"Start Year","End Year","Kill Constant","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Avg Capacity Factor","Avg Capacity Fitness","Mutations"
"-50","0","1.066","1500","0.6","false","9.375","1500","3.937645401722489","36.91542564114833","1.0"
"1","43","1.066","2000","0.6","false","9.375","2000","0.910580677757403","8.536693853975654","1.0"
"44","200","1.066","4500","0.6","false","7.03125","4500","3.6424186910086385","25.610756421154488","1.0"
"201","410","1.066","3000","0.6","false","7.03125","3000","1.007298644251857","7.0825685923958694","1.0"
"411","430","1.066","1250","0.6","false","7.03125","1250","0.9180804237965635","6.455252979819587","1.0"
"431","500","1.066","1300","0.6","false","7.03125","1300","0.9410337238189048","6.6166433706016745","1.0"
"501","750","1.066","1300","0.6","false","7.03125","1300","0.8922611137999216","6.273710956405698","1.0"
"751","950","1.066","1400","0.6","false","7.03125","1400","0.8505506469425616","5.980434236314886","1.0"
"951","1066","1.066","1500","0.6","false","5.2734369999999995","1500","3.580690608541151","18.882546340633418","1.0"
"1067","1086","1.066","2000","0.6","false","5.2734369999999995","2000","1.1119007776239793","5.8635387010510645","1.0"
"1087","1190","1.066","3700","0.6","false","5.2734369999999995","3700","1.0925297370253195","5.761386738829589","1.0"
"1191","1220","1.066","4800","0.6","false","5.2734369999999995","4800","1.0876401407359284","5.7356017608420515","1.0"
"1221","1250","1.066","5000","0.6","false","5.2734369999999995","5000","1.0777853646769138","5.68363322014573","1.0"
"1251","1279","1.066","5300","0.6","false","5.2734369999999995","5300","1.0742175491614125","5.664818569797111","1.0"
"1280","1290","1.066","5700","0.6","false","5.2734369999999995","5700","1.075631427079112","5.672274565921791","1.0"
"1291","1315","1.066","5600","0.6","false","5.2734369999999995","5600","1.0679242359226173","5.631631178911059","1.0"
"1316","1325","1.066","5000","0.6","false","5.2734369999999995","5000","1.0567238657518203","5.572566732438681","1.0"
"1326","1348","1.066","5700","0.6","false","5.2734369999999995","5700","1.0719884913499917","5.653063773859226","1.0"
"1349","1351","1.066","3000","0.6","true","5.2734369999999995","3000","0.8702235002499911","4.589068804487812","1.0"
"1352","1377","1.066","3000","0.6","false","5.2734369999999995","3000","1.0660423489453767","5.62170716649546","1.0"
"1378","1400","1.066","2500","0.6","false","5.2734369999999995","2500","1.0517701325026574","5.546443532234416","1.0"
"1401","1430","1.066","2400","0.6","false","5.2734369999999995","2400","1.0559496382346005","5.5684838924029565","1.0"
"1431","1450","1.066","2300","0.6","false","5.2734369999999995","2300","1.0548951276522147","5.5629229972809116","1.0"
"1451","1490","1.066","2600","0.6","false","5.2734369999999995","2600","1.0591816541772698","5.5855277248596185","1.0"
"1491","1522","1.066","2800","0.6","false","5.2734369999999995","2800","1.0539654158429412","5.558020220626552","1.0"
"1523","1541","1.066","3400","0.6","false","5.2734369999999995","3400","1.0617377881726904","5.599007336448027","1.0"
"1542","1560","1.066","3800","0.6","false","5.2734369999999995","3800","1.0577467349083762","5.577960768495022","1.0"
"1561","1600","1.066","5000","0.6","false","5.2734369999999995","5000","1.055261998155251","5.564857665765832","1.0"
"1601","1650","1.066","6300","0.6","false","5.2734369999999995","6300","1.0504701754069015","5.539588290387243","1.0"
"1651","1700","1.066","6200","0.6","false","5.2734369999999995","6200","1.0410555536602635","5.489940875727518","1.0"
"1701","1801","1.066","11300","0.6","false","5.2734369999999995","11300","1.0424352397280205","5.497216563285613","1.0"
"1802","1811","1.066","12500","0.6","false","5.2734369999999995","12500","1.0448998954073385","5.510213769737189","1.0"
"1812","1821","1.066","13400","0.6","false","5.2734369999999995","13400","1.0378182722649991","5.4728692762383195","1.0"
"1822","1831","1.066","15800","0.6","false","5.2734369999999995","15800","1.0475361252971085","5.524115761978408","1.0"
"1832","1841","1.066","20200","0.6","false","5.2734369999999995","20200","1.0574427119713898","5.5763575226902695","1.0"
"1842","1851","1.066","27400","0.6","false","5.2734369999999995","27400","1.0611807403656983","5.596069779931867","1.0"
"1852","1861","1.066","29000","0.6","false","5.2734369999999995","29000","1.0347413853275176","5.456643506817388","1.0"
"1862","1871","1.066","31500","0.6","false","5.2734369999999995","31500","1.0374937407166314","5.471157879563489","1.0"
"1872","1881","1.066","35000","0.6","false","5.2734369999999995","35000","1.0402880672472534","5.485893584480154","1.0"
"1882","1891","1.066","37800","0.6","false","5.2734369999999995","37800","1.0352376847532694","5.459260710572226","1.0"
"1892","1901","1.066","38200","0.6","false","5.2734369999999995","38200","1.027015125397742","5.4158995618320915","1.0"
"1902","1911","1.066","42100","0.6","false","5.2734369999999995","42100","1.0369280087141475","5.4681745274895075","1.0"
