"Start Year","End Year","Kill Constant","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Avg Capacity Factor","Avg Capacity Fitness","Mutations"
"-50","0","1.066","150","0.6","false","3.75","150","3.1989125696937895","11.99592213635171","10.0"
"1","43","1.066","200","0.6","false","3.75","200","0.9466298057432615","3.5498617715372305","10.0"
"44","200","1.066","450","0.6","false","3.75","450","0.9512389097129555","3.5671459114235833","10.0"
"201","410","1.066","300","0.6","false","3.75","300","0.9395650846916361","3.5233690675936353","10.0"
"411","430","1.066","125","0.6","false","3.75","125","0.8991357394349269","3.3717590228809757","10.0"
"431","500","1.066","130","0.6","false","3.75","130","0.9370287870989358","3.5138579516210093","10.0"
"501","750","1.066","130","0.6","false","3.75","130","0.9358277415960883","3.509354030985331","10.0"
"751","950","1.066","140","0.6","false","3.75","140","0.9351561682647584","3.5068356309928443","10.0"
"951","1066","1.066","150","0.6","false","3.75","150","0.9287351217645969","3.4827567066172387","10.0"
"1067","1086","1.066","200","0.6","false","3.75","200","0.938254631462684","3.518454867985065","10.0"
"1087","1190","1.066","370","0.6","false","3.75","370","0.9371774554001389","3.5144154577505207","10.0"
"1191","1220","1.066","480","0.6","false","3.75","480","0.9337975168871838","3.5017406883269393","10.0"
"1221","1250","1.066","500","0.6","false","3.75","500","0.9293647152648322","3.485117682243121","10.0"
"1251","1279","1.066","530","0.6","false","3.75","530","0.9314231378209353","3.4928367668285074","10.0"
"1280","1290","1.066","570","0.6","false","3.75","570","0.9338507253916531","3.501940220218699","10.0"
"1291","1315","1.066","560","0.6","false","3.75","560","0.9309542941031376","3.4910786028867657","10.0"
"1316","1325","1.066","500","0.6","false","3.75","500","0.9132874128866234","3.424827798324838","10.0"
"1326","1348","1.066","570","0.6","false","3.75","570","0.9298865832573749","3.487074687215156","10.0"
"1349","1351","1.066","300","0.6","true","3.75","300","0.7624393843558929","2.859147691334598","10.0"
"1352","1377","1.066","300","0.6","false","3.75","300","0.9297675140529122","3.486628177698421","10.0"
"1378","1400","1.066","250","0.6","false","3.75","250","0.9216167732684978","3.4560628997568665","10.0"
"1401","1430","1.066","240","0.6","false","3.75","240","0.9314206059326824","3.492827272247559","10.0"
"1431","1450","1.066","230","0.6","false","3.75","230","0.9185211040494939","3.444454140185602","10.0"
"1451","1490","1.066","260","0.6","false","3.75","260","0.9322733052710683","3.4960248947665065","10.0"
"1491","1522","1.066","280","0.6","false","3.75","280","0.9282674489839098","3.4810029336896617","10.0"
"1523","1541","1.066","340","0.6","false","3.75","340","0.9385555133075807","3.5195831749034276","10.0"
"1542","1560","1.066","380","0.6","false","3.75","380","0.9262418358997057","3.473406884623896","10.0"
"1561","1600","1.066","500","0.6","false","3.75","500","0.9353814251705209","3.5076803443894535","10.0"
"1601","1650","1.066","630","0.6","false","3.75","630","0.9311529507742711","3.4918235654035166","10.0"
"1651","1700","1.066","620","0.6","false","3.75","620","0.9228216977836974","3.4605813666888654","10.0"
"1701","1801","1.066","1130","0.6","false","3.75","1130","0.9307990559929384","3.490496459973519","10.0"
"1802","1811","1.066","1250","0.6","false","3.75","1250","0.9343207252758277","3.5037027197843535","10.0"
"1812","1821","1.066","1340","0.6","false","3.75","1340","0.9274935754726672","3.478100908022502","10.0"
"1822","1831","1.066","1580","0.6","false","3.75","1580","0.9404417859442769","3.5266566972910383","10.0"
"1832","1841","1.066","2020","0.6","false","3.75","2020","0.9447637164905238","3.5428639368394643","10.0"
"1842","1851","1.066","2740","0.6","false","3.75","2740","0.9546543495279096","3.579953810729661","10.0"
"1852","1861","1.066","2900","0.6","false","3.75","2900","0.9307483205296088","3.4903062019860327","10.0"
"1862","1871","1.066","3150","0.6","false","3.75","3150","0.9307512094953644","3.4903170356076165","10.0"
"1872","1881","1.066","3500","0.6","false","3.75","3500","0.9342962990755395","3.503611121533273","10.0"
"1882","1891","1.066","3780","0.6","false","3.75","3780","0.9326616461246455","3.497481172967421","10.0"
"1892","1901","1.066","3820","0.6","false","3.75","3820","0.9230395359796837","3.461398259923814","10.0"
"1902","1911","1.066","4210","0.6","false","3.75","4210","0.9332025763371252","3.4995096612642196","10.0"
"1912","1921","1.066","4400","0.6","false","3.75","4400","0.9280530440226892","3.4801989150850843","10.0"
"1922","1931","1.066","4500","0.13","false","3.75","4500","0.9724877091791114","3.646828909421668","10.0"
"1932","1941","1.066","5020","0.13","false","3.75","5020","0.9769708821600362","3.663640808100136","10.0"
"1942","1951","1.066","5280","0.13","false","3.75","5280","0.9769046428107095","3.663392410540161","10.0"
"1952","1961","1.066","5590","0.13","false","3.75","5590","0.9883614753118849","3.7063555324195683","10.0"
"1962","1971","1.066","5630","0.13","false","3.75","5630","0.9908774327583008","3.7157903728436277","10.0"
"1972","1981","1.066","5740","0.13","false","3.75","5740","0.9819886410866143","3.6824574040748037","10.0"
"1982","1991","1.066","5930","0.13","false","3.75","5930","0.9894427004395254","3.7104101266482203","10.0"
"1992","2001","1.066","6320","0.13","false","3.75","6320","0.9920076910176512","3.720028841316192","10.0"
"2002","2011","1.066","6560","0.13","false","3.75","6560","0.9855425790526917","3.695784671447594","10.0"
"2012","2015","1.066","6627","0.13","false","3.75","6627","0.9868641456793874","3.7007405462977028","10.0"
