"Start Year","End Year","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Max Age","Max Breeding Age","Avg Capacity Factor","Avg Capacity Fitness","Mutations","Modern"
"-50","0","1500","0.35","false","2.0","1500","90","41","3.016672032528292","6.033344065056584","0.0075","false"
"1","43","2000","0.35","false","2.0","2000","90","41","2.008759031152698","4.017518062305396","0.0075","false"
"44","200","4500","0.35","false","1.5","4500","90","41","4.192162812513709","6.288244218770564","0.0075","false"
"201","410","3000","0.35","false","1.125","3000","90","41","4.422511613470311","4.9753255651541","0.0075","false"
"411","430","1250","0.35","false","1.125","1250","90","41","1.9227633161366093","2.1631087306536854","0.0075","false"
"431","500","1300","0.35","false","1.125","1300","90","41","1.995868382999595","2.2453519308745444","0.0075","false"
"501","750","1300","0.35","false","1.125","1300","90","41","1.9713496192937956","2.21776832170552","0.0075","false"
"751","950","1400","0.35","false","1.125","1400","90","41","1.958789698540262","2.2036384108577947","0.0075","false"
"951","1066","1500","0.35","false","1.125","1500","90","41","1.9527062675910836","2.196794551039969","0.0075","false"
"1067","1086","2000","0.35","false","1.125","2000","90","41","1.9812473468109915","2.2289032651623653","0.0075","false"
"1087","1190","3700","0.35","false","1.125","3700","90","41","1.9596268846803395","2.2045802452653818","0.0075","false"
"1191","1220","4800","0.35","false","1.125","4800","90","41","1.9636352471770855","2.209089653074221","0.0075","false"
"1221","1250","5000","0.35","false","1.125","5000","90","41","1.9497592822019003","2.1934791924771377","0.0075","false"
"1251","1279","5300","0.35","false","1.125","5300","90","41","1.951468745483055","2.195402338668437","0.0075","false"
"1280","1290","5700","0.35","false","1.125","5700","90","41","1.9603293024769","2.2053704652865123","0.0075","false"
"1291","1315","5600","0.35","false","1.125","5600","90","41","1.9435661151946826","2.186511879594018","0.0075","false"
"1316","1325","5000","0.35","false","1.125","5000","90","41","1.9240891883275804","2.164600336868528","0.0075","false"
"1326","1348","5700","0.35","false","1.125","5700","90","41","1.956852963714869","2.2014595841792275","0.0075","false"
"1349","1351","3000","0.35","true","1.125","3000","90","41","1.5880640325627","1.7865720366330375","0.0075","false"
"1352","1377","3000","0.35","false","1.125","3000","90","41","1.9452253699531827","2.1883785411973307","0.0075","false"
"1378","1400","2500","0.35","false","1.125","2500","90","41","1.9280170385006417","2.169019168313222","0.0075","false"
"1401","1430","2400","0.35","false","1.125","2400","90","41","1.9412563699665077","2.183913416212321","0.0075","false"
"1431","1450","2300","0.35","false","1.125","2300","90","41","1.9387526851400296","2.1810967707825335","0.0075","false"
"1451","1490","2600","0.35","false","1.125","2600","90","41","1.9487399676873962","2.1923324636483206","0.0075","false"
"1491","1522","2800","0.35","false","1.125","2800","90","41","1.9477214339570001","2.191186613201625","0.0075","false"
"1523","1541","3400","0.35","false","1.125","3400","90","41","1.9609889643465992","2.206112584889924","0.0075","false"
"1542","1560","3800","0.35","false","1.125","3800","90","41","1.958533985387725","2.203350733561191","0.0075","false"
"1561","1600","5000","0.31","false","1.125","5000","90","41","1.9633336776533235","2.2087503873599887","0.0075","false"
"1601","1650","6300","0.29","false","1.125","6300","90","41","1.9637742938603318","2.209246080592873","0.0075","false"
"1651","1700","6200","0.26","false","1.125","6200","90","41","1.9621302070906912","2.2073964829770274","0.0075","false"
"1701","1801","11300","0.25","false","1.125","11300","90","41","1.9773898307190587","2.2245635595589413","0.0075","false"
"1802","1811","12500","0.28","false","1.125","12500","90","41","1.9797322468456453","2.227198777701351","0.0075","false"
"1812","1821","13400","0.28","false","1.125","13400","90","41","1.973095171904372","2.2197320683924184","0.0075","false"
"1822","1831","15800","0.26","false","1.125","15800","90","41","1.9951958803273393","2.244595365368257","0.0075","false"
"1832","1841","20200","0.25","false","1.125","20200","90","41","2.0129435986768547","2.2645615485114616","0.0075","false"
"1842","1851","27400","0.22","false","1.125","27400","90","41","2.03350736417922","2.287695784701622","0.0075","false"
"1852","1861","29000","0.25","false","1.125","29000","90","41","1.9739678043056785","2.2207137798438885","0.0075","false"
"1862","1871","31500","0.22","false","1.125","31500","90","41","1.9923489367722376","2.241392553868767","0.0075","false"
"1872","1881","35000","0.21","false","1.125","35000","90","41","1.9952359815645633","2.2446404792601338","0.0075","false"
"1882","1891","37800","0.19","false","1.125","37800","90","41","1.99704655975599","2.246677379725489","0.0075","false"
"1892","1901","38200","0.18","false","1.125","38200","90","41","1.9861955747846172","2.2344700216326943","0.0075","false"
"1902","1911","42100","0.13","false","1.125","42100","90","41","2.0207761634307273","2.2733731838595683","0.0075","false"
"1912","1921","44000","0.14","false","1.125","44000","90","41","2.0057469176669143","2.2564652823752787","0.0075","false"
"1922","1931","45000","0.12","false","1.125","45000","90","41","2.0115533235393226","2.262997488981738","0.0075","false"
"1932","1951","50200","0.07","false","1.125","50200","90","41","2.0380482696719477","2.292804303380941","0.0075","false"
"1952","1961","55900","0.09","false","1.125","55900","90","41","2.048943982880542","2.3050619807406094","0.0075","true"
"1962","1971","56300","0.1","false","1.125","56300","90","41","2.0328706378374872","2.286979467567173","0.0075","true"
"1972","1981","57400","0.07","false","1.125","57400","90","41","2.045728338835474","2.301444381189908","0.0075","true"
"1982","1991","59300","0.1","false","1.125","59300","90","41","2.0426638157148114","2.2979967926791627","0.0075","true"
"1992","2001","63200","0.09","false","1.125","63200","90","41","2.0612319053417445","2.3188858935094627","0.0075","true"
"2002","2011","65600","0.09","false","1.125","65600","90","41","2.0768180885942176","2.3364203496684945","0.0075","true"
"2012","2015","66270","0.09","false","1.125","66270","90","41","2.0848748200199716","2.345484172522468","0.0075","true"
