"Start Year","End Year","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Max Age","Max Breeding Age","Avg Capacity Factor","Avg Capacity Fitness","Mutations","Modern"
"-50","0","1500","0.35","false","1.5","1500","90","41","4.334840146841715","6.502260220262572","150.0","false"
"1","43","2000","0.35","false","1.5","2000","90","41","2.208929390100722","3.313394085151083","150.0","false"
"44","200","4500","0.35","false","1.5","4500","90","41","2.100589209726386","3.150883814589579","150.0","false"
"201","410","3000","0.35","false","1.5","3000","90","41","2.0788339178953468","3.11825087684302","150.0","false"
"411","430","1250","0.35","false","1.5","1250","90","41","1.9952896740642843","2.9929345110964265","150.0","false"
"431","500","1300","0.35","false","1.5","1300","90","41","2.085257090243599","3.1278856353653985","150.0","false"
"501","750","1300","0.35","false","1.5","1300","90","41","2.084543750714752","3.126815626072128","150.0","false"
"751","950","1400","0.35","false","1.5","1400","90","41","2.082536048671554","3.123804073007331","150.0","false"
"951","1066","1500","0.35","false","1.5","1500","90","41","2.083042368453482","3.1245635526802227","150.0","false"
"1067","1086","2000","0.35","false","1.5","2000","90","41","2.1172162233006198","3.1758243349509296","150.0","false"
"1087","1190","3700","0.35","false","1.5","3700","90","41","2.0962460051975635","3.144369007796345","150.0","false"
"1191","1220","4800","0.35","false","1.5","4800","90","41","2.102476471208832","3.1537147068132483","150.0","false"
"1221","1250","5000","0.35","false","1.5","5000","90","41","2.084352326214988","3.1265284893224816","150.0","false"
"1251","1279","5300","0.35","false","1.5","5300","90","41","2.0892663984830886","3.133899597724633","150.0","false"
"1280","1290","5700","0.35","false","1.5","5700","90","41","2.0978541292999857","3.1467811939499786","150.0","false"
"1291","1315","5600","0.35","false","1.5","5600","90","41","2.083410544159974","3.125115816239961","150.0","false"
"1316","1325","5000","0.35","false","1.5","5000","90","41","2.0590446459275955","3.088566968891393","150.0","false"
"1326","1348","5700","0.35","false","1.5","5700","90","41","2.097731521468763","3.1465972822031443","150.0","false"
"1349","1351","3000","0.35","true","1.5","3000","90","41","1.7031423948843905","2.5547135923265856","150.0","false"
"1352","1377","3000","0.35","false","1.5","3000","90","41","2.0839213447002214","3.125882017050332","150.0","false"
"1378","1400","2500","0.35","false","1.5","2500","90","41","2.0688282785478163","3.1032424178217246","150.0","false"
"1401","1430","2400","0.35","false","1.5","2400","90","41","2.082626774396659","3.1239401615949887","150.0","false"
"1431","1450","2300","0.35","false","1.5","2300","90","41","2.0807643686913346","3.121146553037002","150.0","false"
"1451","1490","2600","0.35","false","1.5","2600","90","41","2.091059910574875","3.1365898658623124","150.0","false"
"1491","1522","2800","0.35","false","1.5","2800","90","41","2.0892950755021893","3.133942613253284","150.0","false"
"1523","1541","3400","0.35","false","1.5","3400","90","41","2.1065840873008943","3.1598761309513415","150.0","false"
"1542","1560","3800","0.35","false","1.5","3800","90","41","2.0977067633617708","3.146560145042656","150.0","false"
"1561","1600","5000","0.31","false","1.5","5000","90","41","2.109713950679695","3.1645709260195427","150.0","false"
"1601","1650","6300","0.29","false","1.5","6300","90","41","2.110884898229491","3.166327347344237","150.0","false"
"1651","1700","6200","0.26","false","1.5","6200","90","41","2.108917796691106","3.163376695036659","150.0","false"
"1701","1801","0","0.25","false","1.59375","11300","90","41","1.0","1.59375","150.0","false"
"1802","1811","0","0.28","false","1.59375","12500","90","41","1.0","1.59375","150.0","false"
"1812","1821","0","0.28","false","1.59375","13400","90","41","1.0","1.59375","150.0","false"
"1822","1831","0","0.26","false","1.796875","15800","90","41","1.0","1.796875","150.0","false"
"1832","1841","0","0.25","false","1.796875","20200","90","41","1.0","1.796875","150.0","false"
"1842","1851","0","0.22","false","1.796875","27400","90","41","1.0","1.796875","150.0","false"
"1852","1861","0","0.25","false","1.572265","29000","90","41","1.0","1.572265","150.0","false"
"1862","1871","0","0.22","false","1.7861319999999998","31500","90","41","1.0","1.7861319999999998","150.0","false"
"1872","1881","0","0.21","false","1.562865","35000","90","41","1.0","1.562865","150.0","false"
"1882","1891","0","0.19","false","1.781432","37800","90","41","1.0","1.781432","150.0","false"
"1892","1901","0","0.18","false","1.670092","38200","90","41","1.0","1.670092","150.0","false"
"1902","1911","0","0.13","false","1.670092","42100","90","41","1.0","1.670092","150.0","false"
"1912","1921","0","0.14","false","1.617901","44000","90","41","1.0","1.617901","150.0","false"
"1922","1931","0","0.12","false","1.617901","45000","90","41","1.0","1.617901","150.0","false"
"1932","1951","0","0.07","false","1.8089499999999998","50200","90","41","1.0","1.8089499999999998","150.0","false"
"1952","1961","0","0.09","false","1.8089499999999998","55900","90","41","1.0","1.8089499999999998","150.0","true"
"1962","1971","0","0.1","false","1.8089499999999998","56300","90","41","1.0","1.8089499999999998","150.0","true"
"1972","1981","0","0.07","false","1.8089499999999998","57400","90","41","1.0","1.8089499999999998","150.0","true"
"1982","1991","0","0.1","false","1.8089499999999998","59300","90","41","1.0","1.8089499999999998","150.0","true"
"1992","2001","0","0.09","false","1.8089499999999998","63200","90","41","1.0","1.8089499999999998","150.0","true"
"2002","2011","0","0.09","false","1.8089499999999998","65600","90","41","1.0","1.8089499999999998","150.0","true"
"2012","2015","0","0.09","false","1.8089499999999998","66270","90","41","1.0","1.8089499999999998","150.0","true"
