"Start Year","End Year","Kill Constant","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Avg Capacity Factor","Avg Capacity Fitness","Mutations"
"-50","0","1.066","150","0.6","false","8.539999999999999E-4","150","8.804642064704261","0.007519164323257438","0.2"
"1","43","1.066","200","0.6","false","8.539999999999999E-4","200","0.9709991945165921","8.292333121171696E-4","0.2"
"44","200","1.066","450","0.6","false","8.539999999999999E-4","450","0.9654722182813447","8.245132744122683E-4","0.2"
"201","410","1.066","300","0.6","false","8.539999999999999E-4","300","0.9503842619052897","8.116281596671173E-4","0.2"
"411","430","1.066","125","0.6","false","8.539999999999999E-4","125","0.9074578559604861","7.749690089902551E-4","0.2"
"431","500","1.066","130","0.6","false","8.539999999999999E-4","130","0.945248796442638","8.072424721620128E-4","0.2"
"501","750","1.066","130","0.6","false","8.539999999999999E-4","130","0.9410751909586166","8.036782130786585E-4","0.2"
"751","950","1.066","140","0.6","false","8.539999999999999E-4","140","0.9313106558241663","7.953393000738379E-4","0.2"
"951","1066","1.066","150","0.6","false","8.539999999999999E-4","150","0.92999744695572","7.942178197001847E-4","0.2"
"1067","1086","1.066","200","0.6","false","8.539999999999999E-4","200","0.9382746205722367","8.012865259686901E-4","0.2"
"1087","1190","1.066","370","0.6","false","8.539999999999999E-4","370","0.9321409315716095","7.960483555621544E-4","0.2"
"1191","1220","1.066","480","0.6","false","8.539999999999999E-4","480","0.9367382178276213","7.999744380247886E-4","0.2"
"1221","1250","1.066","500","0.6","false","8.539999999999999E-4","500","0.9280898573848744","7.925887382066826E-4","0.2"
"1251","1279","1.066","530","0.6","false","8.539999999999999E-4","530","0.9264281713485093","7.911696583316269E-4","0.2"
"1280","1290","1.066","570","0.6","false","8.539999999999999E-4","570","0.9286056658756333","7.930292386577908E-4","0.2"
"1291","1315","1.066","560","0.6","false","8.539999999999999E-4","560","0.922529202765936","7.878399391621092E-4","0.2"
"1316","1325","1.066","500","0.6","false","8.539999999999999E-4","500","0.9172725092755035","7.8335072292128E-4","0.2"
"1326","1348","1.066","570","0.6","false","8.539999999999999E-4","570","0.9322462212977612","7.961382729882881E-4","0.2"
"1349","1351","1.066","300","0.6","true","8.539999999999999E-4","300","0.7515019253023242","6.417826442081848E-4","0.2"
"1352","1377","1.066","300","0.6","false","8.539999999999999E-4","300","0.9329820257745474","7.967666500114634E-4","0.2"
"1378","1400","1.066","250","0.6","false","8.539999999999999E-4","250","0.91667777603716","7.828428207357346E-4","0.2"
"1401","1430","1.066","240","0.6","false","8.539999999999999E-4","240","0.9206821322137558","7.862625409105474E-4","0.2"
"1431","1450","1.066","230","0.6","false","7.469999999999999E-4","230","4.993116027937202","0.00372985767286909","0.2"
"1451","1490","1.066","260","0.6","false","7.469999999999999E-4","260","1.0595762039720005","7.915034243670843E-4","0.2"
"1491","1522","1.066","280","0.6","false","7.469999999999999E-4","280","1.0580508279112861","7.903639684497307E-4","0.2"
"1523","1541","1.066","340","0.6","false","7.469999999999999E-4","340","1.066335069361072","7.965522968127207E-4","0.2"
"1542","1560","1.066","380","0.6","false","7.469999999999999E-4","380","1.0651890611529267","7.956962286812362E-4","0.2"
"1561","1600","1.066","500","0.6","false","7.469999999999999E-4","500","1.0668584196171618","7.969432394540198E-4","0.2"
"1601","1650","1.066","630","0.6","false","7.469999999999999E-4","630","1.0601131388198113","7.91904514698399E-4","0.2"
"1651","1700","1.066","620","0.6","false","7.469999999999999E-4","620","1.0570859527202925","7.896432066820584E-4","0.2"
"1701","1801","1.066","1130","0.6","false","7.469999999999999E-4","1130","1.0600097691588817","7.918272975616845E-4","0.2"
"1802","1811","1.066","1250","0.6","false","7.469999999999999E-4","1250","1.072599282874907","8.012316643075554E-4","0.2"
"1812","1821","1.066","1340","0.6","false","7.469999999999999E-4","1340","1.0567395899848981","7.893844737187188E-4","0.2"
"1822","1831","1.066","1580","0.6","false","7.469999999999999E-4","1580","1.071749848532799","8.005971368540008E-4","0.2"
"1832","1841","1.066","2020","0.6","false","7.469999999999999E-4","2020","1.0819438468835043","8.082120536219776E-4","0.2"
"1842","1851","1.066","2740","0.6","false","7.469999999999999E-4","2740","1.0913321675199996","8.152251291374396E-4","0.2"
"1852","1861","1.066","2900","0.6","false","7.469999999999999E-4","2900","1.0601433442459227","7.919270781517042E-4","0.2"
"1862","1871","1.066","3150","0.6","false","7.469999999999999E-4","3150","1.0641575566233594","7.949256947976495E-4","0.2"
"1872","1881","1.066","3500","0.6","false","7.469999999999999E-4","3500","1.0612447210748712","7.927498066429287E-4","0.2"
"1882","1891","1.066","3780","0.6","false","7.469999999999999E-4","3780","1.0601986954514933","7.919684255022654E-4","0.2"
"1892","1901","1.066","3820","0.6","false","7.469999999999999E-4","3820","1.0522821366482469","7.860547560762404E-4","0.2"
"1902","1911","1.066","4210","0.6","false","7.469999999999999E-4","4210","1.061875405583168","7.932209279706265E-4","0.2"
"1912","1921","1.066","4400","0.6","false","7.469999999999999E-4","4400","1.059565178969351","7.914951886901051E-4","0.2"
"1922","1931","1.066","4500","0.6","false","7.469999999999999E-4","4500","1.055503042011344","7.884607723824739E-4","0.2"
"1932","1941","1.066","5020","0.6","false","7.469999999999999E-4","5020","1.0636680261840685","7.945600155594991E-4","0.2"
"1942","1951","1.066","5280","0.6","false","7.469999999999999E-4","5280","1.056302412889894","7.890579024287507E-4","0.2"
"1952","1961","1.066","5590","0.6","false","7.469999999999999E-4","5590","1.0570014035453645","7.895800484483872E-4","0.2"
"1962","1971","1.066","5630","0.6","false","7.469999999999999E-4","5630","1.0504566397037456","7.846911098586979E-4","0.2"
"1972","1981","1.066","5740","0.6","false","7.469999999999999E-4","5740","1.0531582015716319","7.867091765740089E-4","0.2"
"1982","1991","1.066","5930","0.6","false","7.469999999999999E-4","5930","1.0524893662686898","7.862095566027112E-4","0.2"
"1992","2001","1.066","6320","0.6","false","7.469999999999999E-4","6320","1.055655992078766","7.885750260828382E-4","0.2"
"2002","2011","1.066","6560","0.6","false","7.469999999999999E-4","6560","1.0513845665216561","7.85384271191677E-4","0.2"
"2012","2015","1.066","6627","0.6","false","7.469999999999999E-4","6627","1.0505560411009456","7.847653627024063E-4","0.2"
