"Start Year","End Year","Kill Constant","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Avg Capacity Factor","Avg Capacity Fitness","Mutations"
"-50","0","1.066","1500","0.6","false","1.0","1500","6.3323876500064875","6.3323876500064875","2.0E-4"
"1","43","1.066","2000","0.6","false","1.0","2000","1.0605226441657114","1.0605226441657114","2.0E-4"
"44","200","1.066","4500","0.6","false","1.0","4500","1.0052213780191463","1.0052213780191463","2.0E-4"
"201","410","1.066","3000","0.6","false","1.0","3000","0.9924249131880611","0.9924249131880611","2.0E-4"
"411","430","1.066","1250","0.6","false","1.0","1250","0.9507470921051239","0.9507470921051239","2.0E-4"
"431","500","1.066","1300","0.6","false","1.0","1300","0.9935478704330257","0.9935478704330257","2.0E-4"
"501","750","1.066","1300","0.6","false","1.0","1300","0.9932042014274796","0.9932042014274796","2.0E-4"
"751","950","1.066","1400","0.6","false","1.0","1400","0.9934281852694556","0.9934281852694556","2.0E-4"
"951","1066","1.066","1500","0.6","false","1.0","1500","0.9941011939234295","0.9941011939234295","2.0E-4"
"1067","1086","1.066","2000","0.6","false","1.0","2000","1.0077543762411134","1.0077543762411134","2.0E-4"
"1087","1190","1.066","3700","0.6","false","1.0","3700","0.999342117537242","0.999342117537242","2.0E-4"
"1191","1220","1.066","4800","0.6","false","1.0","4800","1.0012732080588562","1.0012732080588562","2.0E-4"
"1221","1250","1.066","5000","0.6","false","1.0","5000","0.9944311075278534","0.9944311075278534","2.0E-4"
"1251","1279","1.066","5300","0.6","false","1.0","5300","0.9942344428338327","0.9942344428338327","2.0E-4"
"1280","1290","1.066","5700","0.6","false","1.0","5700","1.0004607853650769","1.0004607853650769","2.0E-4"
"1291","1315","1.066","5600","0.6","false","1.0","5600","0.9921194752085821","0.9921194752085821","2.0E-4"
"1316","1325","1.066","5000","0.6","false","1.0","5000","0.9826464976193703","0.9826464976193703","2.0E-4"
"1326","1348","1.066","5700","0.6","false","1.0","5700","0.9978664328002332","0.9978664328002332","2.0E-4"
"1349","1351","1.066","3000","0.6","true","1.0","3000","0.8132552703572351","0.8132552703572351","2.0E-4"
"1352","1377","1.066","3000","0.6","false","1.0","3000","0.9928950654433943","0.9928950654433943","2.0E-4"
"1378","1400","1.066","2500","0.6","false","1.0","2500","0.9848392911939258","0.9848392911939258","2.0E-4"
"1401","1430","1.066","2400","0.6","false","1.0","2400","0.9912719903080823","0.9912719903080823","2.0E-4"
"1431","1450","1.066","2300","0.6","false","1.0","2300","0.9914957977945189","0.9914957977945189","2.0E-4"
"1451","1490","1.066","2600","0.6","false","1.0","2600","0.9947355468812109","0.9947355468812109","2.0E-4"
"1491","1522","1.066","2800","0.6","false","1.0","2800","0.9958419896947731","0.9958419896947731","2.0E-4"
"1523","1541","1.066","3400","0.6","false","1.0","3400","1.0028223478085614","1.0028223478085614","2.0E-4"
"1542","1560","1.066","3800","0.6","false","1.0","3800","0.9976592319811539","0.9976592319811539","2.0E-4"
"1561","1600","1.066","5000","0.6","false","1.0","5000","0.999567808211298","0.999567808211298","2.0E-4"
"1601","1650","1.066","6300","0.6","false","1.0","6300","0.9975534861437029","0.9975534861437029","2.0E-4"
"1651","1700","1.066","6200","0.6","false","1.0","6200","0.9928631940028303","0.9928631940028303","2.0E-4"
"1701","1801","1.066","11300","0.6","false","1.0","11300","0.9985526133573841","0.9985526133573841","2.0E-4"
"1802","1811","1.066","12500","0.6","false","1.0","12500","1.0027145857246658","1.0027145857246658","2.0E-4"
"1812","1821","1.066","13400","0.6","false","1.0","13400","1.0000757590217417","1.0000757590217417","2.0E-4"
"1822","1831","1.066","15800","0.6","false","1.0","15800","1.0079173274589963","1.0079173274589963","2.0E-4"
"1832","1841","1.066","20200","0.6","false","1.0","20200","1.0173710535044402","1.0173710535044402","2.0E-4"
"1842","1851","1.066","27400","0.6","false","1.0","27400","1.0242120355402844","1.0242120355402844","2.0E-4"
"1852","1861","1.066","29000","0.6","false","1.0","29000","0.9988194164439232","0.9988194164439232","2.0E-4"
"1862","1871","1.066","31500","0.6","false","1.0","31500","1.000976154057405","1.000976154057405","2.0E-4"
"1872","1881","1.066","35000","0.6","false","1.0","35000","1.0031750081250892","1.0031750081250892","2.0E-4"
"1882","1891","1.066","37800","0.6","false","1.0","37800","1.0012914012946765","1.0012914012946765","2.0E-4"
"1892","1901","1.066","38200","0.6","false","1.0","38200","0.9950524493930597","0.9950524493930597","2.0E-4"
"1902","1911","1.066","42100","0.6","false","1.0","42100","1.0027584770138427","1.0027584770138427","2.0E-4"
"1912","1921","1.066","44000","0.6","false","1.0","44000","0.9972937569730019","0.9972937569730019","2.0E-4"
"1922","1931","1.066","45000","0.6","false","1.0","45000","0.9953210964013737","0.9953210964013737","2.0E-4"
"1932","1941","1.066","50200","0.6","false","1.0","50200","1.0056755936434605","1.0056755936434605","2.0E-4"
"1942","1951","1.066","52800","0.6","false","1.0","52800","0.9980951759299732","0.9980951759299732","2.0E-4"
"1952","1961","1.066","55900","0.6","false","1.0","55900","0.9984234158293583","0.9984234158293583","2.0E-4"
"1962","1971","1.066","56300","0.6","false","1.0","56300","0.9934573451816465","0.9934573451816465","2.0E-4"
"1972","1981","1.066","57400","0.6","false","1.0","57400","0.9950861441892689","0.9950861441892689","2.0E-4"
"1982","1991","1.066","59300","0.6","false","1.0","59300","0.9965430067379455","0.9965430067379455","2.0E-4"
"1992","2001","1.066","63200","0.6","false","1.0","63200","1.0001119651737884","1.0001119651737884","2.0E-4"
"2002","2011","1.066","65600","0.6","false","1.0","65600","0.9966508755105835","0.9966508755105835","2.0E-4"
"2012","2015","1.066","66270","0.6","false","1.0","66270","0.9956156725346006","0.9956156725346006","2.0E-4"
