"Start Year","End Year","Kill Constant","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Avg Capacity Factor","Avg Capacity Fitness","Mutations"
"-50","0","1.066","15000","0.6","false","0.078125","15000","9.668342175231693","0.755339232439976","0.005"
"1","43","1.066","20000","0.6","false","0.039062","20000","2.2365696585928165","0.08736488400395259","0.005"
"44","200","1.066","45000","0.6","false","0.019531","45000","2.2646375160624728","0.044230635326216156","0.005"
"201","410","1.066","30000","0.6","false","0.019531","30000","0.9806158382688661","0.019152407937229225","0.005"
"411","430","1.066","12500","0.6","false","0.019531","12500","0.8920149822843099","0.017421944618994857","0.005"
"431","500","1.066","13000","0.6","false","0.019531","13000","0.9262254161940453","0.018090108603685897","0.005"
"501","750","1.066","13000","0.6","false","0.019531","13000","0.9120578532551785","0.017813401931926893","0.005"
"751","950","1.066","14000","0.6","false","0.019531","14000","0.902846388044347","0.01763349280489414","0.005"
"951","1066","1.066","15000","0.6","false","0.019531","15000","0.9000045316727822","0.01757798850810111","0.005"
"1067","1086","1.066","20000","0.6","false","0.019531","20000","0.9112924801943839","0.01779845343067651","0.005"
"1087","1190","1.066","37000","0.6","false","0.019531","37000","0.902839121047563","0.017633350873179954","0.005"
"1191","1220","1.066","48000","0.6","false","0.019531","48000","0.9046171037259348","0.017668076652871234","0.005"
"1221","1250","1.066","50000","0.6","false","0.019531","50000","0.8975724741702229","0.017530487993018623","0.005"
"1251","1279","1.066","53000","0.6","false","0.019531","53000","0.8977859292624482","0.017534656984424874","0.005"
"1280","1290","1.066","57000","0.6","false","0.019531","57000","0.901333060895119","0.01760393601234257","0.005"
"1291","1315","1.066","56000","0.6","false","0.019531","56000","0.8955465113024309","0.01749091891224778","0.005"
"1316","1325","1.066","50000","0.6","false","0.019531","50000","0.8863515871279439","0.017311332848195873","0.005"
"1326","1348","1.066","57000","0.6","false","0.019531","57000","0.9004030902022542","0.017585772754740225","0.005"
"1349","1351","1.066","30000","0.6","true","0.019531","30000","0.730427751954557","0.014265984423424452","0.005"
"1352","1377","1.066","30000","0.6","false","0.019531","30000","0.8951385946643468","0.017482951892389357","0.005"
"1378","1400","1.066","25000","0.6","false","0.019531","25000","0.8880045830151373","0.017343617510868645","0.005"
"1401","1430","1.066","24000","0.6","false","0.019531","24000","0.8937801321964451","0.01745641976192877","0.005"
"1431","1450","1.066","23000","0.6","false","0.019531","23000","0.892298825096159","0.01742748835295308","0.005"
"1451","1490","1.066","26000","0.6","false","0.019531","26000","0.8966403441388578","0.017512282561376033","0.005"
"1491","1522","1.066","28000","0.6","false","0.019531","28000","0.895876845210942","0.017497370663814907","0.005"
"1523","1541","1.066","34000","0.6","false","0.019531","34000","0.9030685352934932","0.017637831562817216","0.005"
"1542","1560","1.066","38000","0.6","false","0.019531","38000","0.8984151801142745","0.017546946882811894","0.005"
"1561","1600","1.066","50000","0.6","false","0.019531","50000","0.8995177254402356","0.01756848069557324","0.005"
"1601","1650","1.066","63000","0.6","false","0.019531","63000","0.8973358110184161","0.017525865725000686","0.005"
"1651","1700","1.066","62000","0.6","false","0.019531","62000","0.892654960403897","0.017434444031648514","0.005"
"1701","1801","1.066","113000","0.6","false","0.019531","113000","0.8977697434187907","0.017534340858712402","0.005"
"1802","1811","1.066","125000","0.6","false","0.019531","125000","0.9013329295883205","0.017603933447789488","0.005"
"1812","1821","1.066","134000","0.6","false","0.019531","134000","0.8986267497935148","0.017551079050217137","0.005"
"1822","1831","1.066","158000","0.6","false","0.019531","158000","0.9073143359588599","0.017720756295612494","0.005"
"1832","1841","1.066","202000","0.6","false","0.019531","202000","0.9139445206759074","0.017850250433321148","0.005"
"1842","1851","1.066","274000","0.6","false","0.019531","274000","0.9197672890606462","0.01796397492264348","0.005"
"1852","1861","1.066","290000","0.6","false","0.019531","290000","0.8968079480660581","0.01751555603367818","0.005"
"1862","1871","1.066","315000","0.6","false","0.019531","315000","0.8993250093545757","0.017564716757704216","0.005"
"1872","1881","1.066","350000","0.6","false","0.019531","350000","0.9016319448019956","0.017609773513927778","0.005"
"1882","1891","1.066","378000","0.6","false","0.019531","378000","0.8988809302526644","0.017556043448764786","0.005"
"1892","1901","1.066","382000","0.6","false","0.019531","382000","0.8923772445693678","0.017429019963684324","0.005"
"1902","1911","1.066","421000","0.6","false","0.019531","421000","0.9007584870371479","0.017592714010322537","0.005"
"1912","1921","1.066","440000","0.6","false","0.019531","440000","0.8957558475413308","0.01749500745832973","0.005"
"1922","1931","1.066","450000","0.13","false","0.019531","450000","0.9392608901370798","0.018344704445267306","0.005"
"1932","1941","1.066","502000","0.13","false","0.019531","502000","0.9431368252648132","0.01842040533424707","0.005"
"1942","1951","1.066","528000","0.13","false","0.019531","528000","0.9436118249153326","0.01842968255242136","0.005"
"1952","1961","1.066","559000","0.13","false","0.019531","559000","0.9537313278114177","0.018627326563484797","0.005"
"1962","1971","1.066","563000","0.13","false","0.019531","563000","0.9561015269183926","0.018673618922243125","0.005"
"1972","1981","1.066","574000","0.13","false","0.019531","574000","0.9486168689164195","0.01852743606680659","0.005"
"1982","1991","1.066","593000","0.13","false","0.019531","593000","0.9541643798505423","0.01863578450286094","0.005"
"1992","2001","1.066","632000","0.13","false","0.019531","632000","0.9566880733834685","0.018685074761252522","0.005"
"2002","2011","1.066","656000","0.13","false","0.019531","656000","0.952545239175105","0.018604161066328975","0.005"
"2012","2015","1.066","662700","0.13","false","0.019531","662700","0.9524814379974366","0.018602914965527934","0.005"
