"Start Year","End Year","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Max Age","Max Breeding Age","Avg Capacity Factor","Avg Capacity Fitness","Mutations","Modern"
"-50","0","15","0.35","false","0.75","15","90","41","4.765568581745062","3.5741764363087967","150.0","false"
"1","43","20","0.35","false","0.875","20","90","41","3.6000002377603364","3.1500002080402942","150.0","false"
"44","200","45","0.35","false","0.875","45","90","41","2.2167623784735024","1.9396670811643146","150.0","false"
"201","410","30","0.35","false","0.875","30","90","41","2.1912804886346087","1.9173704275552825","150.0","false"
"411","430","12","0.35","false","0.875","12","90","41","2.155485508526362","1.8860498199605669","150.0","false"
"431","500","13","0.35","false","0.875","13","90","41","2.277616193330481","1.992914169164171","150.0","false"
"501","750","13","0.35","false","0.875","13","90","41","2.315621067821069","2.026168434343435","150.0","false"
"751","950","14","0.35","false","0.9375","14","90","41","3.2636701839826867","3.0596907974837686","150.0","false"
"951","1066","15","0.35","false","0.9375","15","90","41","2.158605474984783","2.0236926327982343","150.0","false"
"1067","1086","20","0.35","false","0.9375","20","90","41","2.3460559007985475","2.1994274069986384","150.0","false"
"1087","1190","37","0.35","false","0.9375","37","90","41","2.0819335548633897","1.9518127076844278","150.0","false"
"1191","1220","48","0.35","false","0.9375","48","90","41","2.070197636199432","1.9408102839369676","150.0","false"
"1221","1250","50","0.35","false","0.9375","50","90","41","2.059032372560653","1.9303428492756123","150.0","false"
"1251","1279","53","0.35","false","0.9375","53","90","41","2.039454029964813","1.9119881530920122","150.0","false"
"1280","1290","57","0.35","false","0.9375","57","90","41","2.059411587666947","1.9306983634377628","150.0","false"
"1291","1315","56","0.35","false","0.9375","56","90","41","2.0289704481566018","1.902159795146814","150.0","false"
"1316","1325","50","0.35","false","0.9375","50","90","41","2.0080390146524674","1.8825365762366881","150.0","false"
"1326","1348","57","0.35","false","0.9375","57","90","41","2.038094948709926","1.9107140144155554","150.0","false"
"1349","1351","30","0.35","true","0.9375","30","90","41","1.6360617165284952","1.5338078592454643","150.0","false"
"1352","1377","30","0.35","false","0.9375","30","90","41","2.0637434627872726","1.934759496363068","150.0","false"
"1378","1400","25","0.35","false","0.9375","25","90","41","2.04482023737135","1.9170189725356408","150.0","false"
"1401","1430","24","0.35","false","0.9375","24","90","41","2.064959399023616","1.93589943658464","150.0","false"
"1431","1450","23","0.35","false","0.9375","23","90","41","2.0419345388910615","1.91431363021037","150.0","false"
"1451","1490","26","0.35","false","0.9375","26","90","41","2.0560295555470045","1.9275277083253166","150.0","false"
"1491","1522","28","0.35","false","0.9375","28","90","41","2.079094099301828","1.949150718095464","150.0","false"
"1523","1541","34","0.35","false","0.9375","34","90","41","2.076236810295516","1.9464720096520465","150.0","false"
"1542","1560","38","0.35","false","0.9375","38","90","41","2.0661400312891693","1.9370062793335963","150.0","false"
"1561","1600","50","0.31","false","0.9375","50","90","41","2.055675395698406","1.9271956834672557","150.0","false"
"1601","1650","63","0.29","false","0.9375","63","90","41","2.0542795109495606","1.9258870415152132","150.0","false"
"1651","1700","62","0.26","false","0.9375","62","90","41","2.0524391453417894","1.9241616987579275","150.0","false"
"1701","1801","113","0.25","false","0.9375","113","90","41","2.0616560459667737","1.9328025430938502","150.0","false"
"1802","1811","125","0.28","false","0.9375","125","90","41","2.042990472070375","1.9153035675659764","150.0","false"
"1812","1821","134","0.28","false","0.9375","134","90","41","2.062656626369262","1.933740587221183","150.0","false"
"1822","1831","158","0.26","false","0.9375","158","90","41","2.092020127362102","1.9612688694019706","150.0","false"
"1832","1841","202","0.25","false","0.9375","202","90","41","2.1134489778985635","1.9813584167799032","150.0","false"
"1842","1851","274","0.22","false","0.9375","274","90","41","2.160858706239698","2.0258050370997167","150.0","false"
"1852","1861","290","0.25","false","0.9375","290","90","41","2.060668332350977","1.931876561579041","150.0","false"
"1862","1871","315","0.22","false","0.9375","315","90","41","2.0628204954574114","1.9338942144913231","150.0","false"
"1872","1881","350","0.21","false","0.9375","350","90","41","2.0834598305589003","1.953243591148969","150.0","false"
"1882","1891","378","0.19","false","0.9375","378","90","41","2.07023368398736","1.94084407873815","150.0","false"
"1892","1901","382","0.18","false","0.9375","382","90","41","2.0656361789803808","1.936533917794107","150.0","false"
"1902","1911","421","0.13","false","0.9375","421","90","41","2.1067713965653923","1.9750981842800552","150.0","false"
"1912","1921","440","0.14","false","0.9375","440","90","41","2.081464283467442","1.951372765750727","150.0","false"
"1922","1931","450","0.12","false","0.9375","450","90","41","2.0957046447195355","1.9647231044245645","150.0","false"
"1932","1951","502","0.07","false","0.9375","502","90","41","2.1255225211399638","1.992677363568716","150.0","false"
"1952","1961","559","0.09","false","0.9375","559","90","41","2.1738252519721604","2.0379611737239003","150.0","true"
"1962","1971","563","0.1","false","0.9375","563","90","41","2.126822540171189","1.9938961314104895","150.0","true"
"1972","1981","574","0.07","false","0.9375","574","90","41","2.1736346673373568","2.037782500628772","150.0","true"
"1982","1991","593","0.1","false","0.9375","593","90","41","2.1725291196130825","2.036746049637265","150.0","true"
"1992","2001","632","0.09","false","0.9375","632","90","41","2.156827940557236","2.0220261942724087","150.0","true"
"2002","2011","656","0.09","false","0.9375","656","90","41","2.2016169667706924","2.064015906347524","150.0","true"
"2012","2015","662","0.09","false","0.9375","662","90","41","2.235344089219877","2.0956350836436344","150.0","true"
