"Start Year","End Year","Kill Constant","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Avg Capacity Factor","Avg Capacity Fitness","Mutations"
"-50","0","1.066","15","0.6","false","9.375","15","4.140952589836935","38.82143052972127","100.00000000000001"
"1","43","1.066","20","0.6","false","9.375","20","0.9724524944060189","9.116742135056427","100.00000000000001"
"44","200","1.066","45","0.6","false","9.375","45","0.9681513481147171","9.076418888575473","100.00000000000001"
"201","410","1.066","30","0.6","false","9.375","30","0.9620955188767447","9.019645489469482","100.00000000000001"
"411","430","1.066","12","0.6","false","9.375","12","0.9278894255386192","8.698963364424555","100.00000000000001"
"431","500","1.066","13","0.6","false","9.375","13","0.9827175205746629","9.212976755387464","100.00000000000001"
"501","750","1.066","13","0.6","false","9.375","13","1.01840776249894","9.547572773427563","100.00000000000001"
"751","950","1.066","14","0.6","false","8.203125","14","6.997109991723914","57.39816790086023","100.00000000000001"
"951","1066","1.066","15","0.6","false","8.203125","15","1.1461079629183082","9.401666883314247","100.00000000000001"
"1067","1086","1.066","20","0.6","false","9.637451","20","5.2008156682221705","50.122606162523425","100.00000000000001"
"1087","1190","1.066","37","0.6","false","9.637451","37","0.9534324987889783","9.188658988886338","100.00000000000001"
"1191","1220","1.066","48","0.6","false","9.637451","48","0.9407668949657446","9.06659485265451","100.00000000000001"
"1221","1250","1.066","50","0.6","false","9.637451","50","0.9232756916814144","8.89802423807074","100.00000000000001"
"1251","1279","1.066","53","0.6","false","9.637451","53","0.9410503384268066","9.069326525121767","100.00000000000001"
"1280","1290","1.066","57","0.6","false","9.637451","57","0.9388536112375513","9.04815567447495","100.00000000000001"
"1291","1315","1.066","56","0.6","false","9.637451","56","0.9440732793446384","9.098459970093264","100.00000000000001"
"1316","1325","1.066","50","0.6","false","9.637451","50","0.9348793992832135","9.009854401501405","100.00000000000001"
"1326","1348","1.066","57","0.6","false","9.637451","57","0.9539507469794887","9.19365358042822","100.00000000000001"
"1349","1351","1.066","30","0.6","true","9.637451","30","0.7366492796820666","7.099421337121213","100.00000000000001"
"1352","1377","1.066","30","0.6","false","9.637451","30","0.922693673368443","8.892415065098374","100.00000000000001"
"1378","1400","1.066","25","0.6","false","9.637451","25","0.9160850524209571","8.828724804539405","100.00000000000001"
"1401","1430","1.066","24","0.6","false","9.637451","24","0.9269574053022329","8.93350657268741","100.00000000000001"
"1431","1450","1.066","23","0.6","false","9.637451","23","0.9444776871873646","9.102357430861554","100.00000000000001"
"1451","1490","1.066","26","0.6","false","9.637451","26","0.958959508458946","9.241925273757177","100.00000000000001"
"1491","1522","1.066","28","0.6","false","9.637451","28","0.9233071295873279","8.898327219348523","100.00000000000001"
"1523","1541","1.066","34","0.6","false","9.637451","34","0.9575627423887186","9.2284640091969","100.00000000000001"
"1542","1560","1.066","38","0.6","false","9.637451","38","0.9382013608248324","9.041869643082642","100.00000000000001"
"1561","1600","1.066","50","0.6","false","9.637451","50","0.9474736310824596","9.131230693349282","100.00000000000001"
"1601","1650","1.066","63","0.6","false","9.637451","63","0.9422563230918024","9.080949143237415","100.00000000000001"
"1651","1700","1.066","62","0.6","false","9.637451","62","0.9322244353603653","8.984267316788188","100.00000000000001"
