"Start Year","End Year","Kill Constant","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Avg Capacity Factor","Avg Capacity Fitness","Mutations"
"-50","0","1.066","1500","0.6","false","2.5","1500","6.808624306765099","17.021560766912746","0.2"
"1","43","1.066","2000","0.6","false","1.875","2000","3.530757217859903","6.620169783487318","0.2"
"44","200","1.066","4500","0.6","false","1.171875","4500","4.369664996355185","5.120701167603733","0.2"
"201","410","1.066","3000","0.6","false","1.171875","3000","1.0448281313401064","1.2244079664141871","0.2"
"411","430","1.066","1250","0.6","false","1.171875","1250","0.9789014481401385","1.1471501345392248","0.2"
"431","500","1.066","1300","0.6","false","1.171875","1300","1.019786495033732","1.1950622988676547","0.2"
"501","750","1.066","1300","0.6","false","1.171875","1300","1.0119021862075182","1.1858228744619352","0.2"
"751","950","1.066","1400","0.6","false","1.171875","1400","1.0037781304698006","1.1763024966442976","0.2"
"951","1066","1.066","1500","0.6","false","1.171875","1500","0.9990578827379264","1.1707709563335076","0.2"
"1067","1086","1.066","2000","0.6","false","1.171875","2000","1.0072913691430825","1.1804195732145497","0.2"
"1087","1190","1.066","3700","0.6","false","1.171875","3700","1.0033026407504193","1.1757452821293977","0.2"
"1191","1220","1.066","4800","0.6","false","1.171875","4800","1.0045695381824575","1.1772299275575675","0.2"
"1221","1250","1.066","5000","0.6","false","1.171875","5000","0.9991766624209217","1.1709101512745177","0.2"
"1251","1279","1.066","5300","0.6","false","1.171875","5300","0.9962181926992829","1.167443194569472","0.2"
"1280","1290","1.066","5700","0.6","false","1.171875","5700","1.0027599401897613","1.1751093049098766","0.2"
"1291","1315","1.066","5600","0.6","false","1.171875","5600","0.9940722296388066","1.1649283941079764","0.2"
"1316","1325","1.066","5000","0.6","false","1.171875","5000","0.9821338074320494","1.1509380555844329","0.2"
"1326","1348","1.066","5700","0.6","false","1.171875","5700","1.0006823126518574","1.1726745851388953","0.2"
"1349","1351","1.066","3000","0.6","true","1.171875","3000","0.8115654126130426","0.9510532179059094","0.2"
"1352","1377","1.066","3000","0.6","false","1.171875","3000","0.9944093841273163","1.1653234970241988","0.2"
"1378","1400","1.066","2500","0.6","false","1.171875","2500","0.9855742441830455","1.1549698174020064","0.2"
"1401","1430","1.066","2400","0.6","false","1.171875","2400","0.9921822889800643","1.1627136198985129","0.2"
"1431","1450","1.066","2300","0.6","false","1.171875","2300","0.9922855055814008","1.162834576853204","0.2"
"1451","1490","1.066","2600","0.6","false","1.171875","2600","0.998389166952214","1.169987305022126","0.2"
"1491","1522","1.066","2800","0.6","false","1.171875","2800","0.9947108676768281","1.165676798058783","0.2"
"1523","1541","1.066","3400","0.6","false","1.171875","3400","1.0026611364043039","1.1749935192237937","0.2"
"1542","1560","1.066","3800","0.6","false","1.171875","3800","1.000344273519357","1.1722784455304966","0.2"
"1561","1600","1.066","5000","0.6","false","1.171875","5000","1.0014454864371116","1.1735689294184901","0.2"
"1601","1650","1.066","6300","0.6","false","1.171875","6300","0.9980573212731939","1.169598423367024","0.2"
"1651","1700","1.066","6200","0.6","false","1.171875","6200","0.9925576927882217","1.1631535462361973","0.2"
"1701","1801","1.066","11300","0.6","false","1.171875","11300","0.998739028446938","1.1703972989612554","0.2"
"1802","1811","1.066","12500","0.6","false","1.171875","12500","1.0040291635465146","1.1765966760310718","0.2"
"1812","1821","1.066","13400","0.6","false","1.171875","13400","1.0000315656798038","1.17191199103102","0.2"
"1822","1831","1.066","15800","0.6","false","1.171875","15800","1.0095825321773477","1.1831045298953293","0.2"
"1832","1841","1.066","20200","0.6","false","1.171875","20200","1.0174951309549138","1.1923771065877897","0.2"
"1842","1851","1.066","27400","0.6","false","1.171875","27400","1.0228831798465583","1.1986912263826854","0.2"
"1852","1861","1.066","29000","0.6","false","1.171875","29000","0.9982990636778603","1.1698817152474925","0.2"
"1862","1871","1.066","31500","0.6","false","1.171875","31500","1.0007627869449924","1.172768890951163","0.2"
"1872","1881","1.066","35000","0.6","false","1.171875","35000","1.0028257964837421","1.1751864802543854","0.2"
"1882","1891","1.066","37800","0.6","false","1.171875","37800","1.0010585306843622","1.173115465645737","0.2"
"1892","1901","1.066","38200","0.6","false","1.171875","38200","0.9936215220884744","1.164400221197431","0.2"
"1902","1911","1.066","42100","0.6","false","1.171875","42100","1.0024078372684253","1.174696684298936","0.2"
"1912","1921","1.066","44000","0.6","false","1.171875","44000","0.9975615735086999","1.1690174689555077","0.2"
"1922","1931","1.066","45000","0.6","false","1.171875","45000","0.9944852734953317","1.1654124298773418","0.2"
"1932","1941","1.066","50200","0.6","false","1.171875","50200","1.0023748113094388","1.1746579820032486","0.2"
"1942","1951","1.066","52800","0.6","false","1.171875","52800","0.9985071785045301","1.1701255998099962","0.2"
"1952","1961","1.066","55900","0.6","false","1.171875","55900","0.9982761198008958","1.1698548278916747","0.2"
"1962","1971","1.066","56300","0.6","false","1.171875","56300","0.9938924073498558","1.1647176648631123","0.2"
"1972","1981","1.066","57400","0.6","false","1.171875","57400","0.994148492390182","1.1650177645197446","0.2"
"1982","1991","1.066","59300","0.6","false","1.171875","59300","0.9962562524586016","1.1674877958499237","0.2"
"1992","2001","1.066","63200","0.6","false","1.171875","63200","0.9987893991907836","1.1704563271766995","0.2"
"2002","2011","1.066","65600","0.6","false","1.171875","65600","0.9957024901253029","1.1668388556155893","0.2"
"2012","2015","1.066","66270","0.6","false","1.171875","66270","0.9944562342699205","1.165378399535063","0.2"
