"Start Year","End Year","Kill Constant","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Avg Capacity Factor","Avg Capacity Fitness","Mutations"
"-50","0","1.066","150","0.6","false","2.5","150","1.2030186132625877","3.0075465331564692","10.0"
"1","43","1.066","200","0.6","false","2.5","200","1.202836831935384","3.00709207983846","10.0"
"44","200","1.066","450","0.6","false","2.5","450","1.1907440510604512","2.976860127651128","10.0"
"201","410","1.066","300","0.6","false","2.5","300","1.1767938707725984","2.9419846769314963","10.0"
"411","430","1.066","125","0.6","false","2.5","125","1.1211949584775145","2.802987396193786","10.0"
"431","500","1.066","130","0.6","false","2.5","130","1.1623128707104513","2.9057821767761283","10.0"
"501","750","1.066","130","0.6","false","2.5","130","1.1736371693787664","2.934092923446916","10.0"
"751","950","1.066","140","0.6","false","2.5","140","1.1717409782250021","2.9293524455625053","10.0"
"951","1066","1.066","150","0.6","false","2.5","150","1.1664483790832045","2.9161209477080114","10.0"
"1067","1086","1.066","200","0.6","false","2.5","200","1.1728841825682774","2.9322104564206937","10.0"
"1087","1190","1.066","370","0.6","false","2.5","370","1.1761783017954504","2.9404457544886258","10.0"
"1191","1220","1.066","480","0.6","false","2.5","480","1.1792232340187412","2.9480580850468527","10.0"
"1221","1250","1.066","500","0.6","false","2.5","500","1.16366327474391","2.909158186859775","10.0"
"1251","1279","1.066","530","0.6","false","2.5","530","1.1635433638169084","2.9088584095422707","10.0"
"1280","1290","1.066","570","0.6","false","2.5","570","1.17154410590353","2.9288602647588253","10.0"
"1291","1315","1.066","560","0.6","false","2.5","560","1.1656559509959277","2.914139877489819","10.0"
"1316","1325","1.066","500","0.6","false","2.5","500","1.15276690159607","2.881917253990175","10.0"
"1326","1348","1.066","570","0.6","false","2.5","570","1.164984966484113","2.9124624162102823","10.0"
"1349","1351","1.066","300","0.6","true","2.5","300","0.9735239174696626","2.4338097936741567","10.0"
"1352","1377","1.066","300","0.6","false","2.5","300","1.168194205486536","2.92048551371634","10.0"
"1378","1400","1.066","250","0.6","false","2.5","250","1.1452802660652317","2.8632006651630793","10.0"
"1401","1430","1.066","240","0.6","false","2.5","240","1.15466494983625","2.886662374590625","10.0"
"1431","1450","1.066","230","0.6","false","2.5","230","1.155529835251824","2.88882458812956","10.0"
"1451","1490","1.066","260","0.6","false","2.5","260","1.1662332041499717","2.915583010374929","10.0"
"1491","1522","1.066","280","0.6","false","2.5","280","1.16913537039091","2.922838425977275","10.0"
"1523","1541","1.066","340","0.6","false","2.5","340","1.1761324586645863","2.9403311466614657","10.0"
"1542","1560","1.066","380","0.6","false","2.5","380","1.1765168344274535","2.941292086068634","10.0"
"1561","1600","1.066","500","0.6","false","2.5","500","1.169528645829382","2.9238216145734555","10.0"
"1601","1650","1.066","630","0.6","false","2.5","630","1.1598849059442762","2.8997122648606903","10.0"
"1651","1700","1.066","620","0.6","false","2.5","620","1.157451460802788","2.89362865200697","10.0"
"1701","1801","1.066","1130","0.6","false","2.5","1130","1.1639956247502372","2.909989061875593","10.0"
"1802","1811","1.066","1250","0.6","false","2.5","1250","1.170667377585488","2.92666844396372","10.0"
"1812","1821","1.066","1340","0.6","false","2.5","1340","1.1617981118948981","2.904495279737245","10.0"
"1822","1831","1.066","1580","0.6","false","2.5","1580","1.1735899787063644","2.933974946765911","10.0"
"1832","1841","1.066","2020","0.6","false","2.5","2020","1.1845478650719965","2.9613696626799912","10.0"
"1842","1851","1.066","2740","0.6","false","2.5","2740","1.1903282238700856","2.9758205596752143","10.0"
"1852","1861","1.066","2900","0.6","false","2.5","2900","1.166563150403312","2.91640787600828","10.0"
"1862","1871","1.066","3150","0.6","false","2.5","3150","1.1661592257810136","2.915398064452534","10.0"
"1872","1881","1.066","3500","0.6","false","2.5","3500","1.1704952933333437","2.9262382333333594","10.0"
"1882","1891","1.066","3780","0.6","false","2.5","3780","1.165844722286081","2.914611805715203","10.0"
"1892","1901","1.066","3820","0.6","false","2.5","3820","1.1589274663904612","2.8973186659761527","10.0"
"1902","1911","1.066","4210","0.6","false","2.5","4210","1.1673504006131723","2.9183760015329305","10.0"
"1912","1921","1.066","4400","0.6","false","2.5","4400","1.1628252609839433","2.9070631524598585","10.0"
"1922","1931","1.066","4500","0.13","false","2.5","4500","1.2174165181589776","3.0435412953974437","10.0"
"1932","1941","1.066","5020","0.13","false","2.5","5020","1.2223455107261636","3.055863776815409","10.0"
"1942","1951","1.066","5280","0.13","false","2.5","5280","1.2219180215877592","3.054795053969398","10.0"
"1952","1961","1.066","5590","0.13","false","2.5","5590","1.2345099911761828","3.086274977940457","10.0"
"1962","1971","1.066","5630","0.13","false","2.5","5630","1.236932188546957","3.0923304713673927","10.0"
"1972","1981","1.066","5740","0.13","false","2.5","5740","1.2280080109971978","3.0700200274929945","10.0"
"1982","1991","1.066","5930","0.13","false","2.5","5930","1.2362745596676195","3.0906863991690487","10.0"
"1992","2001","1.066","6320","0.13","false","2.5","6320","1.241259316758159","3.103148291895397","10.0"
"2002","2011","1.066","6560","0.13","false","2.5","6560","1.2346589045432874","3.0866472613582188","10.0"
"2012","2015","1.066","6627","0.13","false","2.5","6627","1.2337131235713068","3.084282808928267","10.0"
