"Start Year","End Year","Kill Constant","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Avg Capacity Factor","Avg Capacity Fitness","Mutations"
"-50","0","1.066","1500","0.6","false","6.0","1500","2.125650257701784","12.753901546210706","1.0"
"1","43","1.066","2000","0.6","false","4.5","2000","3.4785643981704863","15.653539791767189","1.0"
"44","200","1.066","4500","0.6","false","4.5","4500","1.0285986733863328","4.628694030238497","1.0"
"201","410","1.066","3000","0.6","false","4.5","3000","0.9598471226059163","4.319312051726623","1.0"
"411","430","1.066","1250","0.6","false","4.5","1250","0.890795275514589","4.0085787398156505","1.0"
"431","500","1.066","1300","0.6","false","4.5","1300","0.922008812075648","4.149039654340416","1.0"
"501","750","1.066","1300","0.6","false","4.5","1300","0.8930715074668376","4.018821783600769","1.0"
"751","950","1.066","1400","0.6","false","4.5","1400","0.8608322349933591","3.873745057470116","1.0"
"951","1066","1.066","1500","0.6","false","4.5","1500","0.8459043300276741","3.806569485124533","1.0"
"1067","1086","1.066","2000","0.6","false","4.5","2000","0.8512359718692204","3.830561873411492","1.0"
"1087","1190","1.066","3700","0.6","false","3.375","3700","3.6272969061347475","12.242127058204773","1.0"
"1191","1220","1.066","4800","0.6","false","3.375","4800","1.118244658122117","3.774075721162145","1.0"
"1221","1250","1.066","5000","0.6","false","3.375","5000","1.1072112287233815","3.7368378969414127","1.0"
"1251","1279","1.066","5300","0.6","false","3.375","5300","1.1042754878643424","3.7269297715421557","1.0"
"1280","1290","1.066","5700","0.6","false","3.375","5700","1.1082284139163652","3.7402708969677323","1.0"
"1291","1315","1.066","5600","0.6","false","3.375","5600","1.0997015269427728","3.711492653431858","1.0"
"1316","1325","1.066","5000","0.6","false","3.375","5000","1.0829664945328807","3.6550119190484724","1.0"
"1326","1348","1.066","5700","0.6","false","3.375","5700","1.1043065939825096","3.72703475469097","1.0"
"1349","1351","1.066","3000","0.6","true","3.375","3000","0.8960826823965737","3.0242790530884363","1.0"
"1352","1377","1.066","3000","0.6","false","3.375","3000","1.0968618220216577","3.701908649323095","1.0"
"1378","1400","1.066","2500","0.6","false","3.375","2500","1.0827661588177706","3.654335786009976","1.0"
"1401","1430","1.066","2400","0.6","false","3.375","2400","1.0860476802880212","3.6654109209720716","1.0"
"1431","1450","1.066","2300","0.6","false","3.375","2300","1.0793519748365008","3.6428129150731903","1.0"
"1451","1490","1.066","2600","0.6","false","3.375","2600","1.0870618667607697","3.6688338003175978","1.0"
"1491","1522","1.066","2800","0.6","false","3.375","2800","1.0822470054655626","3.652583643446274","1.0"
"1523","1541","1.066","3400","0.6","false","3.375","3400","1.0876199963779345","3.670717487775529","1.0"
"1542","1560","1.066","3800","0.6","false","3.375","3800","1.0804961580927073","3.646674533562887","1.0"
"1561","1600","1.066","5000","0.6","false","3.375","5000","1.0774163089462296","3.636280042693525","1.0"
"1601","1650","1.066","6300","0.6","false","3.375","6300","1.070220033816913","3.6119926141320815","1.0"
"1651","1700","1.066","6200","0.6","false","3.375","6200","1.0594271127456132","3.5755665055164445","1.0"
"1701","1801","1.066","11300","0.6","false","3.375","11300","1.0588214962413252","3.5735225498144723","1.0"
"1802","1811","1.066","12500","0.6","false","3.375","12500","1.0572769062183656","3.568309558486984","1.0"
"1812","1821","1.066","13400","0.6","false","3.375","13400","1.0532646009348345","3.5547680281550664","1.0"
"1822","1831","1.066","15800","0.6","false","3.375","15800","1.0629489384559596","3.5874526672888636","1.0"
"1832","1841","1.066","20200","0.6","false","3.375","20200","1.0694047607897903","3.6092410676655424","1.0"
"1842","1851","1.066","27400","0.6","false","3.375","27400","1.0756171814496176","3.6302079873924593","1.0"
"1852","1861","1.066","29000","0.6","false","3.375","29000","1.0478548597202202","3.5365101515557433","1.0"
"1862","1871","1.066","31500","0.6","false","3.375","31500","1.0489556263566402","3.540225238953661","1.0"
"1872","1881","1.066","35000","0.6","false","3.375","35000","1.0512443242787473","3.547949594440772","1.0"
"1882","1891","1.066","37800","0.6","false","3.375","37800","1.0482041505413928","3.5376890080772005","1.0"
"1892","1901","1.066","38200","0.6","false","3.375","38200","1.0410902216999085","3.5136794982371913","1.0"
"1902","1911","1.066","42100","0.6","false","3.375","42100","1.0490524109704205","3.540551887025169","1.0"
"1912","1921","1.066","44000","0.6","false","3.375","44000","1.0420123820715428","3.516791789491457","1.0"
"1922","1931","1.066","45000","0.13","false","3.375","45000","1.0922027868297965","3.6861844055505633","1.0"
"1932","1941","1.066","50200","0.13","false","3.375","50200","1.095795019219916","3.6983081898672165","1.0"
"1942","1951","1.066","52800","0.13","false","3.375","52800","1.0953335893044114","3.6967508639023885","1.0"
"1952","1961","1.066","55900","0.13","false","3.375","55900","1.1081399171804402","3.739972220483986","1.0"
"1962","1971","1.066","56300","0.13","false","3.375","56300","1.1107394776461228","3.7487457370556645","1.0"
"1972","1981","1.066","57400","0.13","false","3.375","57400","1.100843114983252","3.715345513068476","1.0"
"1982","1991","1.066","59300","0.13","false","3.375","59300","1.1063542220102671","3.7339454992846517","1.0"
"1992","2001","1.066","63200","0.13","false","3.375","63200","1.110856609436174","3.7491410568470873","1.0"
"2002","2011","1.066","65600","0.13","false","3.375","65600","1.1034992218897186","3.7243098738778","1.0"
"2012","2015","1.066","66270","0.13","false","3.375","66270","1.103449308995943","3.7241414178613077","1.0"
