"Start Year","End Year","Kill Constant","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Avg Capacity Factor","Avg Capacity Fitness","Mutations"
"-50","0","1.066","1500","0.6","false","3.125","1500","3.192552068494179","9.97672521404431","1.0"
"1","43","1.066","2000","0.6","false","3.125","2000","0.9450064495600204","2.953145154875064","1.0"
"44","200","1.066","4500","0.6","false","3.125","4500","0.9254007507910563","2.891877346222051","1.0"
"201","410","1.066","3000","0.6","false","3.125","3000","0.8856226896041053","2.767570905012829","1.0"
"411","430","1.066","1250","0.6","false","3.125","1250","0.8306140087583518","2.5956687773698492","1.0"
"431","500","1.066","1300","0.6","false","3.125","1300","0.8616176384966958","2.6925551203021745","1.0"
"501","750","1.066","1300","0.6","false","2.34375","1300","3.6454849722027354","8.544105403600161","1.0"
"751","950","1.066","1400","0.6","false","2.34375","1400","1.0977978785458502","2.5729637778418364","1.0"
"951","1066","1.066","1500","0.6","false","2.34375","1500","1.0855858097389584","2.5443417415756837","1.0"
"1067","1086","1.066","2000","0.6","false","2.34375","2000","1.0957983643585187","2.5682774164652784","1.0"
"1087","1190","1.066","3700","0.6","false","2.34375","3700","1.080338362008707","2.532043035957907","1.0"
"1191","1220","1.066","4800","0.6","false","2.34375","4800","1.0798555430863879","2.5309114291087216","1.0"
"1221","1250","1.066","5000","0.6","false","2.34375","5000","1.0685641410307196","2.504447205540749","1.0"
"1251","1279","1.066","5300","0.6","false","2.34375","5300","1.069465949806123","2.506560819858101","1.0"
"1280","1290","1.066","5700","0.6","false","2.34375","5700","1.0736531664171183","2.516374608790121","1.0"
"1291","1315","1.066","5600","0.6","false","2.34375","5600","1.0631237658747572","2.491696326268962","1.0"
"1316","1325","1.066","5000","0.6","false","2.34375","5000","1.050888303371773","2.463019461027593","1.0"
"1326","1348","1.066","5700","0.6","false","2.34375","5700","1.068710724066177","2.5047907595301027","1.0"
"1349","1351","1.066","3000","0.6","true","2.34375","3000","0.8622671455217409","2.02093862231658","1.0"
"1352","1377","1.066","3000","0.6","false","2.34375","3000","1.0601798665172537","2.4847965621498136","1.0"
"1378","1400","1.066","2500","0.6","false","2.34375","2500","1.0504976266469535","2.462103812453797","1.0"
"1401","1430","1.066","2400","0.6","false","2.34375","2400","1.0536758279224019","2.4695527216931294","1.0"
"1431","1450","1.066","2300","0.6","false","2.34375","2300","1.0505602032711103","2.462250476416665","1.0"
"1451","1490","1.066","2600","0.6","false","2.34375","2600","1.0574095590121975","2.4783036539348378","1.0"
"1491","1522","1.066","2800","0.6","false","2.34375","2800","1.0541564101142817","2.470679086205348","1.0"
"1523","1541","1.066","3400","0.6","false","2.34375","3400","1.0621868449332112","2.4895004178122138","1.0"
"1542","1560","1.066","3800","0.6","false","2.34375","3800","1.0536402549401775","2.469469347516041","1.0"
"1561","1600","1.066","5000","0.6","false","2.34375","5000","1.054342944296701","2.471116275695393","1.0"
"1601","1650","1.066","6300","0.6","false","2.34375","6300","1.048396577405509","2.457179478294162","1.0"
"1651","1700","1.066","6200","0.6","false","2.34375","6200","1.0398953418216785","2.437254707394559","1.0"
"1701","1801","1.066","11300","0.6","false","2.34375","11300","1.043215583013081","2.4450365226869084","1.0"
"1802","1811","1.066","12500","0.6","false","2.34375","12500","1.045693493798904","2.450844126091181","1.0"
"1812","1821","1.066","13400","0.6","false","2.34375","13400","1.039564058391511","2.4364782618551035","1.0"
"1822","1831","1.066","15800","0.6","false","2.34375","15800","1.0508385972407885","2.4629029622830982","1.0"
"1832","1841","1.066","20200","0.6","false","2.34375","20200","1.0577838339960492","2.4791808609282406","1.0"
"1842","1851","1.066","27400","0.6","false","2.34375","27400","1.0638889961014495","2.493489834612772","1.0"
"1852","1861","1.066","29000","0.6","false","2.34375","29000","1.0378495836696822","2.4324599617258174","1.0"
"1862","1871","1.066","31500","0.6","false","2.34375","31500","1.0403490940035236","2.4383181890707584","1.0"
"1872","1881","1.066","35000","0.6","false","2.34375","35000","1.0415006697303726","2.4410171946805606","1.0"
"1882","1891","1.066","37800","0.6","false","2.34375","37800","1.037756905042492","2.4322427461933405","1.0"
"1892","1901","1.066","38200","0.6","false","2.34375","38200","1.0321115904309452","2.419011540072528","1.0"
"1902","1911","1.066","42100","0.6","false","2.34375","42100","1.0395818441579183","2.436519947245121","1.0"
"1912","1921","1.066","44000","0.6","false","2.34375","44000","1.0332576177666248","2.421697541640527","1.0"
"1922","1931","1.066","45000","0.13","false","2.34375","45000","1.0831354935444923","2.5385988129949038","1.0"
"1932","1941","1.066","50200","0.13","false","2.34375","50200","1.0871242385284707","2.5479474340511032","1.0"
"1942","1951","1.066","52800","0.13","false","2.34375","52800","1.0873738431774158","2.5485324449470683","1.0"
"1952","1961","1.066","55900","0.13","false","2.34375","55900","1.099886052368476","2.5778579352386153","1.0"
"1962","1971","1.066","56300","0.13","false","2.34375","56300","1.1027109098204524","2.5844786948916854","1.0"
"1972","1981","1.066","57400","0.13","false","2.34375","57400","1.0928941970405157","2.5614707743137086","1.0"
"1982","1991","1.066","59300","0.13","false","2.34375","59300","1.0986377151820046","2.574932144957823","1.0"
"1992","2001","1.066","63200","0.13","false","2.34375","63200","1.1029016625809813","2.584925771674175","1.0"
"2002","2011","1.066","65600","0.13","false","2.34375","65600","1.0963126769387117","2.5694828365751055","1.0"
"2012","2015","1.066","66270","0.13","false","2.34375","66270","1.0956084652191387","2.567832340357356","1.0"
