"Start Year","End Year","Kill Constant","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Avg Capacity Factor","Avg Capacity Fitness","Mutations"
"-50","0","1.066","1500","0.6","false","1.875","1500","5.149271553445859","9.654884162710985","0.2"
"1","43","1.066","2000","0.6","false","1.40625","2000","3.8280306134659945","5.383168050186555","0.2"
"44","200","1.066","4500","0.6","false","1.230468","4500","5.065111145147637","6.232457180547522","0.2"
"201","410","1.066","3000","0.6","false","1.230468","3000","0.9824356320258939","1.2088556072676375","0.2"
"411","430","1.066","1250","0.6","false","1.230468","1250","0.931745981957987","1.1464836149278803","0.2"
"431","500","1.066","1300","0.6","false","1.230468","1300","0.9716052981011641","1.1955292279439431","0.2"
"501","750","1.066","1300","0.6","false","1.230468","1300","0.9609411424364991","1.1824073256515542","0.2"
"751","950","1.066","1400","0.6","false","1.230468","1400","0.9515435746646415","1.1708439192304518","0.2"
"951","1066","1.066","1500","0.6","false","1.230468","1500","0.949191444171978","1.1679496979274053","0.2"
"1067","1086","1.066","2000","0.6","false","1.230468","2000","0.9600319595445272","1.1812886051968352","0.2"
"1087","1190","1.066","3700","0.6","false","1.230468","3700","0.9537963906250001","1.1736159371795625","0.2"
"1191","1220","1.066","4800","0.6","false","1.230468","4800","0.9568077255471471","1.1773212884385469","0.2"
"1221","1250","1.066","5000","0.6","false","1.230468","5000","0.9482786209816072","1.1668264982019962","0.2"
"1251","1279","1.066","5300","0.6","false","1.230468","5300","0.9491186950603084","1.1678601824734676","0.2"
"1280","1290","1.066","5700","0.6","false","1.230468","5700","0.9532228681140709","1.1729102360825845","0.2"
"1291","1315","1.066","5600","0.6","false","1.230468","5600","0.9457889153054669","1.1637629950380872","0.2"
"1316","1325","1.066","5000","0.6","false","1.230468","5000","0.9367050744860823","1.1525856195927406","0.2"
"1326","1348","1.066","5700","0.6","false","1.230468","5700","0.9538761425210762","1.1737140693356236","0.2"
"1349","1351","1.066","3000","0.6","true","1.230468","3000","0.7760964948156248","0.9549619017827922","0.2"
"1352","1377","1.066","3000","0.6","false","1.230468","3000","0.9459464035493971","1.1639567792826193","0.2"
"1378","1400","1.066","2500","0.6","false","1.230468","2500","0.9388072477010531","1.1551722764642192","0.2"
"1401","1430","1.066","2400","0.6","false","1.230468","2400","0.9462517337275159","1.164332478296229","0.2"
"1431","1450","1.066","2300","0.6","false","1.230468","2300","0.9425956583553787","1.159833794545226","0.2"
"1451","1490","1.066","2600","0.6","false","1.230468","2600","0.9499949309306854","1.1689383626724186","0.2"
"1491","1522","1.066","2800","0.6","false","1.230468","2800","0.9483845528895282","1.1669568440248719","0.2"
"1523","1541","1.066","3400","0.6","false","1.230468","3400","0.9596760232353146","1.180850636958311","0.2"
"1542","1560","1.066","3800","0.6","false","1.230468","3800","0.9529815734555035","1.1726133307266464","0.2"
"1561","1600","1.066","5000","0.6","false","1.230468","5000","0.9520209861216902","1.1714313587511838","0.2"
"1601","1650","1.066","6300","0.6","false","1.230468","6300","0.9512390909367471","1.1704692617467571","0.2"
"1651","1700","1.066","6200","0.6","false","1.230468","6200","0.9471133896692233","1.1653927183595099","0.2"
"1701","1801","1.066","11300","0.6","false","1.230468","11300","0.9525079776721512","1.1720305862702964","0.2"
"1802","1811","1.066","12500","0.6","false","1.230468","12500","0.9568445823683293","1.1773666395775932","0.2"
"1812","1821","1.066","13400","0.6","false","1.230468","13400","0.9530698702049125","1.1727219770512982","0.2"
"1822","1831","1.066","15800","0.6","false","1.230468","15800","0.9615925688951826","1.1832088850633176","0.2"
"1832","1841","1.066","20200","0.6","false","1.230468","20200","0.9700913442360924","1.193666356159496","0.2"
"1842","1851","1.066","27400","0.6","false","1.230468","27400","0.9752925412308965","1.2000662626232985","0.2"
"1852","1861","1.066","29000","0.6","false","1.230468","29000","0.951757532342636","1.1711071873065786","0.2"
"1862","1871","1.066","31500","0.6","false","1.230468","31500","0.954899794482421","1.1749736403171955","0.2"
"1872","1881","1.066","35000","0.6","false","1.230468","35000","0.9566249023803252","1.1770963303821138","0.2"
"1882","1891","1.066","37800","0.6","false","1.230468","37800","0.9550560878174597","1.1751659542645738","0.2"
"1892","1901","1.066","38200","0.6","false","1.230468","38200","0.9470716853061351","1.1653414024752693","0.2"
"1902","1911","1.066","42100","0.6","false","1.230468","42100","0.9561659479646505","1.1765316016601675","0.2"
"1912","1921","1.066","44000","0.6","false","1.230468","44000","0.9506861147703214","1.1697888422692078","0.2"
"1922","1931","1.066","45000","0.6","false","1.230468","45000","0.948382422014004","1.1669542220507274","0.2"
"1932","1941","1.066","50200","0.6","false","1.230468","50200","0.956881796392613","1.1774124302436255","0.2"
"1942","1951","1.066","52800","0.6","false","1.230468","52800","0.9513501127662591","1.1706058705552733","0.2"
"1952","1961","1.066","55900","0.6","false","1.230468","55900","0.9525140631410833","1.1720380742450824","0.2"
"1962","1971","1.066","56300","0.6","false","1.230468","56300","0.9465850787507133","1.1647426486802326","0.2"
"1972","1981","1.066","57400","0.6","false","1.230468","57400","0.9483734590554864","1.1669431934170862","0.2"
"1982","1991","1.066","59300","0.6","false","1.230468","59300","0.9495709926583142","1.1684167201942905","0.2"
"1992","2001","1.066","63200","0.6","false","1.230468","63200","0.9522453704388004","1.1717074564730898","0.2"
"2002","2011","1.066","65600","0.6","false","1.230468","65600","0.9501232974924616","1.169096313618954","0.2"
"2012","2015","1.066","66270","0.6","false","1.230468","66270","0.9487105952314998","1.167358028693313","0.2"
