"Start Year","End Year","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Max Age","Max Breeding Age","Avg Capacity Factor","Avg Capacity Fitness","Mutations","Modern"
"-5050","-51","1500","0.35","false","1.125","1500","90","41","3.866223045404729","4.34950092608032","0.0075","false"
"-50","0","1500","0.35","false","1.125","1500","90","41","1.7319716503523062","1.9484681066463445","0.0075","false"
"1","43","2000","0.35","false","1.125","2000","90","41","1.744684661232669","1.9627702438867525","0.0075","false"
"44","200","4500","0.35","false","1.125","4500","90","41","1.7404681437363412","1.958026661703384","0.0075","false"
"201","410","3000","0.35","false","1.125","3000","90","41","1.72860995503235","1.9446861994113938","0.0075","false"
"411","430","1250","0.35","false","0.984375","1250","90","41","5.466582813406009","5.38116745694654","0.0075","false"
"431","500","1300","0.35","false","0.984375","1300","90","41","1.9806292775215297","1.9496819450602558","0.0075","false"
"501","750","1300","0.35","false","0.984375","1300","90","41","1.9772612221890207","1.9463665155923173","0.0075","false"
"751","950","1400","0.35","false","0.984375","1400","90","41","1.9752013847393979","1.9443388631028449","0.0075","false"
"951","1066","1500","0.35","false","0.984375","1500","90","41","1.972243451863569","1.9414271479282008","0.0075","false"
"1067","1086","2000","0.35","false","0.984375","2000","90","41","1.9988191903625332","1.9675876405131185","0.0075","false"
"1087","1190","3700","0.35","false","0.984375","3700","90","41","1.9821682936931184","1.9511969141041634","0.0075","false"
"1191","1220","4800","0.35","false","0.984375","4800","90","41","1.9861704676706857","1.9551365541133312","0.0075","false"
"1221","1250","5000","0.35","false","0.984375","5000","90","41","1.9694459348817912","1.9386733421492632","0.0075","false"
"1251","1279","5300","0.35","false","0.984375","5300","90","41","1.9734427208180252","1.9426076783052435","0.0075","false"
"1280","1290","5700","0.35","false","0.984375","5700","90","41","1.9819650516839742","1.9509968477514121","0.0075","false"
"1291","1315","5600","0.35","false","0.984375","5600","90","41","1.9660805294208223","1.935360521148622","0.0075","false"
"1316","1325","5000","0.35","false","0.984375","5000","90","41","1.946634766799961","1.9162185985687117","0.0075","false"
"1326","1348","5700","0.35","false","0.984375","5700","90","41","1.9794306639975374","1.948502059872576","0.0075","false"
"1349","1351","3000","0.35","true","0.984375","3000","90","41","1.6048211799310597","1.5797458489946368","0.0075","false"
"1352","1377","3000","0.35","false","0.984375","3000","90","41","1.968190690982579","1.9374377114359762","0.0075","false"
"1378","1400","2500","0.35","false","0.984375","2500","90","41","1.9519055567049703","1.9214070323814552","0.0075","false"
"1401","1430","2400","0.35","false","0.984375","2400","90","41","1.9615184773357244","1.9308697511273536","0.0075","false"
"1431","1450","2300","0.35","false","0.984375","2300","90","41","1.9610728746546144","1.930431110988136","0.0075","false"
"1451","1490","2600","0.35","false","0.984375","2600","90","41","1.972474425255618","1.941654512360999","0.0075","false"
"1491","1522","2800","0.35","false","0.984375","2800","90","41","1.9701589290244506","1.9393751957584435","0.0075","false"
"1523","1541","3400","0.35","false","0.984375","3400","90","41","1.9884318116115214","1.9573625645550914","0.0075","false"
"1542","1560","3800","0.35","false","0.984375","3800","90","41","1.9753133492073753","1.9444490781260102","0.0075","false"
"1561","1600","5000","0.31","false","0.984375","5000","90","41","1.9863671285892597","1.9553301422050524","0.0075","false"
"1601","1650","6300","0.29","false","0.984375","6300","90","41","1.9879476086211663","1.9568859272364605","0.0075","false"
"1651","1700","6200","0.26","false","0.984375","6200","90","41","1.9858072353468221","1.954778997294528","0.0075","false"
"1701","1801","11300","0.25","false","0.984375","11300","90","41","2.001960021156018","1.970679395825455","0.0075","false"
"1802","1811","12500","0.28","false","0.984375","12500","90","41","2.0037756209030735","1.972466626826463","0.0075","false"
"1812","1821","13400","0.28","false","0.984375","13400","90","41","1.999621878856263","1.968377786999134","0.0075","false"
"1822","1831","15800","0.26","false","0.984375","15800","90","41","2.0219398389535783","1.9903470289699285","0.0075","false"
"1832","1841","20200","0.25","false","0.984375","20200","90","41","2.039059524672121","2.007199219599119","0.0075","false"
"1842","1851","27400","0.22","false","0.984375","27400","90","41","2.060025684414126","2.0278377830951553","0.0075","false"
"1852","1861","29000","0.25","false","0.984375","29000","90","41","1.998321969045574","1.9670981882792369","0.0075","false"
"1862","1871","31500","0.22","false","0.984375","31500","90","41","2.0162566643931847","1.9847526540120413","0.0075","false"
"1872","1881","35000","0.21","false","0.984375","35000","90","41","2.021832090534629","1.9902409641200254","0.0075","false"
"1882","1891","37800","0.19","false","0.984375","37800","90","41","2.022420481450938","1.9908201614282672","0.0075","false"
"1892","1901","38200","0.18","false","0.984375","38200","90","41","2.011082956428937","1.9796597852347348","0.0075","false"
"1902","1911","42100","0.13","false","0.984375","42100","90","41","2.0465458893579944","2.014568609836776","0.0075","false"
"1912","1921","44000","0.14","false","0.984375","44000","90","41","2.031696148594591","1.9999508962728005","0.0075","false"
"1922","1931","45000","0.12","false","0.984375","45000","90","41","2.037658359890397","2.0058199480171095","0.0075","false"
"1932","1951","50200","0.07","false","0.984375","50200","90","41","2.0644718400866404","2.0322144675852867","0.0075","false"
"1952","1961","55900","0.09","false","0.984375","55900","90","41","2.075149828902603","2.042725612826","0.0075","false"
"1962","1971","56300","0.1","false","0.984375","56300","90","41","2.058870337742116","2.026700488714895","0.0075","false"
"1972","1981","57400","0.07","false","0.984375","57400","90","41","2.0725437570677117","2.0401602608635288","0.0075","true"
"1982","1991","59300","0.1","false","0.984375","59300","90","41","2.069349134522337","2.037015554295426","0.0075","true"
"1992","2001","63200","0.09","false","0.984375","63200","90","41","2.086779839757165","2.0541739047609595","0.0075","true"
"2002","2011","65600","0.09","false","0.984375","65600","90","41","2.1039001987399986","2.071026758134686","0.0075","true"
"2012","2015","66270","0.09","false","0.984375","66270","90","41","2.114292590667211","2.0812567689380357","0.0075","true"
