"Start Year","End Year","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Max Age","Max Breeding Age","Avg Capacity Factor","Avg Capacity Fitness","Mutations","Modern"
"-50","0","1500","0.35","false","1.5","1500","90","41","4.421501045606801","6.632251568410202","10.0","false"
"1","43","2000","0.35","false","1.5","2000","90","41","2.3653068607003997","3.5479602910505994","10.0","false"
"44","200","4500","0.35","false","1.5","4500","90","41","2.1836217265208777","3.2754325897813166","10.0","false"
"201","410","3000","0.35","false","1.5","3000","90","41","1.9634108952150215","2.945116342822532","10.0","false"
"411","430","1250","0.35","false","1.5","1250","90","41","1.7919660196397633","2.687949029459645","10.0","false"
"431","500","1300","0.35","false","1.5","1300","90","41","1.8488081847366686","2.773212277105003","10.0","false"
"501","750","1300","0.35","false","1.5","1300","90","41","1.7821957412609473","2.673293611891421","10.0","false"
"751","950","1400","0.35","false","1.5","1400","90","41","1.7222718184490962","2.5834077276736442","10.0","false"
"951","1066","1500","0.35","false","1.5","1500","90","41","1.6953338391586192","2.5430007587379286","10.0","false"
"1067","1086","2000","0.35","false","1.5","2000","90","41","1.7078113917969275","2.561717087695391","10.0","false"
"1087","1190","3700","0.35","false","1.5","3700","90","41","1.6880188425922964","2.532028263888445","10.0","false"
"1191","1220","4800","0.35","false","1.5","4800","90","41","1.685765921670805","2.5286488825062072","10.0","false"
"1221","1250","5000","0.35","false","1.5","5000","90","41","1.6697970743415336","2.5046956115123002","10.0","false"
"1251","1279","5300","0.35","false","1.5","5300","90","41","1.6668388103146057","2.5002582154719084","10.0","false"
"1280","1290","5700","0.35","false","1.5","5700","90","41","1.6741931818776408","2.511289772816461","10.0","false"
"1291","1315","5600","0.35","false","1.5","5600","90","41","1.6601954750379864","2.4902932125569794","10.0","false"
"1316","1325","5000","0.35","false","1.5","5000","90","41","1.6415692497322372","2.4623538745983558","10.0","false"
"1326","1348","5700","0.35","false","1.5","5700","90","41","1.6674811455771608","2.5012217183657413","10.0","false"
"1349","1351","3000","0.35","true","1.5","3000","90","41","1.3559918125103139","2.033987718765471","10.0","false"
"1352","1377","3000","0.35","false","1.5","3000","90","41","1.6563832344296674","2.484574851644501","10.0","false"
"1378","1400","2500","0.35","false","1.5","2500","90","41","1.639872860909933","2.4598092913648992","10.0","false"
"1401","1430","2400","0.35","false","1.5","2400","90","41","1.6460553250660441","2.4690829875990663","10.0","false"
"1431","1450","2300","0.35","false","1.5","2300","90","41","1.6441924151435778","2.466288622715367","10.0","false"
"1451","1490","2600","0.35","false","1.5","2600","90","41","1.651677975394291","2.4775169630914364","10.0","false"
"1491","1522","2800","0.35","false","1.5","2800","90","41","1.6497193894152347","2.474579084122852","10.0","false"
"1523","1541","3400","0.35","false","1.5","3400","90","41","1.662071699158858","2.493107548738287","10.0","false"
"1542","1560","3800","0.35","false","1.5","3800","90","41","1.653477972133772","2.480216958200658","10.0","false"
"1561","1600","5000","0.31","false","1.5","5000","90","41","1.660237788679425","2.4903566830191375","10.0","false"
"1601","1650","6300","0.29","false","1.5","6300","90","41","1.6621683258998843","2.4932524888498264","10.0","false"
"1651","1700","6200","0.26","false","1.5","6200","90","41","1.6581024329221148","2.4871536493831723","10.0","false"
"1701","1801","0","0.25","false","1.259765","11300","90","41","1.0","1.259765","10.0","false"
"1802","1811","0","0.28","false","1.259765","12500","90","41","1.0","1.259765","10.0","false"
"1812","1821","0","0.28","false","1.259765","13400","90","41","1.0","1.259765","10.0","false"
"1822","1831","0","0.26","false","1.259765","15800","90","41","1.0","1.259765","10.0","false"
"1832","1841","0","0.25","false","1.259765","20200","90","41","1.0","1.259765","10.0","false"
"1842","1851","0","0.22","false","1.6298819999999998","27400","90","41","1.0","1.6298819999999998","10.0","false"
"1852","1861","0","0.25","false","1.273344","29000","90","41","1.0","1.273344","10.0","false"
"1862","1871","0","0.22","false","1.273344","31500","90","41","1.0","1.273344","10.0","false"
"1872","1881","0","0.21","false","1.273344","35000","90","41","1.0","1.273344","10.0","false"
"1882","1891","0","0.19","false","1.273344","37800","90","41","1.0","1.273344","10.0","false"
"1892","1901","0","0.18","false","1.273344","38200","90","41","1.0","1.273344","10.0","false"
"1902","1911","0","0.13","false","1.273344","42100","90","41","1.0","1.273344","10.0","false"
"1912","1921","0","0.14","false","1.273344","44000","90","41","1.0","1.273344","10.0","false"
"1922","1931","0","0.12","false","1.273344","45000","90","41","1.0","1.273344","10.0","false"
"1932","1951","0","0.07","false","1.636672","50200","90","41","1.0","1.636672","10.0","false"
"1952","1961","0","0.09","false","1.636672","55900","90","41","1.0","1.636672","10.0","true"
"1962","1971","0","0.1","false","1.636672","56300","90","41","1.0","1.636672","10.0","true"
"1972","1981","0","0.07","false","1.636672","57400","90","41","1.0","1.636672","10.0","true"
"1982","1991","0","0.1","false","1.636672","59300","90","41","1.0","1.636672","10.0","true"
"1992","2001","0","0.09","false","1.636672","63200","90","41","1.0","1.636672","10.0","true"
"2002","2011","0","0.09","false","1.636672","65600","90","41","1.0","1.636672","10.0","true"
"2012","2015","0","0.09","false","1.636672","66270","90","41","1.0","1.636672","10.0","true"
