"Start Year","End Year","Kill Constant","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Avg Capacity Factor","Avg Capacity Fitness","Mutations"
"-50","0","1.066","1500","0.6","false","1.25","1500","1.7823163642764583","2.227895455345573","1.0"
"1","43","1.066","2000","0.6","false","1.25","2000","1.078520380133142","1.3481504751664275","1.0"
"44","200","1.066","4500","0.6","false","1.25","4500","1.0760693884000032","1.345086735500004","1.0"
"201","410","1.066","3000","0.6","false","1.25","3000","1.0634200525257211","1.3292750656571515","1.0"
"411","430","1.066","1250","0.6","false","1.25","1250","1.0154959819655844","1.2693699774569804","1.0"
"431","500","1.066","1300","0.6","false","1.25","1300","1.0608893852686727","1.3261117315858408","1.0"
"501","750","1.066","1300","0.6","false","1.25","1300","1.0561519100369852","1.3201898875462315","1.0"
"751","950","1.066","1400","0.6","false","1.25","1400","1.0496437795249358","1.3120547244061698","1.0"
"951","1066","1.066","1500","0.6","false","1.25","1500","1.047660700742794","1.3095758759284926","1.0"
"1067","1086","1.066","2000","0.6","false","1.25","2000","1.0615935856467398","1.3269919820584248","1.0"
"1087","1190","1.066","3700","0.6","false","1.25","3700","1.050525713146595","1.3131571414332437","1.0"
"1191","1220","1.066","4800","0.6","false","1.25","4800","1.0531228726082502","1.3164035907603129","1.0"
"1221","1250","1.066","5000","0.6","false","1.25","5000","1.0446808714537594","1.3058510893171993","1.0"
"1251","1279","1.066","5300","0.6","false","1.25","5300","1.0439707956333883","1.3049634945417354","1.0"
"1280","1290","1.066","5700","0.6","false","1.25","5700","1.0510994440638504","1.313874305079813","1.0"
"1291","1315","1.066","5600","0.6","false","1.25","5600","1.0414696476373295","1.301837059546662","1.0"
"1316","1325","1.066","5000","0.6","false","1.25","5000","1.029877528543271","1.287346910679089","1.0"
"1326","1348","1.066","5700","0.6","false","1.25","5700","1.0460426425594334","1.3075533031992916","1.0"
"1349","1351","1.066","3000","0.6","true","1.25","3000","0.854279482117965","1.0678493526474562","1.0"
"1352","1377","1.066","3000","0.6","false","1.25","3000","1.0430650014233138","1.3038312517791422","1.0"
"1378","1400","1.066","2500","0.6","false","1.25","2500","1.0310623530728347","1.2888279413410433","1.0"
"1401","1430","1.066","2400","0.6","false","1.25","2400","1.0393353359069755","1.2991691698837193","1.0"
"1431","1450","1.066","2300","0.6","false","1.25","2300","1.037901024559124","1.297376280698905","1.0"
"1451","1490","1.066","2600","0.6","false","1.25","2600","1.0423473018659055","1.302934127332382","1.0"
"1491","1522","1.066","2800","0.6","false","1.25","2800","1.0412769057660598","1.3015961322075746","1.0"
"1523","1541","1.066","3400","0.6","false","1.25","3400","1.0516397986065944","1.314549748258243","1.0"
"1542","1560","1.066","3800","0.6","false","1.25","3800","1.042664659330926","1.3033308241636574","1.0"
"1561","1600","1.066","5000","0.6","false","1.25","5000","1.043968100463267","1.304960125579084","1.0"
"1601","1650","1.066","6300","0.6","false","1.25","6300","1.0430032983448696","1.303754122931087","1.0"
"1651","1700","1.066","6200","0.6","false","1.25","6200","1.0350025345023293","1.2937531681279115","1.0"
"1701","1801","1.066","11300","0.6","false","1.25","11300","1.0411579409563079","1.3014474261953848","1.0"
"1802","1811","1.066","12500","0.6","false","1.25","12500","1.0457236044651843","1.3071545055814804","1.0"
"1812","1821","1.066","13400","0.6","false","1.25","13400","1.0409683760715112","1.301210470089389","1.0"
"1822","1831","1.066","15800","0.6","false","1.25","15800","1.0497454205119467","1.3121817756399334","1.0"
"1832","1841","1.066","20200","0.6","false","1.25","20200","1.0598896833202267","1.3248621041502835","1.0"
"1842","1851","1.066","27400","0.6","false","1.25","27400","1.0651553990038183","1.3314442487547729","1.0"
"1852","1861","1.066","29000","0.6","false","1.25","29000","1.039051097102713","1.2988138713783912","1.0"
"1862","1871","1.066","31500","0.6","false","1.25","31500","1.0402463118298908","1.3003078897873634","1.0"
"1872","1881","1.066","35000","0.6","false","1.25","35000","1.0447158421744747","1.3058948027180932","1.0"
"1882","1891","1.066","37800","0.6","false","1.25","37800","1.0400177326423932","1.3000221658029916","1.0"
"1892","1901","1.066","38200","0.6","false","1.25","38200","1.0336262267992469","1.2920327834990586","1.0"
"1902","1911","1.066","42100","0.6","false","1.25","42100","1.0423210724410301","1.3029013405512877","1.0"
"1912","1921","1.066","44000","0.6","false","1.25","44000","1.0374766276483762","1.2968457845604702","1.0"
"1922","1931","1.066","45000","0.13","false","1.25","45000","1.0869387577950094","1.3586734472437616","1.0"
"1932","1941","1.066","50200","0.13","false","1.25","50200","1.0916049951932623","1.3645062439915778","1.0"
"1942","1951","1.066","52800","0.13","false","1.25","52800","1.0915310985297324","1.3644138731621656","1.0"
"1952","1961","1.066","55900","0.13","false","1.25","55900","1.1036410410596482","1.3795513013245602","1.0"
"1962","1971","1.066","56300","0.13","false","1.25","56300","1.1059223438000612","1.3824029297500764","1.0"
"1972","1981","1.066","57400","0.13","false","1.25","57400","1.0972006029486574","1.3715007536858217","1.0"
"1982","1991","1.066","59300","0.13","false","1.25","59300","1.1033157308525838","1.3791446635657298","1.0"
"1992","2001","1.066","63200","0.13","false","1.25","63200","1.1067469143612372","1.3834336429515464","1.0"
"2002","2011","1.066","65600","0.13","false","1.25","65600","1.1016796378392248","1.377099547299031","1.0"
"2012","2015","1.066","66270","0.13","false","1.25","66270","1.1009940293150984","1.3762425366438729","1.0"
