"Start Year","End Year","Kill Constant","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Avg Capacity Factor","Avg Capacity Fitness","Mutations"
"-50","0","1.066","1500","0.6","false","6.25","1500","2.065787935904495","12.911174599403093","1.0"
"1","43","1.066","2000","0.6","false","6.25","2000","0.9136771936742232","5.710482460463895","1.0"
"44","200","1.066","4500","0.6","false","6.25","4500","0.8751194634936434","5.469496646835272","1.0"
"201","410","1.066","3000","0.6","false","4.6875","3000","3.5291885152269655","16.543071165126403","1.0"
"411","430","1.066","1250","0.6","false","4.6875","1250","1.00575529184969","4.714477930545422","1.0"
"431","500","1.066","1300","0.6","false","4.6875","1300","1.0402612689224384","4.87622469807393","1.0"
"501","750","1.066","1300","0.6","false","4.6875","1300","1.0062719592976102","4.716899809207548","1.0"
"751","950","1.066","1400","0.6","false","4.6875","1400","0.967409753680047","4.53473322037522","1.0"
"951","1066","1.066","1500","0.6","false","4.6875","1500","0.9449552863915919","4.429477904960587","1.0"
"1067","1086","1.066","2000","0.6","false","4.6875","2000","0.9510563180551564","4.4580764908835455","1.0"
"1087","1190","1.066","3700","0.6","false","4.6875","3700","0.9375031691039426","4.394546105174731","1.0"
"1191","1220","1.066","4800","0.6","false","4.6875","4800","0.9350114514679835","4.3828661787561725","1.0"
"1221","1250","1.066","5000","0.6","false","4.6875","5000","0.9242439646643692","4.3323935843642305","1.0"
"1251","1279","1.066","5300","0.6","false","4.6875","5300","0.9238522626621671","4.330557481228908","1.0"
"1280","1290","1.066","5700","0.6","false","4.6875","5700","0.9262686506846975","4.341884300084519","1.0"
"1291","1315","1.066","5600","0.6","false","4.6875","5600","0.9168607990144142","4.297784995380066","1.0"
"1316","1325","1.066","5000","0.6","false","4.6875","5000","0.9035039078719815","4.2351745681499136","1.0"
"1326","1348","1.066","5700","0.6","false","4.6875","5700","0.9201619394147734","4.31325909100675","1.0"
"1349","1351","1.066","3000","0.6","true","4.6875","3000","0.7451099324838522","3.492702808518057","1.0"
"1352","1377","1.066","3000","0.6","false","4.6875","3000","0.9136420332409145","4.282697030816787","1.0"
"1378","1400","1.066","2500","0.6","false","4.6875","2500","0.9020669865554061","4.228438999478466","1.0"
"1401","1430","1.066","2400","0.6","false","4.6875","2400","0.907687671097478","4.254785958269428","1.0"
"1431","1450","1.066","2300","0.6","false","4.6875","2300","0.904106309140067","4.237998324094064","1.0"
"1451","1490","1.066","2600","0.6","false","4.6875","2600","0.9071452547588402","4.252243381682064","1.0"
"1491","1522","1.066","2800","0.6","false","4.6875","2800","0.9034114918153126","4.234741367884277","1.0"
"1523","1541","1.066","3400","0.6","false","4.6875","3400","0.9086233587389626","4.259171994088887","1.0"
"1542","1560","1.066","3800","0.6","false","4.6875","3800","0.9047188740383492","4.240869722054762","1.0"
"1561","1600","1.066","5000","0.6","false","4.6875","5000","0.902963021704253","4.2326391642386865","1.0"
"1601","1650","1.066","6300","0.6","false","4.6875","6300","0.8982732113259193","4.210655678090247","1.0"
"1651","1700","1.066","6200","0.6","false","4.6875","6200","0.8903805260456434","4.173658715838954","1.0"
"1701","1801","1.066","11300","0.6","false","4.6875","11300","0.8913171682362456","4.178049226107402","1.0"
"1802","1811","1.066","12500","0.6","false","4.6875","12500","0.892677688988271","4.18442666713252","1.0"
"1812","1821","1.066","13400","0.6","false","4.6875","13400","0.8899193934682484","4.171497156882414","1.0"
"1822","1831","1.066","15800","0.6","false","4.6875","15800","0.8975988805188484","4.207494752432102","1.0"
"1832","1841","1.066","20200","0.6","false","4.6875","20200","0.9038262031321509","4.236685327181958","1.0"
"1842","1851","1.066","27400","0.6","false","4.6875","27400","0.9078334856381896","4.255469463929013","1.0"
"1852","1861","1.066","29000","0.6","false","4.6875","29000","0.8858661588948016","4.152497619819383","1.0"
"1862","1871","1.066","31500","0.6","false","4.6875","31500","0.8875348637735059","4.160319673938309","1.0"
"1872","1881","1.066","35000","0.6","false","4.6875","35000","0.8884588917599766","4.1646510551248905","1.0"
"1882","1891","1.066","37800","0.6","false","4.6875","37800","0.8857056354210664","4.151745166036249","1.0"
"1892","1901","1.066","38200","0.6","false","4.6875","38200","0.8785703910767093","4.118298708172075","1.0"
"1902","1911","1.066","42100","0.6","false","4.6875","42100","0.8855614457816765","4.151069277101609","1.0"
"1912","1921","1.066","44000","0.6","false","4.6875","44000","0.8809915324914994","4.129647808553903","1.0"
"1922","1931","1.066","45000","0.13","false","4.6875","45000","0.9234433124155672","4.3286405269479715","1.0"
"1932","1941","1.066","50200","0.13","false","4.6875","50200","0.9268428708977183","4.3445759573330545","1.0"
"1942","1951","1.066","52800","0.13","false","4.6875","52800","0.92678832282581","4.344320263245985","1.0"
"1952","1961","1.066","55900","0.13","false","4.6875","55900","0.9374435509965429","4.394266645296295","1.0"
"1962","1971","1.066","56300","0.13","false","4.6875","56300","0.9399103077009128","4.405829567348029","1.0"
"1972","1981","1.066","57400","0.13","false","4.6875","57400","0.9311765047333109","4.364889865937395","1.0"
"1982","1991","1.066","59300","0.13","false","4.6875","59300","0.9361143777899985","4.388036145890618","1.0"
"1992","2001","1.066","63200","0.13","false","4.6875","63200","0.9398937031369649","4.405751733454522","1.0"
"2002","2011","1.066","65600","0.13","false","4.6875","65600","0.9332668834730751","4.374688516280039","1.0"
"2012","2015","1.066","66270","0.13","false","4.6875","66270","0.9324917184061389","4.371054930028776","1.0"
