"Start Year","End Year","Kill Constant","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Avg Capacity Factor","Avg Capacity Fitness","Mutations"
"-50","0","1.066","150","0.6","false","5.0","150","3.1254989261909256","15.627494630954628","0.2"
"1","43","1.066","200","0.6","false","5.0","200","0.9665680391336104","4.8328401956680525","0.2"
"44","200","1.066","450","0.6","false","5.0","450","0.9280068142773414","4.640034071386707","0.2"
"201","410","1.066","300","0.6","false","4.375","300","4.879345249362721","21.347135465961905","0.2"
"411","430","1.066","125","0.6","false","4.375","125","0.9695459286599368","4.241763437887224","0.2"
"431","500","1.066","130","0.6","false","4.375","130","0.9978715933255949","4.365688220799478","0.2"
"501","750","1.066","130","0.6","false","4.375","130","0.9864031729057116","4.315513881462488","0.2"
"751","950","1.066","140","0.6","false","4.375","140","0.9775917748169488","4.276964014824151","0.2"
"951","1066","1.066","150","0.6","false","4.1015619999999995","150","6.3281095880263285","25.95513381808444","0.2"
"1067","1086","1.066","200","0.6","false","4.1015619999999995","200","1.0395091403667964","4.263611188781118","0.2"
"1087","1190","1.066","370","0.6","false","4.1015619999999995","370","1.0286653454372265","4.219134691562202","0.2"
"1191","1220","1.066","480","0.6","false","4.1015619999999995","480","1.0260004177492834","4.208204325424586","0.2"
"1221","1250","1.066","500","0.6","false","4.1015619999999995","500","1.0222921249462622","4.19299453257884","0.2"
"1251","1279","1.066","530","0.6","false","4.1015619999999995","530","1.0177245121039051","4.1742601853139165","0.2"
"1280","1290","1.066","570","0.6","false","4.1015619999999995","570","1.0281201982734745","4.216898736670948","0.2"
"1291","1315","1.066","560","0.6","false","4.1015619999999995","560","1.017128818299107","4.171816910240521","0.2"
"1316","1325","1.066","500","0.6","false","4.1015619999999995","500","0.9946418162049806","4.079585076957332","0.2"
"1326","1348","1.066","570","0.6","false","4.1015619999999995","570","1.0187398164236132","4.1784245189300675","0.2"
"1349","1351","1.066","300","0.6","true","4.1015619999999995","300","0.826221233441324","3.3887976146760637","0.2"
"1352","1377","1.066","300","0.6","false","4.1015619999999995","300","1.0032611679715187","4.114937882627597","0.2"
"1378","1400","1.066","250","0.6","false","4.1015619999999995","250","1.0045713474520481","4.120311664998117","0.2"
"1401","1430","1.066","240","0.6","false","4.1015619999999995","240","1.0152638256985294","4.1641675274597105","0.2"
"1431","1450","1.066","230","0.6","false","4.1015619999999995","230","1.011782902810062","4.149890306415443","0.2"
"1451","1490","1.066","260","0.6","false","4.1015619999999995","260","1.0149721864250874","4.1629713508980535","0.2"
"1491","1522","1.066","280","0.6","false","4.1015619999999995","280","1.0202024673978738","4.184423672585358","0.2"
"1523","1541","1.066","340","0.6","false","4.1015619999999995","340","1.018339557773304","4.1767828332597885","0.2"
"1542","1560","1.066","380","0.6","false","4.1015619999999995","380","1.0089381096737895","4.138222210989847","0.2"
"1561","1600","1.066","500","0.6","false","4.1015619999999995","500","1.0115517993914884","4.148942421415751","0.2"
"1601","1650","1.066","630","0.6","false","4.1015619999999995","630","1.0125358008005145","4.152978364202959","0.2"
