"Start Year","End Year","Kill Constant","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Avg Capacity Factor","Avg Capacity Fitness","Mutations"
"-50","0","1.066","1500","0.6","false","1.25","1500","1.9358141234296884","2.4197676542871105","2.0E-4"
"1","43","1.066","2000","0.6","false","1.25","2000","0.8932313603293817","1.1165392004117272","2.0E-4"
"44","200","1.066","4500","0.6","false","1.25","4500","0.8765090745038292","1.0956363431297864","2.0E-4"
"201","410","1.066","3000","0.6","false","1.25","3000","0.8668778841192246","1.0835973551490308","2.0E-4"
"411","430","1.066","1250","0.6","false","1.25","1250","0.8284223326883172","1.0355279158603965","2.0E-4"
"431","500","1.066","1300","0.6","false","1.25","1300","0.8680622266917356","1.0850777833646694","2.0E-4"
"501","750","1.066","1300","0.6","false","1.25","1300","0.8672977435116788","1.0841221793895985","2.0E-4"
"751","950","1.066","1400","0.6","false","1.25","1400","0.8675279516049551","1.084409939506194","2.0E-4"
"951","1066","1.066","1500","0.6","false","1.25","1500","0.867864538968846","1.0848306737110573","2.0E-4"
"1067","1086","1.066","2000","0.6","false","1.25","2000","0.8804146246104448","1.100518280763056","2.0E-4"
"1087","1190","1.066","3700","0.6","false","1.25","3700","0.8720589831004111","1.0900737288755138","2.0E-4"
"1191","1220","1.066","4800","0.6","false","1.25","4800","0.8739697291967422","1.0924621614959278","2.0E-4"
"1221","1250","1.066","5000","0.6","false","1.25","5000","0.8694682288139953","1.0868352860174941","2.0E-4"
"1251","1279","1.066","5300","0.6","false","1.25","5300","0.8679315488115299","1.0849144360144123","2.0E-4"
"1280","1290","1.066","5700","0.6","false","1.25","5700","0.8720060993829869","1.0900076242287335","2.0E-4"
"1291","1315","1.066","5600","0.6","false","1.25","5600","0.8661330107311602","1.0826662634139503","2.0E-4"
"1316","1325","1.066","5000","0.6","false","1.25","5000","0.8549066805731724","1.0686333507164656","2.0E-4"
"1326","1348","1.066","5700","0.6","false","1.25","5700","0.8719697924634616","1.089962240579327","2.0E-4"
"1349","1351","1.066","3000","0.6","true","1.25","3000","0.7073999570227993","0.8842499462784992","2.0E-4"
"1352","1377","1.066","3000","0.6","false","1.25","3000","0.866786665156895","1.0834833314461187","2.0E-4"
"1378","1400","1.066","2500","0.6","false","1.25","2500","0.8609308039322948","1.0761635049153686","2.0E-4"
"1401","1430","1.066","2400","0.6","false","1.25","2400","0.8656767126495875","1.0820958908119844","2.0E-4"
"1431","1450","1.066","2300","0.6","false","1.25","2300","0.8656344556304205","1.0820430695380256","2.0E-4"
"1451","1490","1.066","2600","0.6","false","1.25","2600","0.8699324431654272","1.087415553956784","2.0E-4"
"1491","1522","1.066","2800","0.6","false","1.25","2800","0.8678057401420949","1.0847571751776186","2.0E-4"
"1523","1541","1.066","3400","0.6","false","1.25","3400","0.8777867961603342","1.0972334952004177","2.0E-4"
"1542","1560","1.066","3800","0.6","false","1.25","3800","0.8732230022294439","1.091528752786805","2.0E-4"
