"Start Year","End Year","Kill Constant","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Avg Capacity Factor","Avg Capacity Fitness","Mutations"
"-50","0","1.066","150","0.6","false","3.125","150","4.140574998067614","12.939296868961295","0.2"
"1","43","1.066","200","0.6","false","3.125","200","0.9471180674349923","2.9597439607343508","0.2"
"44","200","1.066","450","0.6","false","2.734375","450","5.007981497112205","13.693699406166186","0.2"
"201","410","1.066","300","0.6","false","2.734375","300","1.0100435494080622","2.76183783041267","0.2"
"411","430","1.066","125","0.6","false","2.734375","125","0.9618014938795122","2.629925959826791","0.2"
"431","500","1.066","130","0.6","false","2.734375","130","1.0017674747922396","2.73920793888503","0.2"
"501","750","1.066","130","0.6","false","2.734375","130","0.994694816320002","2.7198686383750057","0.2"
"751","950","1.066","140","0.6","false","2.734375","140","0.9871347454545558","2.699196569602301","0.2"
"951","1066","1.066","150","0.6","false","2.734375","150","0.9878398377411639","2.701124556323495","0.2"
"1067","1086","1.066","200","0.6","false","2.734375","200","0.9993625212685077","2.7326318940935757","0.2"
"1087","1190","1.066","370","0.6","false","2.734375","370","0.9864853045209219","2.6974207545493956","0.2"
"1191","1220","1.066","480","0.6","false","2.734375","480","0.9938515042243664","2.717562706863502","0.2"
"1221","1250","1.066","500","0.6","false","2.734375","500","0.9792553373820424","2.6776513131540223","0.2"
"1251","1279","1.066","530","0.6","false","2.734375","530","0.9839320834555262","2.6904392906987042","0.2"
"1280","1290","1.066","570","0.6","false","2.734375","570","0.9754324438575114","2.6671980886728828","0.2"
"1291","1315","1.066","560","0.6","false","2.734375","560","0.9783621839999551","2.675209096874877","0.2"
"1316","1325","1.066","500","0.6","false","2.734375","500","0.9720100499887347","2.6578399804379464","0.2"
"1326","1348","1.066","570","0.6","false","2.734375","570","0.9817614323050412","2.684503916459097","0.2"
"1349","1351","1.066","300","0.6","true","2.734375","300","0.8019193252313443","2.192748154929457","0.2"
"1352","1377","1.066","300","0.6","false","2.734375","300","0.9763702555479201","2.669762417513844","0.2"
"1378","1400","1.066","250","0.6","false","2.734375","250","0.9674209411347974","2.6452916359154615","0.2"
"1401","1430","1.066","240","0.6","false","2.734375","240","0.9808993168764888","2.682146569584149","0.2"
"1431","1450","1.066","230","0.6","false","2.734375","230","0.9717423499385512","2.6571079881132262","0.2"
"1451","1490","1.066","260","0.6","false","2.734375","260","0.9761554648883702","2.6691750993041374","0.2"
"1491","1522","1.066","280","0.6","false","2.734375","280","0.9753517949220706","2.6669775642400366","0.2"
"1523","1541","1.066","340","0.6","false","2.734375","340","0.9798142929387139","2.679179707254296","0.2"
"1542","1560","1.066","380","0.6","false","2.734375","380","0.9820656994845504","2.685335897028067","0.2"
"1561","1600","1.066","500","0.6","false","2.734375","500","0.9794622849310233","2.6782171853582666","0.2"
"1601","1650","1.066","630","0.6","false","2.734375","630","0.9772805492375247","2.6722515018213566","0.2"
"1651","1700","1.066","620","0.6","false","2.734375","620","0.9698390327544854","2.651903605188046","0.2"
"1701","1801","1.066","1130","0.6","false","2.734375","1130","0.9787801152953184","2.676351877760636","0.2"
"1802","1811","1.066","1250","0.6","false","2.734375","1250","0.9786534112005498","2.6760054212515034","0.2"
"1812","1821","1.066","1340","0.6","false","2.734375","1340","0.9788611479668357","2.6765734514718162","0.2"
"1822","1831","1.066","1580","0.6","false","2.734375","1580","0.9870733330416558","2.6990286450357774","0.2"
"1832","1841","1.066","2020","0.6","false","2.734375","2020","0.995661821767607","2.7225127938958003","0.2"
"1842","1851","1.066","2740","0.6","false","2.734375","2740","0.9995442023795611","2.7331286783816124","0.2"
"1852","1861","1.066","2900","0.6","false","2.734375","2900","0.9762474403999374","2.669426594843579","0.2"
"1862","1871","1.066","3150","0.6","false","2.734375","3150","0.976053925500957","2.6688974525416795","0.2"
"1872","1881","1.066","3500","0.6","false","2.734375","3500","0.9762983677258162","2.669565849250279","0.2"
"1882","1891","1.066","3780","0.6","false","2.734375","3780","0.9795532197435357","2.6784658352362305","0.2"
"1892","1901","1.066","3820","0.6","false","2.734375","3820","0.9712624561383588","2.655795778503325","0.2"
"1902","1911","1.066","4210","0.6","false","2.734375","4210","0.9779587174378996","2.674105867994257","0.2"
"1912","1921","1.066","4400","0.6","false","2.734375","4400","0.9717626985026507","2.6571636287181857","0.2"
"1922","1931","1.066","4500","0.6","false","2.734375","4500","0.9728835059559321","2.660228336598252","0.2"
"1932","1941","1.066","5020","0.6","false","2.734375","5020","0.9774452794569374","2.6727019360150632","0.2"
"1942","1951","1.066","5280","0.6","false","2.734375","5280","0.9707936737033688","2.654513951532649","0.2"
"1952","1961","1.066","5590","0.6","false","2.734375","5590","0.9743324624431114","2.664190326992883","0.2"
"1962","1971","1.066","5630","0.6","false","2.734375","5630","0.9661032132739015","2.641688473795824","0.2"
"1972","1981","1.066","5740","0.6","false","2.734375","5740","0.9702522229434367","2.6530334221109597","0.2"
"1982","1991","1.066","5930","0.6","false","2.734375","5930","0.9699118773810191","2.6521027897137244","0.2"
"1992","2001","1.066","6320","0.6","false","2.734375","6320","0.9736963882731955","2.6624510616845187","0.2"
"2002","2011","1.066","6560","0.6","false","2.734375","6560","0.9713506827008354","2.6560370230100965","0.2"
"2012","2015","1.066","6627","0.6","false","2.734375","6627","0.9724597125462628","2.6590695264936874","0.2"
