"Start Year","End Year","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Max Age","Max Breeding Age","Avg Capacity Factor","Avg Capacity Fitness","Mutations","Modern"
"-5050","-51","1500","0.35","false","1.25","1500","90","41","2.0305416353605406","2.5381770442006757","0.0075","false"
"-50","0","1500","0.35","false","1.25","1500","90","41","1.6646043760459028","2.0807554700573787","0.0075","false"
"1","43","2000","0.35","false","0.9375","2000","90","41","4.704093419470433","4.4100875807535305","0.0075","false"
"44","200","4500","0.35","false","0.9375","4500","90","41","2.230152671780252","2.090768129793986","0.0075","false"
"201","410","3000","0.35","false","0.9375","3000","90","41","2.21464142229488","2.0762263334014497","0.0075","false"
"411","430","1250","0.35","false","0.9375","1250","90","41","2.1246035789453943","1.9918158552613072","0.0075","false"
"431","500","1300","0.35","false","0.9375","1300","90","41","2.2189430220790984","2.080259083199155","0.0075","false"
"501","750","1300","0.35","false","0.9375","1300","90","41","2.219332908961286","2.0806246021512056","0.0075","false"
"751","950","1400","0.35","false","0.9375","1400","90","41","2.2195735824191156","2.080850233517921","0.0075","false"
"951","1066","1500","0.35","false","0.9375","1500","90","41","2.219604456691092","2.0808791781478986","0.0075","false"
"1067","1086","2000","0.35","false","0.9375","2000","90","41","2.2509599652323873","2.110274967405363","0.0075","false"
"1087","1190","3700","0.35","false","0.9375","3700","90","41","2.2322894376286886","2.0927713477768957","0.0075","false"
"1191","1220","4800","0.35","false","0.9375","4800","90","41","2.236491593995614","2.096710869370888","0.0075","false"
"1221","1250","5000","0.35","false","0.9375","5000","90","41","2.2206222847335444","2.081833391937698","0.0075","false"
"1251","1279","5300","0.35","false","0.9375","5300","90","41","2.223790709989415","2.0848037906150765","0.0075","false"
"1280","1290","5700","0.35","false","0.9375","5700","90","41","2.2350577230856596","2.095366615392806","0.0075","false"
"1291","1315","5600","0.35","false","0.9375","5600","90","41","2.216150486397022","2.0776410809972083","0.0075","false"
"1316","1325","5000","0.35","false","0.9375","5000","90","41","2.1963671800184876","2.0590942312673324","0.0075","false"
"1326","1348","5700","0.35","false","0.9375","5700","90","41","2.2292620063254738","2.089933130930132","0.0075","false"
"1349","1351","3000","0.35","true","0.9375","3000","90","41","1.809731221086004","1.6966230197681287","0.0075","false"
"1352","1377","3000","0.35","false","0.9375","3000","90","41","2.2168379259125883","2.0782855555430517","0.0075","false"
"1378","1400","2500","0.35","false","0.9375","2500","90","41","2.202692014385793","2.065023763486681","0.0075","false"
"1401","1430","2400","0.35","false","0.9375","2400","90","41","2.21687917558943","2.0783242271150906","0.0075","false"
"1431","1450","2300","0.35","false","0.9375","2300","90","41","2.2130577643048044","2.074741654035754","0.0075","false"
"1451","1490","2600","0.35","false","0.9375","2600","90","41","2.2243535800548093","2.0853314813013837","0.0075","false"
"1491","1522","2800","0.35","false","0.9375","2800","90","41","2.2220207504817315","2.0831444535766233","0.0075","false"
"1523","1541","3400","0.35","false","0.9375","3400","90","41","2.24109599973298","2.101027499749669","0.0075","false"
"1542","1560","3800","0.35","false","0.9375","3800","90","41","2.228115496979019","2.0888582784178302","0.0075","false"
"1561","1600","5000","0.31","false","0.9375","5000","90","41","2.2439705339305105","2.1037223755598538","0.0075","false"
"1601","1650","6300","0.29","false","0.9375","6300","90","41","2.243487750638353","2.103269766223456","0.0075","false"
"1651","1700","6200","0.26","false","0.9375","6200","90","41","2.240490141053092","2.100459507237274","0.0075","false"
"1701","1801","11300","0.25","false","0.9375","11300","90","41","2.2600461129458473","2.118793230886732","0.0075","false"
"1802","1811","12500","0.28","false","0.9375","12500","90","41","2.2588179106769006","2.117641791259594","0.0075","false"
"1812","1821","13400","0.28","false","0.9375","13400","90","41","2.2573653340180355","2.1162800006419085","0.0075","false"
"1822","1831","15800","0.26","false","0.9375","15800","90","41","2.2813973744704072","2.1388100385660067","0.0075","false"
"1832","1841","20200","0.25","false","0.9375","20200","90","41","2.3013547245700523","2.157520054284424","0.0075","false"
"1842","1851","27400","0.22","false","0.9375","27400","90","41","2.3247152272604406","2.179420525556663","0.0075","false"
"1852","1861","29000","0.25","false","0.9375","29000","90","41","2.2572102001594194","2.1161345626494557","0.0075","false"
"1862","1871","31500","0.22","false","0.9375","31500","90","41","2.277237309132425","2.1349099773116484","0.0075","false"
"1872","1881","35000","0.21","false","0.9375","35000","90","41","2.281616734505915","2.139015688599295","0.0075","false"
"1882","1891","37800","0.19","false","0.9375","37800","90","41","2.2829876715156034","2.140300942045878","0.0075","false"
"1892","1901","38200","0.18","false","0.9375","38200","90","41","2.2724170386607883","2.130390973744489","0.0075","false"
"1902","1911","42100","0.13","false","0.9375","42100","90","41","2.310453208786185","2.1660498832370485","0.0075","false"
"1912","1921","44000","0.14","false","0.9375","44000","90","41","2.2938119135969144","2.1504486689971074","0.0075","false"
"1922","1931","45000","0.12","false","0.9375","45000","90","41","2.3008167645431286","2.157015716759183","0.0075","false"
"1932","1951","50200","0.07","false","0.9375","50200","90","41","2.331145330855566","2.185448747677093","0.0075","false"
"1952","1961","55900","0.09","false","0.9375","55900","90","41","2.3434140721464916","2.1969506926373357","0.0075","false"
"1962","1971","56300","0.1","false","0.9375","56300","90","41","2.324985247949315","2.179673669952483","0.0075","false"
"1972","1981","57400","0.07","false","0.9375","57400","90","41","2.3404354447475697","2.1941582294508466","0.0075","true"
"1982","1991","59300","0.1","false","0.9375","59300","90","41","2.336652833923393","2.1906120318031808","0.0075","true"
"1992","2001","63200","0.09","false","0.9375","63200","90","41","2.3556550497871007","2.208426609175407","0.0075","true"
"2002","2011","65600","0.09","false","0.9375","65600","90","41","2.376117176288457","2.2276098527704282","0.0075","true"
"2012","2015","66270","0.09","false","0.9375","66270","90","41","2.3859932039550964","2.236868628707903","0.0075","true"
