"Start Year","End Year","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Max Age","Max Breeding Age","Avg Capacity Factor","Avg Capacity Fitness","Mutations","Modern"
"-5050","-5001","1500","0.35","false","1.5","1500","90","41","4.434436980992321","6.651655471488482","1.0","false"
"-5000","-51","1500","0.35","false","1.5","1500","90","41","2.1822747419362236","3.273412112904335","1.0","false"
"-50","0","1500","0.35","false","1.5","1500","90","41","2.0559499532297245","3.0839249298445868","1.0","false"
"1","43","2000","0.35","false","1.5","2000","90","41","2.0677547231846494","3.1016320847769743","1.0","false"
"44","200","4500","0.35","false","1.5","4500","90","41","2.0627292710566527","3.094093906584979","1.0","false"
"201","410","3000","0.35","false","1.5","3000","90","41","2.04482847028134","3.06724270542201","1.0","false"
"411","430","1250","0.35","false","1.5","1250","90","41","1.9561723699712672","2.9342585549569007","1.0","false"
"431","500","1300","0.35","false","1.5","1300","90","41","2.0487797185126166","3.073169577768925","1.0","false"
"501","750","1300","0.35","false","1.5","1300","90","41","2.041410887050816","3.062116330576224","1.0","false"
"751","950","1400","0.35","false","1.5","1400","90","41","2.036255710501318","3.054383565751977","1.0","false"
"951","1066","1500","0.35","false","1.5","1500","90","41","2.0330399831939188","3.049559974790878","1.0","false"
"1067","1086","2000","0.35","false","1.5","2000","90","41","2.061742054671813","3.09261308200772","1.0","false"
"1087","1190","3700","0.35","false","1.5","3700","90","41","2.040925105485825","3.0613876582287376","1.0","false"
"1191","1220","4800","0.35","false","1.5","4800","90","41","2.043903856613731","3.065855784920596","1.0","false"
"1221","1250","5000","0.35","false","1.5","5000","90","41","2.0303138942808574","3.0454708414212863","1.0","false"
"1251","1279","5300","0.35","false","1.5","5300","90","41","2.0314626731478933","3.04719400972184","1.0","false"
"1280","1290","5700","0.35","false","1.5","5700","90","41","2.0399799516916","3.0599699275374","1.0","false"
"1291","1315","5600","0.35","false","1.5","5600","90","41","2.023320117795751","3.0349801766936264","1.0","false"
"1316","1325","5000","0.35","false","1.5","5000","90","41","2.00091214740183","3.001368221102745","1.0","false"
"1326","1348","5700","0.35","false","1.5","5700","90","41","2.0345726576697696","3.051858986504654","1.0","false"
"1349","1351","3000","0.35","true","1.5","3000","90","41","1.6542493214913367","2.481373982237005","1.0","false"
"1352","1377","3000","0.35","false","1.5","3000","90","41","2.0231918121121186","3.034787718168178","1.0","false"
"1378","1400","2500","0.35","false","1.5","2500","90","41","2.010084642041786","3.015126963062679","1.0","false"
"1401","1430","2400","0.35","false","1.5","2400","90","41","2.0212531594127814","3.031879739119172","1.0","false"
"1431","1450","2300","0.35","false","1.5","2300","90","41","2.0177053765368833","3.026558064805325","1.0","false"
"1451","1490","2600","0.35","false","1.5","2600","90","41","2.0283125090142553","3.042468763521383","1.0","false"
"1491","1522","2800","0.35","false","1.5","2800","90","41","2.0232518399165413","3.034877759874812","1.0","false"
"1523","1541","3400","0.35","false","1.5","3400","90","41","2.042509718054667","3.063764577082001","1.0","false"
"1542","1560","3800","0.35","false","1.5","3800","90","41","2.0285839567489874","3.0428759351234813","1.0","false"
"1561","1600","5000","0.31","false","1.5","5000","90","41","2.0416196824299075","3.0624295236448615","1.0","false"
"1601","1650","6300","0.29","false","1.5","6300","90","41","2.0416799390485987","3.062519908572898","1.0","false"
"1651","1700","6200","0.26","false","1.5","6200","90","41","2.0380027094678383","3.0570040642017577","1.0","false"
"1701","1801","0","0.25","false","1.539062","11300","90","41","1.0","1.539062","1.0","false"
"1802","1811","0","0.28","false","1.539062","12500","90","41","1.0","1.539062","1.0","false"
"1812","1821","0","0.28","false","1.539062","13400","90","41","1.0","1.539062","1.0","false"
"1822","1831","0","0.26","false","1.539062","15800","90","41","1.0","1.539062","1.0","false"
"1832","1841","0","0.25","false","1.539062","20200","90","41","1.0","1.539062","1.0","false"
"1842","1851","0","0.22","false","1.769531","27400","90","41","1.0","1.769531","1.0","false"
"1852","1861","0","0.25","false","1.548339","29000","90","41","1.0","1.548339","1.0","false"
"1862","1871","0","0.22","false","1.548339","31500","90","41","1.0","1.548339","1.0","false"
"1872","1881","0","0.21","false","1.548339","35000","90","41","1.0","1.548339","1.0","false"
"1882","1891","0","0.19","false","1.548339","37800","90","41","1.0","1.548339","1.0","false"
"1892","1901","0","0.18","false","1.548339","38200","90","41","1.0","1.548339","1.0","false"
"1902","1911","0","0.13","false","1.548339","42100","90","41","1.0","1.548339","1.0","false"
"1912","1921","0","0.14","false","1.548339","44000","90","41","1.0","1.548339","1.0","false"
"1922","1931","0","0.12","false","1.7741689999999999","45000","90","41","1.0","1.7741689999999999","1.0","false"
"1932","1951","0","0.07","false","1.7741689999999999","50200","90","41","1.0","1.7741689999999999","1.0","false"
"1952","1961","0","0.09","false","1.7741689999999999","55900","90","41","1.0","1.7741689999999999","1.0","true"
"1962","1971","0","0.1","false","1.7741689999999999","56300","90","41","1.0","1.7741689999999999","1.0","true"
"1972","1981","0","0.07","false","1.7741689999999999","57400","90","41","1.0","1.7741689999999999","1.0","true"
"1982","1991","0","0.1","false","1.7741689999999999","59300","90","41","1.0","1.7741689999999999","1.0","true"
"1992","2001","0","0.09","false","1.7741689999999999","63200","90","41","1.0","1.7741689999999999","1.0","true"
"2002","2011","0","0.09","false","1.7741689999999999","65600","90","41","1.0","1.7741689999999999","1.0","true"
"2012","2015","0","0.09","false","1.7741689999999999","66270","90","41","1.0","1.7741689999999999","1.0","true"
