"Start Year","End Year","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Max Age","Max Breeding Age","Avg Capacity Factor","Avg Capacity Fitness","Mutations","Modern"
"-50","0","1500","0.35","false","1.0","1500","90","41","2.6480691179448854","2.6480691179448854","0.0075","false"
"1","43","2000","0.35","false","1.0","2000","90","41","1.9760829794953836","1.9760829794953836","0.0075","false"
"44","200","4500","0.35","false","1.0","4500","90","41","1.9409262836613932","1.9409262836613932","0.0075","false"
"201","410","3000","0.35","false","1.0","3000","90","41","1.9074328547154644","1.9074328547154644","0.0075","false"
"411","430","1250","0.35","false","1.0","1250","90","41","1.8214038497494922","1.8214038497494922","0.0075","false"
"431","500","1300","0.35","false","1.0","1300","90","41","1.9069092591532877","1.9069092591532877","0.0075","false"
"501","750","1300","0.35","false","1.0","1300","90","41","1.9000514036338356","1.9000514036338356","0.0075","false"
"751","950","1400","0.35","false","1.0","1400","90","41","1.9000824732173165","1.9000824732173165","0.0075","false"
"951","1066","1500","0.35","false","1.0","1500","90","41","1.8991715672520124","1.8991715672520124","0.0075","false"
"1067","1086","2000","0.35","false","1.0","2000","90","41","1.9275113413149814","1.9275113413149814","0.0075","false"
"1087","1190","3700","0.35","false","1.0","3700","90","41","1.9088222472278435","1.9088222472278435","0.0075","false"
"1191","1220","4800","0.35","false","1.0","4800","90","41","1.914102842545358","1.914102842545358","0.0075","false"
"1221","1250","5000","0.35","false","1.0","5000","90","41","1.9011400622287917","1.9011400622287917","0.0075","false"
"1251","1279","5300","0.35","false","1.0","5300","90","41","1.8999324578372614","1.8999324578372614","0.0075","false"
"1280","1290","5700","0.35","false","1.0","5700","90","41","1.9088729659246928","1.9088729659246928","0.0075","false"
"1291","1315","5600","0.35","false","1.0","5600","90","41","1.895964362750593","1.895964362750593","0.0075","false"
"1316","1325","5000","0.35","false","1.0","5000","90","41","1.8741193932316143","1.8741193932316143","0.0075","false"
"1326","1348","5700","0.35","false","1.0","5700","90","41","1.9087134054625707","1.9087134054625707","0.0075","false"
"1349","1351","3000","0.35","true","1.0","3000","90","41","1.5463426730229193","1.5463426730229193","0.0075","false"
"1352","1377","3000","0.35","false","1.0","3000","90","41","1.8954434776363376","1.8954434776363376","0.0075","false"
"1378","1400","2500","0.35","false","1.0","2500","90","41","1.881837080885468","1.881837080885468","0.0075","false"
"1401","1430","2400","0.35","false","1.0","2400","90","41","1.8928614160554982","1.8928614160554982","0.0075","false"
"1431","1450","2300","0.35","false","1.0","2300","90","41","1.893413266567516","1.893413266567516","0.0075","false"
"1451","1490","2600","0.35","false","1.0","2600","90","41","1.9027595748847144","1.9027595748847144","0.0075","false"
"1491","1522","2800","0.35","false","1.0","2800","90","41","1.9002598175464087","1.9002598175464087","0.0075","false"
"1523","1541","3400","0.35","false","1.0","3400","90","41","1.9158072256694303","1.9158072256694303","0.0075","false"
"1542","1560","3800","0.35","false","1.0","3800","90","41","1.9064313746110382","1.9064313746110382","0.0075","false"
"1561","1600","5000","0.31","false","1.0","5000","90","41","1.9184097940354032","1.9184097940354032","0.0075","false"
"1601","1650","6300","0.29","false","1.0","6300","90","41","1.9183514423579202","1.9183514423579202","0.0075","false"
"1651","1700","6200","0.26","false","1.0","6200","90","41","1.9149819316518206","1.9149819316518206","0.0075","false"
"1701","1801","11300","0.25","false","1.0","11300","90","41","1.9314785547320747","1.9314785547320747","0.0075","false"
"1802","1811","12500","0.28","false","1.0","12500","90","41","1.9327189277715147","1.9327189277715147","0.0075","false"
"1812","1821","13400","0.28","false","1.0","13400","90","41","1.9267035076606167","1.9267035076606167","0.0075","false"
"1822","1831","15800","0.26","false","1.0","15800","90","41","1.9488598667017416","1.9488598667017416","0.0075","false"
"1832","1841","20200","0.25","false","1.0","20200","90","41","1.9663319015868315","1.9663319015868315","0.0075","false"
"1842","1851","27400","0.22","false","1.0","27400","90","41","1.9866841006151283","1.9866841006151283","0.0075","false"
"1852","1861","29000","0.25","false","1.0","29000","90","41","1.9287576377015654","1.9287576377015654","0.0075","false"
"1862","1871","31500","0.22","false","1.0","31500","90","41","1.9458164526221111","1.9458164526221111","0.0075","false"
"1872","1881","35000","0.21","false","1.0","35000","90","41","1.948584543921952","1.948584543921952","0.0075","false"
"1882","1891","37800","0.19","false","1.0","37800","90","41","1.9512505278126564","1.9512505278126564","0.0075","false"
"1892","1901","38200","0.18","false","1.0","38200","90","41","1.9397854711161706","1.9397854711161706","0.0075","false"
"1902","1911","42100","0.13","false","1.0","42100","90","41","1.9742083565091746","1.9742083565091746","0.0075","false"
"1912","1921","44000","0.14","false","1.0","44000","90","41","1.9605518176951033","1.9605518176951033","0.0075","false"
"1922","1931","45000","0.12","false","1.0","45000","90","41","1.9656119917012655","1.9656119917012655","0.0075","false"
"1932","1951","50200","0.07","false","1.0","50200","90","41","1.992007402559688","1.992007402559688","0.0075","false"
