"Start Year","End Year","Kill Constant","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Avg Capacity Factor","Avg Capacity Fitness","Mutations"
"-50","0","1.0","15","0.6","false","2.734375","15","35.01470664171289","95.74333847343368","0.2"
"1","43","1.0","20","0.6","false","0.427245","20","7.5344739624687564","3.219066328094964","0.2"
"44","200","1.0","45","0.6","false","0.427245","45","1.0535874223131514","0.45013995824618236","0.2"
"201","410","1.0","30","0.6","false","0.427245","30","0.9919985760000354","0.4238264316031351","0.2"
"411","430","1.0","12","0.6","false","0.427245","12","0.9535018429846014","0.407378894905956","0.2"
"431","500","1.0","13","0.6","false","0.427245","13","1.0343635029769482","0.4419266348293862","0.2"
"501","750","1.0","13","0.6","false","0.427245","13","1.0415737585943479","0.44500718049064214","0.2"
"751","950","1.0","14","0.6","false","0.400542","14","6.936379719137094","2.77831140546261","0.2"
"951","1066","1.0","15","0.6","false","0.400542","15","1.0666447206444671","0.42723600969637615","0.2"
"1067","1086","1.0","20","0.6","false","0.400542","20","1.0782958398670475","0.43190277229202695","0.2"
"1087","1190","1.0","37","0.6","false","0.400542","37","1.1127675236338064","0.4457101294513321","0.2"
"1191","1220","1.0","48","0.6","false","0.400542","48","1.07220132687026","0.42946166386726764","0.2"
"1221","1250","1.0","50","0.6","false","0.400542","50","1.0578603483318492","0.42371749964153554","0.2"
"1251","1279","1.0","53","0.6","false","0.400542","53","1.0713560070327455","0.42912307776890996","0.2"
"1280","1290","1.0","57","0.6","false","0.44917399999999996","57","10.295293932874443","4.624378357004945","0.2"
"1291","1315","1.0","56","0.6","false","0.44917399999999996","56","0.9319399730193285","0.41860320544098384","0.2"
"1316","1325","1.0","50","0.6","false","0.44917399999999996","50","0.9398772665962303","0.4221684313460951","0.2"
"1326","1348","1.0","57","0.6","false","0.39302699999999996","57","5.101918543112442","2.005191739243853","0.2"
"1349","1351","1.0","30","0.6","true","0.39302699999999996","30","0.94017094017094","0.369512564102564","0.2"
"1352","1377","1.0","30","0.6","false","0.39302699999999996","30","1.057391534455039","0.4155834226122606","0.2"
"1378","1400","1.0","25","0.6","false","0.441662","25","6.418382773923623","2.8347557726966555","0.2"
"1401","1430","1.0","24","0.6","false","0.38645399999999996","24","5.357097614208629","2.0702718014013812","0.2"
"1431","1450","1.0","23","0.6","false","0.38645399999999996","23","1.0941316359079516","0.4228315472231715","0.2"
"1451","1490","1.0","26","0.6","false","0.38645399999999996","26","1.1101509975531716","0.4290222936084133","0.2"
"1491","1522","1.0","28","0.6","false","0.38645399999999996","28","1.11328090865455","0.43023186027318544","0.2"
"1523","1541","1.0","34","0.6","false","0.38645399999999996","34","1.1241645798719448","0.43443789854983256","0.2"
"1542","1560","1.0","38","0.6","false","0.435093","38","8.537800185472554","3.7147370960978097","0.2"
"1561","1600","1.0","50","0.6","false","0.435093","50","0.9747930302501283","0.4241256239106191","0.2"
"1601","1650","1.0","63","0.6","false","0.435093","63","0.9754721507023701","0.4244211044655463","0.2"
"1651","1700","1.0","62","0.6","false","0.380706","62","5.2964047073825755","2.0163730505287907","0.2"
"1701","1801","1.0","113","0.6","false","0.429348","113","6.0793455317089595","2.610154845348178","0.2"
"1802","1811","1.0","125","0.6","false","0.429348","125","0.9974245444581701","0.4282422333140264","0.2"
"1812","1821","1.0","134","0.6","false","0.429348","134","0.9697236244280439","0.41634889870093184","0.2"
"1822","1831","1.0","158","0.6","false","0.429348","158","1.0152188429985634","0.43588217980374716","0.2"
"1832","1841","1.0","202","0.6","false","0.429348","202","1.0464229026343719","0.4492795804002623","0.2"
"1842","1851","1.0","274","0.6","false","0.429348","274","1.0900203065544405","0.46799803857853595","0.2"
"1852","1861","1.0","290","0.6","false","0.429348","290","0.9823470041060893","0.42176872151894124","0.2"
"1862","1871","1.0","315","0.6","false","0.429348","315","0.9880052084441384","0.42419806023507395","0.2"
"1872","1881","1.0","350","0.6","false","0.429348","350","0.9859020883300345","0.42329508982032366","0.2"
"1882","1891","1.0","378","0.6","false","0.429348","378","0.9847845012827149","0.4228152560567311","0.2"
"1892","1901","1.0","382","0.6","false","0.429348","382","0.978365734559279","0.4200593714015573","0.2"
"1902","1911","1.0","421","0.6","false","0.429348","421","0.9927079989602735","0.4262171939375955","0.2"
"1912","1921","1.0","440","0.6","false","0.429348","440","0.9849435195238267","0.422883530220516","0.2"
"1922","1931","1.0","450","0.6","false","0.429348","450","0.9682969978196725","0.41573637941988073","0.2"
"1932","1941","1.0","502","0.6","false","0.429348","502","0.9884872990236652","0.4244050448612126","0.2"
"1942","1951","1.0","528","0.6","false","0.429348","528","0.9798961918003355","0.42071647015709046","0.2"
"1952","1961","1.0","559","0.6","false","0.429348","559","0.9751694117805867","0.41868703660917134","0.2"
"1962","1971","1.0","563","0.6","false","0.429348","563","0.9763880280412536","0.41921024706345617","0.2"
"1972","1981","1.0","574","0.6","false","0.429348","574","0.9701523789127167","0.4165329835814171","0.2"
"1982","1991","1.0","593","0.6","false","0.429348","593","0.977449415444587","0.4196659516223025","0.2"
"1992","2001","1.0","632","0.6","false","0.429348","632","0.9724102850700833","0.41750241107427016","0.2"
"2002","2011","1.0","656","0.6","false","0.429348","656","0.9732315049381816","0.4178550001821984","0.2"
"2012","2015","1.0","662","0.6","false","0.429348","662","0.9676851765998361","0.41547369520278643","0.2"
