"Start Year","End Year","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Max Age","Max Breeding Age","Avg Capacity Factor","Avg Capacity Fitness","Mutations","Modern"
"-50","0","1500","0.35","false","1.5","1500","90","41","4.2085164281669405","6.31277464225041","150.0","false"
"1","43","2000","0.35","false","1.5","2000","90","41","1.8140827512142694","2.721124126821404","150.0","false"
"44","200","4500","0.35","false","1.5","4500","90","41","1.8516468302705054","2.777470245405758","150.0","false"
"201","410","3000","0.35","false","1.5","3000","90","41","1.8130883668362108","2.719632550254316","150.0","false"
"411","430","1250","0.35","false","1.5","1250","90","41","1.7227383661746605","2.584107549261991","150.0","false"
"431","500","1300","0.35","false","1.5","1300","90","41","1.829824973843321","2.7447374607649815","150.0","false"
"501","750","1300","0.35","false","1.5","1300","90","41","1.8310699145415679","2.7466048718123517","150.0","false"
"751","950","1400","0.35","false","1.5","1400","90","41","1.8228800628764676","2.7343200943147012","150.0","false"
"951","1066","1500","0.35","false","1.5","1500","90","41","1.829332394965555","2.7439985924483326","150.0","false"
"1067","1086","2000","0.35","false","1.5","2000","90","41","1.9310279528502108","2.8965419292753163","150.0","false"
"1087","1190","3700","0.35","false","1.5","3700","90","41","1.8721492011947996","2.808223801792199","150.0","false"
"1191","1220","4800","0.35","false","1.5","4800","90","41","1.87650775927174","2.81476163890761","150.0","false"
"1221","1250","5000","0.35","false","1.5","5000","90","41","1.8376558458283796","2.7564837687425694","150.0","false"
"1251","1279","5300","0.35","false","1.5","5300","90","41","1.8267687272616178","2.7401530908924268","150.0","false"
"1280","1290","5700","0.35","false","1.5","5700","90","41","1.8496194981300993","2.774429247195149","150.0","false"
"1291","1315","5600","0.35","false","1.5","5600","90","41","1.822398267549697","2.7335974013245457","150.0","false"
"1316","1325","5000","0.35","false","1.5","5000","90","41","1.787641146264879","2.6814617193973183","150.0","false"
"1326","1348","5700","0.35","false","1.5","5700","90","41","1.8486750841384263","2.7730126262076396","150.0","false"
"1349","1351","3000","0.35","true","1.5","3000","90","41","1.503074661784459","2.2546119926766885","150.0","false"
"1352","1377","3000","0.35","false","1.5","3000","90","41","1.820204037571151","2.7303060563567265","150.0","false"
"1378","1400","2500","0.35","false","1.5","2500","90","41","1.7922013230431921","2.688301984564788","150.0","false"
"1401","1430","2400","0.35","false","1.5","2400","90","41","1.8119939668849654","2.717990950327448","150.0","false"
"1431","1450","2300","0.35","false","1.5","2300","90","41","1.8121085929320522","2.7181628893980783","150.0","false"
"1451","1490","2600","0.35","false","1.5","2600","90","41","1.8493969197303692","2.774095379595554","150.0","false"
"1491","1522","2800","0.35","false","1.5","2800","90","41","1.8472342728300248","2.7708514092450374","150.0","false"
"1523","1541","3400","0.35","false","1.5","3400","90","41","1.9002501467574227","2.850375220136134","150.0","false"
"1542","1560","3800","0.35","false","1.5","3800","90","41","1.8748631219870255","2.8122946829805384","150.0","false"
"1561","1600","5000","0.31","false","1.5","5000","90","41","1.8962113561789564","2.8443170342684345","150.0","false"
"1601","1650","6300","0.29","false","1.5","6300","90","41","1.9003316810054272","2.8504975215081405","150.0","false"
"1651","1700","6200","0.26","false","1.5","6200","90","41","1.8816239031254045","2.8224358546881065","150.0","false"
"1701","1801","0","0.25","false","1.5","11300","90","41","1.0","1.5","150.0","false"
"1802","1811","0","0.28","false","1.5","12500","90","41","1.0","1.5","150.0","false"
"1812","1821","0","0.28","false","1.5","13400","90","41","1.0","1.5","150.0","false"
"1822","1831","0","0.26","false","1.5","15800","90","41","1.0","1.5","150.0","false"
"1832","1841","0","0.25","false","1.75","20200","90","41","1.0","1.75","150.0","false"
"1842","1851","0","0.22","false","1.999998","27400","90","41","1.0","1.999998","150.0","false"
"1852","1861","0","0.25","false","1.0","29000","90","41","1.0","1.0","150.0","false"
"1862","1871","0","0.22","false","1.0","31500","90","41","1.0","1.0","150.0","false"
"1872","1881","0","0.21","false","1.0","35000","90","41","1.0","1.0","150.0","false"
"1882","1891","0","0.19","false","1.0","37800","90","41","1.0","1.0","150.0","false"
"1892","1901","0","0.18","false","1.0","38200","90","41","1.0","1.0","150.0","false"
"1902","1911","0","0.13","false","1.0","42100","90","41","1.0","1.0","150.0","false"
"1912","1921","0","0.14","false","1.0","44000","90","41","1.0","1.0","150.0","false"
"1922","1931","0","0.12","false","1.0","45000","90","41","1.0","1.0","150.0","false"
"1932","1951","0","0.07","false","1.0","50200","90","41","1.0","1.0","150.0","false"
"1952","1961","0","0.09","false","1.0","55900","90","41","1.0","1.0","150.0","true"
"1962","1971","0","0.1","false","1.0","56300","90","41","1.0","1.0","150.0","true"
"1972","1981","0","0.07","false","1.0","57400","90","41","1.0","1.0","150.0","true"
"1982","1991","0","0.1","false","1.0","59300","90","41","1.0","1.0","150.0","true"
"1992","2001","0","0.09","false","1.0","63200","90","41","1.0","1.0","150.0","true"
"2002","2011","0","0.09","false","1.0","65600","90","41","1.0","1.0","150.0","true"
"2012","2015","0","0.09","false","1.0","66270","90","41","1.0","1.0","150.0","true"
