"Start Year","End Year","Kill Constant","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Avg Capacity Factor","Avg Capacity Fitness","Mutations"
"-50","0","1.066","1500","0.6","false","7.5","1500","5.990060752361309","44.92545564270982","0.2"
"1","43","1.066","2000","0.6","false","5.625","2000","3.7799033873979764","21.261956554113617","0.2"
"44","200","1.066","4500","0.6","false","4.21875","4500","3.4591674465257305","14.593362665030426","0.2"
"201","410","1.066","3000","0.6","false","4.21875","3000","0.9595886095473265","4.048264446527783","0.2"
"411","430","1.066","1250","0.6","false","4.21875","1250","0.9139462170140972","3.8557106030282227","0.2"
"431","500","1.066","1300","0.6","false","4.21875","1300","0.9522408145676833","4.017265936457414","0.2"
"501","750","1.066","1300","0.6","false","4.21875","1300","0.9473670889908951","3.9967049066803386","0.2"
"751","950","1.066","1400","0.6","false","4.21875","1400","0.9430687143628763","3.9785711387183844","0.2"
"951","1066","1.066","1500","0.6","false","4.21875","1500","0.940709985387592","3.9686202508539035","0.2"
"1067","1086","1.066","2000","0.6","false","4.21875","2000","0.9528665996455583","4.019905967254699","0.2"
"1087","1190","1.066","3700","0.6","false","4.21875","3700","0.9442097950674069","3.9833850729406226","0.2"
"1191","1220","1.066","4800","0.6","false","4.21875","4800","0.9476178555282241","3.9977628280096953","0.2"
"1221","1250","1.066","5000","0.6","false","4.21875","5000","0.9385873461651699","3.9596653666343107","0.2"
"1251","1279","1.066","5300","0.6","false","4.21875","5300","0.9410191502546504","3.9699245401368066","0.2"
"1280","1290","1.066","5700","0.6","false","4.21875","5700","0.9448848811243503","3.986233092243353","0.2"
"1291","1315","1.066","5600","0.6","false","4.21875","5600","0.9359862743673096","3.9486920949870874","0.2"
"1316","1325","1.066","5000","0.6","false","4.21875","5000","0.9316762385325518","3.930509131309203","0.2"
"1326","1348","1.066","5700","0.6","false","4.21875","5700","0.9423944189257953","3.975726454843199","0.2"
"1349","1351","1.066","3000","0.6","true","4.21875","3000","0.7647120509750729","3.226128965051089","0.2"
"1352","1377","1.066","3000","0.6","false","4.21875","3000","0.9390503213449873","3.9616185431741653","0.2"
"1378","1400","1.066","2500","0.6","false","4.21875","2500","0.9316636135835921","3.930455869805779","0.2"
"1401","1430","1.066","2400","0.6","false","4.21875","2400","0.9371943453732233","3.9537886445432857","0.2"
"1431","1450","1.066","2300","0.6","false","4.21875","2300","0.934955703977046","3.944344376153163","0.2"
"1451","1490","1.066","2600","0.6","false","4.21875","2600","0.9401922787791002","3.9664361760993287","0.2"
"1491","1522","1.066","2800","0.6","false","4.21875","2800","0.9387171731498137","3.9602130742257766","0.2"
"1523","1541","1.066","3400","0.6","false","4.21875","3400","0.9465510479609405","3.9932622335852175","0.2"
"1542","1560","1.066","3800","0.6","false","4.21875","3800","0.9422337218650693","3.975048514118261","0.2"
"1561","1600","1.066","5000","0.6","false","4.21875","5000","0.9443058832791926","3.983790445084094","0.2"
"1601","1650","1.066","6300","0.6","false","4.21875","6300","0.9410928658468464","3.9702355277913832","0.2"
"1651","1700","1.066","6200","0.6","false","4.21875","6200","0.9364597125596483","3.9506894123610166","0.2"
"1701","1801","1.066","11300","0.6","false","4.21875","11300","0.9419307201107402","3.9737702254671854","0.2"
"1802","1811","1.066","12500","0.6","false","4.21875","12500","0.9472322046772751","3.9961358634822544","0.2"
"1812","1821","1.066","13400","0.6","false","4.21875","13400","0.9439889016253863","3.9824531787320985","0.2"
"1822","1831","1.066","15800","0.6","false","4.21875","15800","0.9519720476579572","4.016132076057007","0.2"
"1832","1841","1.066","20200","0.6","false","4.21875","20200","0.9604225887958462","4.051782796482476","0.2"
"1842","1851","1.066","27400","0.6","false","4.21875","27400","0.9652826720866134","4.072286272865401","0.2"
"1852","1861","1.066","29000","0.6","false","4.21875","29000","0.9416689396288278","3.9726658390591174","0.2"
"1862","1871","1.066","31500","0.6","false","4.21875","31500","0.9439118909188124","3.98212828981374","0.2"
"1872","1881","1.066","35000","0.6","false","4.21875","35000","0.9464040759573271","3.9926421954449736","0.2"
"1882","1891","1.066","37800","0.6","false","4.21875","37800","0.9441900399451189","3.98330173101847","0.2"
"1892","1901","1.066","38200","0.6","false","4.21875","38200","0.9378493778282719","3.956552062713022","0.2"
"1902","1911","1.066","42100","0.6","false","4.21875","42100","0.9445067870756041","3.984638007975205","0.2"
"1912","1921","1.066","44000","0.6","false","4.21875","44000","0.9403654100001322","3.9671665734380577","0.2"
"1922","1931","1.066","45000","0.6","false","4.21875","45000","0.9382882492392648","3.958403551478148","0.2"
"1932","1941","1.066","50200","0.6","false","4.21875","50200","0.9451532078105226","3.987365095450642","0.2"
"1942","1951","1.066","52800","0.6","false","4.21875","52800","0.9411452964446768","3.97045671937598","0.2"
"1952","1961","1.066","55900","0.6","false","4.21875","55900","0.9415445300322393","3.9721409860735095","0.2"
"1962","1971","1.066","56300","0.6","false","4.21875","56300","0.9365311667988667","3.950990859932719","0.2"
"1972","1981","1.066","57400","0.6","false","4.21875","57400","0.9376037912644459","3.9555159943968814","0.2"
"1982","1991","1.066","59300","0.6","false","4.21875","59300","0.93906583011785","3.96168397080968","0.2"
"1992","2001","1.066","63200","0.6","false","4.21875","63200","0.9418105816729776","3.9732633914328743","0.2"
"2002","2011","1.066","65600","0.6","false","4.21875","65600","0.9394071926763756","3.96312409410346","0.2"
"2012","2015","1.066","66270","0.6","false","4.21875","66270","0.9374763837080555","3.954978493768359","0.2"
