"Start Year","End Year","Kill Constant","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Avg Capacity Factor","Avg Capacity Fitness","Mutations"
"-50","0","1.066","15000","0.6","false","3.999999","15000","37.42090740634184","149.68359220445996","100.0"
"1","43","1.066","20000","0.6","false","1.0","20000","0.0","0.0","100.0"
"44","200","1.066","45000","0.6","false","1.0","45000","0.0","0.0","100.0"
"201","410","1.066","30000","0.6","false","1.0","30000","0.0","0.0","100.0"
"411","430","1.066","12500","0.6","false","1.0","12500","0.0","0.0","100.0"
"431","500","1.066","13000","0.6","false","1.0","13000","0.0","0.0","100.0"
"501","750","1.066","13000","0.6","false","1.0","13000","0.0","0.0","100.0"
"751","950","1.066","14000","0.6","false","1.0","14000","0.0","0.0","100.0"
"951","1066","1.066","15000","0.6","false","1.0","15000","0.0","0.0","100.0"
"1067","1086","1.066","20000","0.6","false","1.0","20000","0.0","0.0","100.0"
"1087","1190","1.066","37000","0.6","false","1.0","37000","0.0","0.0","100.0"
"1191","1220","1.066","48000","0.6","false","1.0","48000","0.0","0.0","100.0"
"1221","1250","1.066","50000","0.6","false","1.0","50000","0.0","0.0","100.0"
"1251","1279","1.066","53000","0.6","false","1.0","53000","0.0","0.0","100.0"
"1280","1290","1.066","57000","0.6","false","1.0","57000","0.0","0.0","100.0"
"1291","1315","1.066","56000","0.6","false","1.0","56000","0.0","0.0","100.0"
"1316","1325","1.066","50000","0.6","false","1.0","50000","0.0","0.0","100.0"
"1326","1348","1.066","57000","0.6","false","1.0","57000","0.0","0.0","100.0"
"1349","1351","1.066","30000","0.6","true","1.0","30000","0.0","0.0","100.0"
"1352","1377","1.066","30000","0.6","false","1.0","30000","0.0","0.0","100.0"
"1378","1400","1.066","25000","0.6","false","1.0","25000","0.0","0.0","100.0"
"1401","1430","1.066","24000","0.6","false","1.0","24000","0.0","0.0","100.0"
"1431","1450","1.066","23000","0.6","false","1.0","23000","0.0","0.0","100.0"
"1451","1490","1.066","26000","0.6","false","1.0","26000","0.0","0.0","100.0"
"1491","1522","1.066","28000","0.6","false","1.0","28000","0.0","0.0","100.0"
"1523","1541","1.066","34000","0.6","false","1.0","34000","0.0","0.0","100.0"
"1542","1560","1.066","38000","0.6","false","1.0","38000","0.0","0.0","100.0"
"1561","1600","1.066","50000","0.6","false","1.0","50000","0.0","0.0","100.0"
"1601","1650","1.066","63000","0.6","false","1.0","63000","0.0","0.0","100.0"
"1651","1700","1.066","62000","0.6","false","1.0","62000","0.0","0.0","100.0"
"1701","1801","1.066","113000","0.6","false","1.0","113000","0.0","0.0","100.0"
"1802","1811","1.066","125000","0.6","false","1.0","125000","0.0","0.0","100.0"
"1812","1821","1.066","134000","0.6","false","1.0","134000","0.0","0.0","100.0"
"1822","1831","1.066","158000","0.6","false","1.0","158000","0.0","0.0","100.0"
"1832","1841","1.066","202000","0.6","false","1.0","202000","0.0","0.0","100.0"
"1842","1851","1.066","274000","0.6","false","1.0","274000","0.0","0.0","100.0"
"1852","1861","1.066","290000","0.6","false","1.0","290000","0.0","0.0","100.0"
"1862","1871","1.066","315000","0.6","false","1.0","315000","0.0","0.0","100.0"
"1872","1881","1.066","350000","0.6","false","1.0","350000","0.0","0.0","100.0"
"1882","1891","1.066","378000","0.6","false","1.0","378000","0.0","0.0","100.0"
"1892","1901","1.066","382000","0.6","false","1.0","382000","0.0","0.0","100.0"
"1902","1911","1.066","421000","0.6","false","1.0","421000","0.0","0.0","100.0"
"1912","1921","1.066","440000","0.6","false","1.0","440000","0.0","0.0","100.0"
"1922","1931","1.066","450000","0.13","false","1.0","450000","0.0","0.0","100.0"
"1932","1941","1.066","502000","0.13","false","1.0","502000","0.0","0.0","100.0"
"1942","1951","1.066","528000","0.13","false","1.0","528000","0.0","0.0","100.0"
"1952","1961","1.066","559000","0.13","false","1.0","559000","0.0","0.0","100.0"
"1962","1971","1.066","563000","0.13","false","1.0","563000","0.0","0.0","100.0"
"1972","1981","1.066","574000","0.13","false","1.0","574000","0.0","0.0","100.0"
"1982","1991","1.066","593000","0.13","false","1.0","593000","0.0","0.0","100.0"
"1992","2001","1.066","632000","0.13","false","1.0","632000","0.0","0.0","100.0"
"2002","2011","1.066","656000","0.13","false","1.0","656000","0.0","0.0","100.0"
"2012","2015","1.066","662700","0.13","false","1.0","662700","0.0","0.0","100.0"
