"Start Year","End Year","Kill Constant","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Avg Capacity Factor","Avg Capacity Fitness","Mutations"
"-50","0","1.066","1500","0.6","false","2.34375","1500","17.2598795352607","40.45284266076727","0.2"
"1","43","1.066","2000","0.6","false","0.5859369999999999","2000","3.122787066645009","1.8297564854687762","0.2"
"44","200","1.066","4500","0.6","false","0.183105","4500","5.969053010885849","1.0929634515582534","0.2"
"201","410","1.066","3000","0.6","false","0.183105","3000","0.9531870463231167","0.17453331411699427","0.2"
"411","430","1.066","1250","0.6","false","0.183105","1250","0.8819165403425311","0.16148332811941915","0.2"
"431","500","1.066","1300","0.6","false","0.183105","1300","0.9188756730877844","0.16825073012073874","0.2"
"501","750","1.066","1300","0.6","false","0.160216","1300","4.950970732511111","0.7932247268800002","0.2"
"751","950","1.066","1400","0.6","false","0.160216","1400","1.0115948895314295","0.16207368682116752","0.2"
"951","1066","1.066","1500","0.6","false","0.160216","1500","1.004869074508966","0.16099610364152847","0.2"
"1067","1086","1.066","2000","0.6","false","0.160216","2000","1.0143314866813096","0.16251213347013269","0.2"
"1087","1190","1.066","3700","0.6","false","0.160216","3700","1.0022983738241267","0.16058423626060628","0.2"
"1191","1220","1.066","4800","0.6","false","0.160216","4800","1.0044732599223096","0.16093268781171274","0.2"
"1221","1250","1.066","5000","0.6","false","0.160216","5000","0.9954640572256775","0.15948926939246916","0.2"
"1251","1279","1.066","5300","0.6","false","0.160216","5300","0.9957272525378638","0.15953143749260637","0.2"
"1280","1290","1.066","5700","0.6","false","0.160216","5700","1.0021836498349108","0.16056585564195006","0.2"
"1291","1315","1.066","5600","0.6","false","0.160216","5600","0.9925743478461736","0.15902629171452254","0.2"
"1316","1325","1.066","5000","0.6","false","0.160216","5000","0.9817593453761768","0.15729355527878955","0.2"
"1326","1348","1.066","5700","0.6","false","0.160216","5700","0.9986897022401249","0.16000606933410386","0.2"
"1349","1351","1.066","3000","0.6","true","0.160216","3000","0.8112275770459427","0.12997163748399276","0.2"
"1352","1377","1.066","3000","0.6","false","0.160216","3000","0.9948182184788205","0.1593857956918027","0.2"
"1378","1400","1.066","2500","0.6","false","0.160216","2500","0.9854076292858637","0.15787806873366395","0.2"
"1401","1430","1.066","2400","0.6","false","0.160216","2400","0.9924488930657561","0.15900619185142317","0.2"
"1431","1450","1.066","2300","0.6","false","0.160216","2300","0.9894965048657282","0.1585331720235675","0.2"
"1451","1490","1.066","2600","0.6","false","0.160216","2600","0.9957046702501712","0.15952781944880143","0.2"
"1491","1522","1.066","2800","0.6","false","0.160216","2800","0.9922154919501456","0.15896879725828453","0.2"
"1523","1541","1.066","3400","0.6","false","0.160216","3400","1.00201763961127","0.16053925814795925","0.2"
"1542","1560","1.066","3800","0.6","false","0.160216","3800","0.9978337051585965","0.15986892490568969","0.2"
"1561","1600","1.066","5000","0.6","false","0.160216","5000","0.9980261804813082","0.15989976253199328","0.2"
"1601","1650","1.066","6300","0.6","false","0.160216","6300","0.9960769574313769","0.15958746581182548","0.2"
"1651","1700","1.066","6200","0.6","false","0.160216","6200","0.9914945916100087","0.15885329748938917","0.2"
"1701","1801","1.066","11300","0.6","false","0.160216","11300","0.9963140186668739","0.15962544681473187","0.2"
"1802","1811","1.066","12500","0.6","false","0.160216","12500","1.0007038175286196","0.1603287628291653","0.2"
"1812","1821","1.066","13400","0.6","false","0.160216","13400","0.9995400243625587","0.16014230454327172","0.2"
"1822","1831","1.066","15800","0.6","false","0.160216","15800","1.005427060166435","0.16108550187162554","0.2"
"1832","1841","1.066","20200","0.6","false","0.160216","20200","1.0156642927273443","0.1627256703236042","0.2"
"1842","1851","1.066","27400","0.6","false","0.160216","27400","1.0213583269959376","0.16363794571798115","0.2"
"1852","1861","1.066","29000","0.6","false","0.160216","29000","0.9968009157504378","0.15970345551787216","0.2"
"1862","1871","1.066","31500","0.6","false","0.160216","31500","0.9971623273805552","0.15976135944360303","0.2"
"1872","1881","1.066","35000","0.6","false","0.160216","35000","0.9999692926349543","0.16021108018880184","0.2"
"1882","1891","1.066","37800","0.6","false","0.160216","37800","0.9976478045892577","0.15983914066007252","0.2"
"1892","1901","1.066","38200","0.6","false","0.160216","38200","0.9917986195298896","0.15890200762660078","0.2"
"1902","1911","1.066","42100","0.6","false","0.160216","42100","0.9994509072438827","0.16012802655498592","0.2"
"1912","1921","1.066","44000","0.6","false","0.160216","44000","0.9934480635680547","0.15916627495261945","0.2"
"1922","1931","1.066","45000","0.6","false","0.160216","45000","0.9920566700573042","0.15894335144990104","0.2"
"1932","1941","1.066","50200","0.6","false","0.160216","50200","1.0003643457587281","0.16027437402008038","0.2"
"1942","1951","1.066","52800","0.6","false","0.160216","52800","0.9953083770615627","0.15946432693929533","0.2"
"1952","1961","1.066","55900","0.6","false","0.160216","55900","0.9947218536395125","0.15937035650270814","0.2"
"1962","1971","1.066","56300","0.6","false","0.160216","56300","0.9912463189678757","0.15881352023975717","0.2"
"1972","1981","1.066","57400","0.6","false","0.160216","57400","0.9905399906324186","0.15870035513916358","0.2"
"1982","1991","1.066","59300","0.6","false","0.160216","59300","0.9923719102892183","0.1589938579788974","0.2"
"1992","2001","1.066","63200","0.6","false","0.160216","63200","0.9956728650691973","0.15952272374992651","0.2"
"2002","2011","1.066","65600","0.6","false","0.160216","65600","0.9935477329140168","0.1591822435765521","0.2"
"2012","2015","1.066","66270","0.6","false","0.160216","66270","0.9911472773638488","0.1587976521901264","0.2"
