"Start Year","End Year","Kill Constant","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Avg Capacity Factor","Avg Capacity Fitness","Mutations"
"-50","0","1.066","1500","0.6","false","1.0","1500","1.002757915772994","1.002757915772994","1.0"
"1","43","1.066","2000","0.6","false","1.0","2000","0.9980656808046598","0.9980656808046598","1.0"
"44","200","1.066","4500","0.6","false","1.0","4500","0.9952807989366385","0.9952807989366385","1.0"
"201","410","1.066","3000","0.6","false","1.0","3000","0.9886027339002027","0.9886027339002027","1.0"
"411","430","1.066","1250","0.6","false","1.0","1250","0.9513050130419816","0.9513050130419816","1.0"
"431","500","1.066","1300","0.6","false","1.0","1300","0.9901123952081287","0.9901123952081287","1.0"
"501","750","1.066","1300","0.6","false","1.0","1300","0.9904108659688796","0.9904108659688796","1.0"
"751","950","1.066","1400","0.6","false","1.0","1400","0.9906344583382307","0.9906344583382307","1.0"
"951","1066","1.066","1500","0.6","false","1.0","1500","0.9930096288092927","0.9930096288092927","1.0"
"1067","1086","1.066","2000","0.6","false","1.0","2000","1.0055221576165878","1.0055221576165878","1.0"
"1087","1190","1.066","3700","0.6","false","1.0","3700","0.9956055891399596","0.9956055891399596","1.0"
"1191","1220","1.066","4800","0.6","false","1.0","4800","0.9990390859289968","0.9990390859289968","1.0"
"1221","1250","1.066","5000","0.6","false","1.0","5000","0.9923361668813723","0.9923361668813723","1.0"
"1251","1279","1.066","5300","0.6","false","1.0","5300","0.9919674045422889","0.9919674045422889","1.0"
"1280","1290","1.066","5700","0.6","false","1.0","5700","0.9971100724639232","0.9971100724639232","1.0"
"1291","1315","1.066","5600","0.6","false","1.0","5600","0.9913768182833329","0.9913768182833329","1.0"
"1316","1325","1.066","5000","0.6","false","1.0","5000","0.978162190574888","0.978162190574888","1.0"
"1326","1348","1.066","5700","0.6","false","1.0","5700","0.9954529858461896","0.9954529858461896","1.0"
"1349","1351","1.066","3000","0.6","true","1.0","3000","0.8085779050913294","0.8085779050913294","1.0"
"1352","1377","1.066","3000","0.6","false","1.0","3000","0.9909298674539233","0.9909298674539233","1.0"
"1378","1400","1.066","2500","0.6","false","1.0","2500","0.9833724997732757","0.9833724997732757","1.0"
"1401","1430","1.066","2400","0.6","false","1.0","2400","0.9893320445730817","0.9893320445730817","1.0"
"1431","1450","1.066","2300","0.6","false","1.0","2300","0.9864593518565579","0.9864593518565579","1.0"
"1451","1490","1.066","2600","0.6","false","1.0","2600","0.9928709729949524","0.9928709729949524","1.0"
"1491","1522","1.066","2800","0.6","false","1.0","2800","0.992353156570594","0.992353156570594","1.0"
"1523","1541","1.066","3400","0.6","false","1.0","3400","1.0005160595548621","1.0005160595548621","1.0"
"1542","1560","1.066","3800","0.6","false","1.0","3800","0.9965154701669359","0.9965154701669359","1.0"
"1561","1600","1.066","5000","0.6","false","1.0","5000","0.9984407125380133","0.9984407125380133","1.0"
"1601","1650","1.066","6300","0.6","false","1.0","6300","0.9956204502723215","0.9956204502723215","1.0"
"1651","1700","1.066","6200","0.6","false","1.0","6200","0.9896626504722366","0.9896626504722366","1.0"
"1701","1801","1.066","11300","0.6","false","1.0","11300","0.9957680476268397","0.9957680476268397","1.0"
"1802","1811","1.066","12500","0.6","false","1.0","12500","0.9984842530734607","0.9984842530734607","1.0"
"1812","1821","1.066","13400","0.6","false","1.0","13400","0.9974155168025431","0.9974155168025431","1.0"
"1822","1831","1.066","15800","0.6","false","1.0","15800","1.0061069383844128","1.0061069383844128","1.0"
"1832","1841","1.066","20200","0.6","false","1.0","20200","1.0141285192490703","1.0141285192490703","1.0"
"1842","1851","1.066","27400","0.6","false","1.0","27400","1.022254859249166","1.022254859249166","1.0"
"1852","1861","1.066","29000","0.6","false","1.0","29000","0.9950349330244757","0.9950349330244757","1.0"
"1862","1871","1.066","31500","0.6","false","1.0","31500","0.9985269247807451","0.9985269247807451","1.0"
"1872","1881","1.066","35000","0.6","false","1.0","35000","1.0001898460795324","1.0001898460795324","1.0"
"1882","1891","1.066","37800","0.6","false","1.0","37800","0.997722802638995","0.997722802638995","1.0"
"1892","1901","1.066","38200","0.6","false","1.0","38200","0.9909942244750711","0.9909942244750711","1.0"
"1902","1911","1.066","42100","0.6","false","1.0","42100","0.9992093512652263","0.9992093512652263","1.0"
"1912","1921","1.066","44000","0.6","false","1.0","44000","0.9943445836821676","0.9943445836821676","1.0"
"1922","1931","1.066","45000","0.13","false","1.0","45000","1.0427646719210144","1.0427646719210144","1.0"
"1932","1941","1.066","50200","0.13","false","1.0","50200","1.0478807242457957","1.0478807242457957","1.0"
"1942","1951","1.066","52800","0.13","false","1.0","52800","1.0477338104526392","1.0477338104526392","1.0"
"1952","1961","1.066","55900","0.13","false","1.0","55900","1.0592775451843068","1.0592775451843068","1.0"
"1962","1971","1.066","56300","0.13","false","1.0","56300","1.061655581997952","1.061655581997952","1.0"
"1972","1981","1.066","57400","0.13","false","1.0","57400","1.0529754899671484","1.0529754899671484","1.0"
"1982","1991","1.066","59300","0.13","false","1.0","59300","1.059798148028091","1.059798148028091","1.0"
"1992","2001","1.066","63200","0.13","false","1.0","63200","1.0622138952414981","1.0622138952414981","1.0"
"2002","2011","1.066","65600","0.13","false","1.0","65600","1.0577364056746985","1.0577364056746985","1.0"
"2012","2015","1.066","66270","0.13","false","1.0","66270","1.0576532791924895","1.0576532791924895","1.0"
