"Start Year","End Year","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Max Age","Max Breeding Age","Avg Capacity Factor","Avg Capacity Fitness","Mutations","Modern"
"-5050","-51","1500","0.35","false","1.125","1500","90","41","3.1067709527046894","3.4951173217927756","0.0075","false"
"-50","0","1500","0.35","false","1.125","1500","90","41","1.742761231354169","1.96060638527344","0.0075","false"
"1","43","2000","0.35","false","1.125","2000","90","41","1.7522408446554087","1.971270950237335","0.0075","false"
"44","200","4500","0.35","false","0.84375","4500","90","41","4.948884981975482","4.175621703541813","0.0075","false"
"201","410","3000","0.35","false","0.84375","3000","90","41","2.3161067087164","1.9542150354794623","0.0075","false"
"411","430","1250","0.35","false","1.007812","1250","90","41","3.8448050240692155","3.874840640917244","0.0075","false"
"431","500","1300","0.35","false","1.007812","1300","90","41","1.9439539913901773","1.9591401599709173","0.0075","false"
"501","750","1300","0.35","false","1.007812","1300","90","41","1.9418252161924583","1.9569947547813535","0.0075","false"
"751","950","1400","0.35","false","1.007812","1400","90","41","1.9424814965031447","1.957656161953827","0.0075","false"
"951","1066","1500","0.35","false","1.007812","1500","90","41","1.9425856041935041","1.9577610829334637","0.0075","false"
"1067","1086","2000","0.35","false","1.007812","2000","90","41","1.9697996879193844","1.9851877630814105","0.0075","false"
"1087","1190","3700","0.35","false","1.007812","3700","90","41","1.9541231702457498","1.9693887804517094","0.0075","false"
"1191","1220","4800","0.35","false","1.007812","4800","90","41","1.957874642695227","1.973169559403962","0.0075","false"
"1221","1250","5000","0.35","false","1.007812","5000","90","41","1.9439107078550433","1.9590965383048067","0.0075","false"
"1251","1279","5300","0.35","false","1.007812","5300","90","41","1.9448735848292995","1.9600669372739858","0.0075","false"
"1280","1290","5700","0.35","false","1.007812","5700","90","41","1.9559925260481215","1.9712727396616092","0.0075","false"
"1291","1315","5600","0.35","false","1.007812","5600","90","41","1.941054662585084","1.9562181816091986","0.0075","false"
"1316","1325","5000","0.35","false","1.007812","5000","90","41","1.9179230434145116","1.9329058582296657","0.0075","false"
"1326","1348","5700","0.35","false","1.007812","5700","90","41","1.95313609615867","1.9683939953418612","0.0075","false"
"1349","1351","3000","0.35","true","1.007812","3000","90","41","1.5912243999690432","1.6036550449816012","0.0075","false"
"1352","1377","3000","0.35","false","1.007812","3000","90","41","1.9405886783879125","1.9557485571434787","0.0075","false"
"1378","1400","2500","0.35","false","1.007812","2500","90","41","1.925120187661818","1.940159226567832","0.0075","false"
"1401","1430","2400","0.35","false","1.007812","2400","90","41","1.9387788252548106","1.953924565437701","0.0075","false"
"1431","1450","2300","0.35","false","1.007812","2300","90","41","1.9358164547939798","1.9509390529388302","0.0075","false"
"1451","1490","2600","0.35","false","1.007812","2600","90","41","1.9485268415931931","1.963748733279719","0.0075","false"
"1491","1522","2800","0.35","false","1.007812","2800","90","41","1.9473148126938906","1.9625272360106552","0.0075","false"
"1523","1541","3400","0.35","false","1.007812","3400","90","41","1.9601466810899797","1.9754593469626545","0.0075","false"
"1542","1560","3800","0.35","false","1.007812","3800","90","41","1.9537801893031637","1.9690431201419998","0.0075","false"
"1561","1600","5000","0.31","false","1.007812","5000","90","41","1.9626190188141792","1.9779509985891555","0.0075","false"
"1601","1650","6300","0.29","false","1.007812","6300","90","41","1.9641963220026775","1.9795406236701623","0.0075","false"
"1651","1700","6200","0.26","false","1.007812","6200","90","41","1.9633322988900554","1.9786698508089844","0.0075","false"
"1701","1801","11300","0.25","false","1.007812","11300","90","41","1.9785222199261352","1.993978435508198","0.0075","false"
"1802","1811","12500","0.28","false","1.007812","12500","90","41","1.977755065604364","1.9932052881768652","0.0075","false"
"1812","1821","13400","0.28","false","1.007812","13400","90","41","1.9752461806349568","1.9906768037980769","0.0075","false"
"1822","1831","15800","0.26","false","1.007812","15800","90","41","1.9972964877157338","2.012899367877769","0.0075","false"
"1832","1841","20200","0.25","false","1.007812","20200","90","41","2.0161251435920766","2.0318751132138178","0.0075","false"
"1842","1851","27400","0.22","false","1.007812","27400","90","41","2.0354936975470386","2.051394974312276","0.0075","false"
"1852","1861","29000","0.25","false","1.007812","29000","90","41","1.9755934792899112","1.9910268155501238","0.0075","false"
"1862","1871","31500","0.22","false","1.007812","31500","90","41","1.9920440898125378","2.007605938242153","0.0075","false"
"1872","1881","35000","0.21","false","1.007812","35000","90","41","1.9973659543659792","2.012969377201486","0.0075","false"
"1882","1891","37800","0.19","false","1.007812","37800","90","41","1.9981965358222529","2.0138064471600963","0.0075","false"
"1892","1901","38200","0.18","false","1.007812","38200","90","41","1.9881035972221568","2.0036346625236563","0.0075","false"
"1902","1911","42100","0.13","false","1.007812","42100","90","41","2.0226202436856475","2.03842095302932","0.0075","false"
"1912","1921","44000","0.14","false","1.007812","44000","90","41","2.0074585958339854","2.0231408623846403","0.0075","false"
"1922","1931","45000","0.12","false","1.007812","45000","90","41","2.0143217195687884","2.0300576008420594","0.0075","false"
"1932","1951","50200","0.07","false","1.007812","50200","90","41","2.040616854212824","2.0565581530779347","0.0075","false"
"1952","1961","55900","0.09","false","1.007812","55900","90","41","2.050986580284793","2.067008887449978","0.0075","false"
"1962","1971","56300","0.1","false","1.007812","56300","90","41","2.0350546908247127","2.0509525380694353","0.0075","false"
"1972","1981","57400","0.07","false","1.007812","57400","90","41","2.0485800323266523","2.064583539539188","0.0075","true"
"1982","1991","59300","0.1","false","1.007812","59300","90","41","2.0456093439161878","2.0615896441108608","0.0075","true"
"1992","2001","63200","0.09","false","1.007812","63200","90","41","2.06353213744241","2.07965245050011","0.0075","true"
"2002","2011","65600","0.09","false","1.007812","65600","90","41","2.0821456755251697","2.0984113975423724","0.0075","true"
"2012","2015","66270","0.09","false","1.007812","66270","90","41","2.0917427195924123","2.108083413717868","0.0075","true"
