"Start Year","End Year","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Max Age","Max Breeding Age","Avg Capacity Factor","Avg Capacity Fitness","Mutations","Modern"
"-50","0","1500","0.35","false","1.5","1500","90","41","4.454618317703177","6.681927476554765","10.0","false"
"1","43","2000","0.35","false","1.5","2000","90","41","2.513034870003784","3.769552305005676","10.0","false"
"44","200","4500","0.35","false","1.5","4500","90","41","2.47253490852011","3.7088023627801645","10.0","false"
"201","410","3000","0.35","false","1.5","3000","90","41","2.3909563408735632","3.586434511310345","10.0","false"
"411","430","1250","0.35","false","1.5","1250","90","41","2.2632206147617158","3.3948309221425736","10.0","false"
"431","500","1300","0.35","false","1.5","1300","90","41","2.347981816397137","3.521972724595705","10.0","false"
"501","750","1300","0.35","false","1.5","1300","90","41","2.3105428797562406","3.4658143196343607","10.0","false"
"751","950","1400","0.35","false","1.5","1400","90","41","2.266700556255231","3.4000508343828466","10.0","false"
"951","1066","1500","0.35","false","1.5","1500","90","41","2.2390193683912347","3.358529052586852","10.0","false"
"1067","1086","2000","0.35","false","1.5","2000","90","41","2.25892023440616","3.38838035160924","10.0","false"
"1087","1190","3700","0.35","false","1.5","3700","90","41","2.235225989480584","3.3528389842208757","10.0","false"
"1191","1220","4800","0.35","false","1.5","4800","90","41","2.2307257809478047","3.346088671421707","10.0","false"
"1221","1250","5000","0.35","false","1.5","5000","90","41","2.21338521448238","3.32007782172357","10.0","false"
"1251","1279","5300","0.35","false","1.5","5300","90","41","2.2084431448590105","3.3126647172885155","10.0","false"
"1280","1290","5700","0.35","false","1.5","5700","90","41","2.2176456414668895","3.326468462200334","10.0","false"
"1291","1315","5600","0.35","false","1.5","5600","90","41","2.2000848482780198","3.3001272724170296","10.0","false"
"1316","1325","5000","0.35","false","1.5","5000","90","41","2.1698071992126398","3.2547107988189596","10.0","false"
"1326","1348","5700","0.35","false","1.5","5700","90","41","2.2077353001130264","3.3116029501695396","10.0","false"
"1349","1351","3000","0.35","true","1.5","3000","90","41","1.7964449240447067","2.69466738606706","10.0","false"
"1352","1377","3000","0.35","false","1.5","3000","90","41","2.1907075043111495","3.2860612564667244","10.0","false"
"1378","1400","2500","0.35","false","1.5","2500","90","41","2.1760529221398084","3.2640793832097126","10.0","false"
"1401","1430","2400","0.35","false","1.5","2400","90","41","2.18501138172427","3.277517072586405","10.0","false"
"1431","1450","2300","0.35","false","1.5","2300","90","41","2.1822735828758546","3.273410374313782","10.0","false"
"1451","1490","2600","0.35","false","1.5","2600","90","41","2.186859901758184","3.2802898526372757","10.0","false"
"1491","1522","2800","0.35","false","1.5","2800","90","41","2.1825054001845614","3.273758100276842","10.0","false"
"1523","1541","3400","0.35","false","1.5","3400","90","41","2.1980329160373406","3.297049374056011","10.0","false"
"1542","1560","3800","0.35","false","1.5","3800","90","41","2.182890577964221","3.2743358669463314","10.0","false"
"1561","1600","5000","0.31","false","1.5","5000","90","41","2.1939201914087847","3.2908802871131773","10.0","false"
"1601","1650","6300","0.29","false","1.5","6300","90","41","2.1896968122038416","3.2845452183057624","10.0","false"
"1651","1700","6200","0.26","false","1.5","6200","90","41","2.181437702952308","3.272156554428462","10.0","false"
"1701","1801","0","0.25","false","1.640625","11300","90","41","1.0","1.640625","10.0","false"
"1802","1811","0","0.28","false","1.640625","12500","90","41","1.0","1.640625","10.0","false"
"1812","1821","0","0.28","false","1.640625","13400","90","41","1.0","1.640625","10.0","false"
"1822","1831","0","0.26","false","1.640625","15800","90","41","1.0","1.640625","10.0","false"
"1832","1841","0","0.25","false","1.640625","20200","90","41","1.0","1.640625","10.0","false"
"1842","1851","0","0.22","false","1.640625","27400","90","41","1.0","1.640625","10.0","false"
"1852","1861","0","0.25","false","1.640625","29000","90","41","1.0","1.640625","10.0","false"
"1862","1871","0","0.22","false","1.640625","31500","90","41","1.0","1.640625","10.0","false"
"1872","1881","0","0.21","false","1.640625","35000","90","41","1.0","1.640625","10.0","false"
"1882","1891","0","0.19","false","1.640625","37800","90","41","1.0","1.640625","10.0","false"
"1892","1901","0","0.18","false","1.640625","38200","90","41","1.0","1.640625","10.0","false"
"1902","1911","0","0.13","false","1.820312","42100","90","41","1.0","1.820312","10.0","false"
"1912","1921","0","0.14","false","1.820312","44000","90","41","1.0","1.820312","10.0","false"
"1922","1931","0","0.12","false","1.5927719999999999","45000","90","41","1.0","1.5927719999999999","10.0","false"
"1932","1951","0","0.07","false","1.7963859999999998","50200","90","41","1.0","1.7963859999999998","10.0","false"
"1952","1961","0","0.09","false","1.7963859999999998","55900","90","41","1.0","1.7963859999999998","10.0","true"
"1962","1971","0","0.1","false","1.7963859999999998","56300","90","41","1.0","1.7963859999999998","10.0","true"
"1972","1981","0","0.07","false","1.7963859999999998","57400","90","41","1.0","1.7963859999999998","10.0","true"
"1982","1991","0","0.1","false","1.7963859999999998","59300","90","41","1.0","1.7963859999999998","10.0","true"
"1992","2001","0","0.09","false","1.7963859999999998","63200","90","41","1.0","1.7963859999999998","10.0","true"
"2002","2011","0","0.09","false","1.7963859999999998","65600","90","41","1.0","1.7963859999999998","10.0","true"
"2012","2015","0","0.09","false","1.7963859999999998","66270","90","41","1.0","1.7963859999999998","10.0","true"
