"Start Year","End Year","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Max Age","Max Breeding Age","Avg Capacity Factor","Avg Capacity Fitness","Mutations","Modern"
"-5050","-51","1500","0.35","false","1.75","1500","90","41","4.232608061666713","7.4070641079167485","0.0075","false"
"-50","0","1500","0.35","false","1.75","1500","90","41","1.0801624186094771","1.890284232566585","0.0075","false"
"1","43","2000","0.35","false","1.75","2000","90","41","1.0882856841926456","1.9044999473371298","0.0075","false"
"44","200","4500","0.35","false","1.75","4500","90","41","1.086173384879502","1.9008034235391287","0.0075","false"
"201","410","3000","0.35","false","1.75","3000","90","41","1.0780750155117533","1.8866312771455682","0.0075","false"
"411","430","1250","0.35","false","1.75","1250","90","41","1.036617404562968","1.814080457985194","0.0075","false"
"431","500","1300","0.35","false","1.75","1300","90","41","1.0819294385255591","1.8933765174197283","0.0075","false"
"501","750","1300","0.35","false","1.75","1300","90","41","1.080763940652076","1.8913368961411328","0.0075","false"
"751","950","1400","0.35","false","1.75","1400","90","41","1.0812946689371434","1.892265670640001","0.0075","false"
"951","1066","1500","0.35","false","1.75","1500","90","41","1.0820993108008288","1.8936737939014503","0.0075","false"
"1067","1086","2000","0.35","false","1.75","2000","90","41","1.097859623410361","1.9212543409681317","0.0075","false"
"1087","1190","3700","0.35","false","1.75","3700","90","41","1.0868762911499485","1.90203350951241","0.0075","false"
"1191","1220","4800","0.35","false","1.75","4800","90","41","1.0899107503591332","1.9073438131284832","0.0075","false"
"1221","1250","5000","0.35","false","1.75","5000","90","41","1.082490572199456","1.894358501349048","0.0075","false"
"1251","1279","5300","0.35","false","1.75","5300","90","41","1.0839631882864005","1.8969355795012008","0.0075","false"
"1280","1290","5700","0.35","false","1.75","5700","90","41","1.0863271181793996","1.9010724568139494","0.0075","false"
"1291","1315","5600","0.35","false","1.75","5600","90","41","1.0796138048404893","1.8893241584708562","0.0075","false"
"1316","1325","5000","0.35","false","1.75","5000","90","41","1.068446319509256","1.8697810591411979","0.0075","false"
"1326","1348","5700","0.35","false","1.75","5700","90","41","1.0871495539420635","1.902511719398611","0.0075","false"
"1349","1351","3000","0.35","true","1.75","3000","90","41","0.8825409463603173","1.5444466561305554","0.0075","false"
"1352","1377","3000","0.35","false","1.75","3000","90","41","1.0796265911709775","1.8893465345492106","0.0075","false"
"1378","1400","2500","0.35","false","1.75","2500","90","41","1.0709018220382966","1.8740781885670192","0.0075","false"
"1401","1430","2400","0.35","false","1.75","2400","90","41","1.076278527621125","1.883487423336969","0.0075","false"
"1431","1450","2300","0.35","false","1.75","2300","90","41","1.0777646029099737","1.886088055092454","0.0075","false"
"1451","1490","2600","0.35","false","1.75","2600","90","41","1.0826121863751839","1.8945713261565718","0.0075","false"
