"Start Year","End Year","Kill Constant","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Avg Capacity Factor","Avg Capacity Fitness","Mutations"
"-50","0","1.066","15","0.6","false","3.75","15","2.669995055348712","10.01248145755767","100.00000000000001"
"1","43","1.066","20","0.6","false","3.75","20","0.8207154336892917","3.0776828763348436","100.00000000000001"
"44","200","1.066","45","0.6","false","2.8125","45","3.5876456517758566","10.090253395619596","100.00000000000001"
"201","410","1.066","30","0.6","false","2.8125","30","1.064938526044304","2.995139604499605","100.00000000000001"
"411","430","1.066","12","0.6","false","2.8125","12","0.9602468613796816","2.7006942976303545","100.00000000000001"
"431","500","1.066","13","0.6","false","2.8125","13","1.1771442842871422","3.3107182995575877","100.00000000000001"
"501","750","1.066","13","0.6","false","3.2617179999999997","13","3.588502397550097","11.704682863132305","100.00000000000001"
"751","950","1.066","14","0.6","false","3.2617179999999997","14","0.9695558179565522","3.1624176634336094","100.00000000000001"
"951","1066","1.066","15","0.6","false","3.2617179999999997","15","0.9510239678029533","3.101971994214313","100.00000000000001"
"1067","1086","1.066","20","0.6","false","3.2617179999999997","20","0.9412362792006757","3.070047314121869","100.00000000000001"
"1087","1190","1.066","37","0.6","false","3.2617179999999997","37","0.9321484743350764","3.0404054574112567","100.00000000000001"
"1191","1220","1.066","48","0.6","false","3.2617179999999997","48","0.9114198747801955","2.9727946111283092","100.00000000000001"
"1221","1250","1.066","50","0.6","false","3.2617179999999997","50","0.9097196944872946","2.9672491024637093","100.00000000000001"
"1251","1279","1.066","53","0.6","false","3.2617179999999997","53","0.921450126417769","3.0055104634391125","100.00000000000001"
"1280","1290","1.066","57","0.6","false","3.2617179999999997","57","0.9188535994765694","2.9970413247775167","100.00000000000001"
"1291","1315","1.066","56","0.6","false","3.2617179999999997","56","0.911613505722257","2.973426180657388","100.00000000000001"
"1316","1325","1.066","50","0.6","false","3.2617179999999997","50","0.9054421744558553","2.953297038381803","100.00000000000001"
"1326","1348","1.066","57","0.6","false","3.2617179999999997","57","0.9265524467466615","3.022152793497627","100.00000000000001"
"1349","1351","1.066","30","0.6","true","3.2617179999999997","30","0.8091936312275295","2.639361432460195","100.00000000000001"
"1352","1377","1.066","30","0.6","false","3.2617179999999997","30","0.9137360702232621","2.9803493874964775","100.00000000000001"
"1378","1400","1.066","25","0.6","false","3.2617179999999997","25","0.9168324941359024","2.990449049107967","100.00000000000001"
"1401","1430","1.066","24","0.6","false","3.2617179999999997","24","0.9175404333852608","2.992758147300506","100.00000000000001"
"1431","1450","1.066","23","0.6","false","3.2617179999999997","23","0.9570844469540122","3.1217395681499465","100.00000000000001"
"1451","1490","1.066","26","0.6","false","3.2617179999999997","26","0.9235682605542055","3.0124192196783417","100.00000000000001"
"1491","1522","1.066","28","0.6","false","3.2617179999999997","28","0.9360563461737942","3.0531518333292955","100.00000000000001"
"1523","1541","1.066","34","0.6","false","3.2617179999999997","34","0.9345142126361738","3.0481218286112353","100.00000000000001"
"1542","1560","1.066","38","0.6","false","3.2617179999999997","38","0.9243038071546281","3.014818365264779","100.00000000000001"
"1561","1600","1.066","50","0.6","false","3.2617179999999997","50","0.9183265856056673","2.9953223541485454","100.00000000000001"
"1601","1650","1.066","63","0.6","false","3.2617179999999997","63","0.9097345074457479","2.96729741815693","100.00000000000001"
"1651","1700","1.066","62","0.6","false","3.2617179999999997","62","0.9209277288495293","3.0038065498876287","100.00000000000001"
"1701","1801","1.066","113","0.6","false","3.2617179999999997","113","0.9165930406992541","2.9896680195234895","100.00000000000001"
"1802","1811","1.066","125","0.6","false","3.2617179999999997","125","0.920894941967053","3.0036996083228917","100.00000000000001"
"1812","1821","1.066","134","0.6","false","3.2617179999999997","134","0.9146850062109696","2.983444549088431","100.00000000000001"
"1822","1831","1.066","158","0.6","false","3.2617179999999997","158","0.9280031029189869","3.026884424846712","100.00000000000001"
"1832","1841","1.066","202","0.6","false","3.2617179999999997","202","0.9253406006193907","3.0182000931710777","100.00000000000001"
"1842","1851","1.066","274","0.6","false","3.2617179999999997","274","0.9452237965085054","3.0830534711001287","100.00000000000001"
"1852","1861","1.066","290","0.6","false","3.2617179999999997","290","0.9129690862725679","2.9778477021387872","100.00000000000001"
"1862","1871","1.066","315","0.6","false","3.2617179999999997","315","0.9123057659658669","2.975684138354655","100.00000000000001"
"1872","1881","1.066","350","0.6","false","3.2617179999999997","350","0.919894235370111","3.0004355856029274","100.00000000000001"
"1882","1891","1.066","378","0.6","false","3.2617179999999997","378","0.9130618857095081","2.978150387732645","100.00000000000001"
"1892","1901","1.066","382","0.6","false","3.2617179999999997","382","0.9009719570456823","2.9387164497911287","100.00000000000001"
