"Start Year","End Year","Kill Constant","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Avg Capacity Factor","Avg Capacity Fitness","Mutations"
"-50","0","1.066","150","0.6","false","5.0","150","1.120933269630033","5.604666348150165","10.0"
"1","43","1.066","200","0.6","false","5.0","200","1.1040395331951915","5.5201976659759575","10.0"
"44","200","1.066","450","0.6","false","5.0","450","1.086484909288945","5.432424546444725","10.0"
"201","410","1.066","300","0.6","false","5.0","300","1.06199988759336","5.3099994379668","10.0"
"411","430","1.066","125","0.6","false","5.0","125","1.0188315970531947","5.094157985265974","10.0"
"431","500","1.066","130","0.6","false","5.0","130","1.0546977764787626","5.2734888823938135","10.0"
"501","750","1.066","130","0.6","false","5.0","130","1.0515763022178386","5.257881511089193","10.0"
"751","950","1.066","140","0.6","false","5.0","140","1.0426196649366473","5.213098324683236","10.0"
"951","1066","1.066","150","0.6","false","5.0","150","1.0417123822309982","5.208561911154991","10.0"
"1067","1086","1.066","200","0.6","false","5.0","200","1.0624517252495758","5.312258626247878","10.0"
"1087","1190","1.066","370","0.6","false","5.0","370","1.050479224022068","5.2523961201103395","10.0"
"1191","1220","1.066","480","0.6","false","5.0","480","1.0448509028991295","5.224254514495648","10.0"
"1221","1250","1.066","500","0.6","false","5.0","500","1.036052442089621","5.180262210448106","10.0"
"1251","1279","1.066","530","0.6","false","5.0","530","1.04239108255604","5.211955412780201","10.0"
"1280","1290","1.066","570","0.6","false","5.0","570","1.0519451168127842","5.259725584063921","10.0"
"1291","1315","1.066","560","0.6","false","5.0","560","1.0312225001857604","5.156112500928803","10.0"
"1316","1325","1.066","500","0.6","false","5.0","500","1.0222684849741268","5.111342424870634","10.0"
"1326","1348","1.066","570","0.6","false","5.0","570","1.0395118482229382","5.197559241114691","10.0"
"1349","1351","1.066","300","0.6","true","5.0","300","0.8472942410044667","4.236471205022333","10.0"
"1352","1377","1.066","300","0.6","false","5.0","300","1.0365551678924019","5.18277583946201","10.0"
"1378","1400","1.066","250","0.6","false","5.0","250","1.0274958080922603","5.137479040461301","10.0"
"1401","1430","1.066","240","0.6","false","5.0","240","1.0306833380871585","5.153416690435792","10.0"
"1431","1450","1.066","230","0.6","false","5.0","230","1.038720916770287","5.193604583851435","10.0"
"1451","1490","1.066","260","0.6","false","5.0","260","1.0295745707405364","5.147872853702681","10.0"
"1491","1522","1.066","280","0.6","false","5.0","280","1.031186698189502","5.155933490947509","10.0"
"1523","1541","1.066","340","0.6","false","5.0","340","1.0402839903279972","5.201419951639986","10.0"
"1542","1560","1.066","380","0.6","false","5.0","380","1.038083842471425","5.190419212357124","10.0"
"1561","1600","1.066","500","0.6","false","5.0","500","1.0335133466096953","5.167566733048476","10.0"
"1601","1650","1.066","630","0.6","false","5.0","630","1.0303121869185126","5.151560934592563","10.0"
"1651","1700","1.066","620","0.6","false","5.0","620","1.027455263900299","5.1372763195014945","10.0"
"1701","1801","1.066","1130","0.6","false","5.0","1130","1.032944856217076","5.16472428108538","10.0"
"1802","1811","1.066","1250","0.6","false","5.0","1250","1.0344059322031212","5.172029661015606","10.0"
"1812","1821","1.066","1340","0.6","false","5.0","1340","1.0328242276716832","5.164121138358416","10.0"
"1822","1831","1.066","1580","0.6","false","5.0","1580","1.0413747835793088","5.206873917896544","10.0"
"1832","1841","1.066","2020","0.6","false","5.0","2020","1.0532919767409763","5.266459883704881","10.0"
"1842","1851","1.066","2740","0.6","false","5.0","2740","1.0524534097970255","5.2622670489851275","10.0"
"1852","1861","1.066","2900","0.6","false","5.0","2900","1.033058701924731","5.165293509623655","10.0"
"1862","1871","1.066","3150","0.6","false","5.0","3150","1.0312202205005627","5.156101102502814","10.0"
"1872","1881","1.066","3500","0.6","false","5.0","3500","1.0371509267373793","5.185754633686896","10.0"
"1882","1891","1.066","3780","0.6","false","5.0","3780","1.0286696355624503","5.143348177812252","10.0"
"1892","1901","1.066","3820","0.6","false","5.0","3820","1.0252074256752053","5.126037128376026","10.0"
"1902","1911","1.066","4210","0.6","false","5.0","4210","1.0299969896312642","5.149984948156321","10.0"
"1912","1921","1.066","4400","0.6","false","5.0","4400","1.0321289141507353","5.160644570753677","10.0"
"1922","1931","1.066","4500","0.13","false","5.0","4500","1.0760517993669672","5.3802589968348355","10.0"
"1932","1941","1.066","5020","0.13","false","5.0","5020","1.0819747281767147","5.409873640883573","10.0"
"1942","1951","1.066","5280","0.13","false","5.0","5280","1.0812776436658698","5.406388218329349","10.0"
"1952","1961","1.066","5590","0.13","false","5.0","5590","1.0943731368752228","5.471865684376114","10.0"
"1962","1971","1.066","5630","0.13","false","5.0","5630","1.0949964120476219","5.474982060238109","10.0"
"1972","1981","1.066","5740","0.13","false","5.0","5740","1.0892231346392227","5.446115673196114","10.0"
"1982","1991","1.066","5930","0.13","false","5.0","5930","1.0932722924054201","5.4663614620271","10.0"
"1992","2001","1.066","6320","0.13","false","5.0","6320","1.0986195744640475","5.493097872320237","10.0"
"2002","2011","1.066","6560","0.13","false","5.0","6560","1.0925224278718455","5.462612139359227","10.0"
"2012","2015","1.066","6627","0.13","false","5.0","6627","1.091563656844649","5.4578182842232446","10.0"
