"Start Year","End Year","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Max Age","Max Breeding Age","Avg Capacity Factor","Avg Capacity Fitness","Mutations","Modern"
"-5050","-51","1500","0.35","false","1.0","1500","90","41","1.9989339672113169","1.9989339672113169","0.0075","false"
"-50","0","1500","0.35","false","1.0","1500","90","41","1.909510517701712","1.909510517701712","0.0075","false"
"1","43","2000","0.35","false","1.0","2000","90","41","1.923946273046671","1.923946273046671","0.0075","false"
"44","200","4500","0.35","false","1.0","4500","90","41","1.9209870489346825","1.9209870489346825","0.0075","false"
"201","410","3000","0.35","false","1.0","3000","90","41","1.9068292271598004","1.9068292271598004","0.0075","false"
"411","430","1250","0.35","false","1.0","1250","90","41","1.8291489890943886","1.8291489890943886","0.0075","false"
"431","500","1300","0.35","false","1.0","1300","90","41","1.913092324730266","1.913092324730266","0.0075","false"
"501","750","1300","0.35","false","1.0","1300","90","41","1.9102371654745092","1.9102371654745092","0.0075","false"
"751","950","1400","0.35","false","1.0","1400","90","41","1.9118995994091268","1.9118995994091268","0.0075","false"
"951","1066","1500","0.35","false","1.0","1500","90","41","1.9130429362291652","1.9130429362291652","0.0075","false"
"1067","1086","2000","0.35","false","1.0","2000","90","41","1.937158302444427","1.937158302444427","0.0075","false"
"1087","1190","3700","0.35","false","1.0","3700","90","41","1.9222703524769178","1.9222703524769178","0.0075","false"
"1191","1220","4800","0.35","false","1.0","4800","90","41","1.9293404835589592","1.9293404835589592","0.0075","false"
"1221","1250","5000","0.35","false","1.0","5000","90","41","1.9136650176650665","1.9136650176650665","0.0075","false"
"1251","1279","5300","0.35","false","1.0","5300","90","41","1.9152478546512681","1.9152478546512681","0.0075","false"
"1280","1290","5700","0.35","false","1.0","5700","90","41","1.9235460609656274","1.9235460609656274","0.0075","false"
"1291","1315","5600","0.35","false","1.0","5600","90","41","1.9096943514339733","1.9096943514339733","0.0075","false"
"1316","1325","5000","0.35","false","1.0","5000","90","41","1.8890633983514153","1.8890633983514153","0.0075","false"
"1326","1348","5700","0.35","false","1.0","5700","90","41","1.9212909820271198","1.9212909820271198","0.0075","false"
"1349","1351","3000","0.35","true","1.0","3000","90","41","1.5626156360477523","1.5626156360477523","0.0075","false"
"1352","1377","3000","0.35","false","1.0","3000","90","41","1.9100304931175005","1.9100304931175005","0.0075","false"
"1378","1400","2500","0.35","false","1.0","2500","90","41","1.894605960042308","1.894605960042308","0.0075","false"
"1401","1430","2400","0.35","false","1.0","2400","90","41","1.9069908033417284","1.9069908033417284","0.0075","false"
"1431","1450","2300","0.35","false","1.0","2300","90","41","1.9081439549140633","1.9081439549140633","0.0075","false"
"1451","1490","2600","0.35","false","1.0","2600","90","41","1.9172726345932278","1.9172726345932278","0.0075","false"
"1491","1522","2800","0.35","false","1.0","2800","90","41","1.916173040520254","1.916173040520254","0.0075","false"
"1523","1541","3400","0.35","false","1.0","3400","90","41","1.9304901806208041","1.9304901806208041","0.0075","false"
"1542","1560","3800","0.35","false","1.0","3800","90","41","1.9209086832416937","1.9209086832416937","0.0075","false"
"1561","1600","5000","0.31","false","1.0","5000","90","41","1.932413726802001","1.932413726802001","0.0075","false"
"1601","1650","6300","0.29","false","1.0","6300","90","41","1.932575858286125","1.932575858286125","0.0075","false"
"1651","1700","6200","0.26","false","1.0","6200","90","41","1.9307007355578423","1.9307007355578423","0.0075","false"
"1701","1801","11300","0.25","false","1.0","11300","90","41","1.947386514402588","1.947386514402588","0.0075","false"
"1802","1811","12500","0.28","false","1.0","12500","90","41","1.9484645304229187","1.9484645304229187","0.0075","false"
"1812","1821","13400","0.28","false","1.0","13400","90","41","1.945096232508666","1.945096232508666","0.0075","false"
"1822","1831","15800","0.26","false","1.0","15800","90","41","1.9654367114065667","1.9654367114065667","0.0075","false"
"1832","1841","20200","0.25","false","1.0","20200","90","41","1.9821822435395078","1.9821822435395078","0.0075","false"
"1842","1851","27400","0.22","false","1.0","27400","90","41","2.001658445444185","2.001658445444185","0.0075","false"
"1852","1861","29000","0.25","false","1.0","29000","90","41","1.9451756065611268","1.9451756065611268","0.0075","false"
"1862","1871","31500","0.22","false","1.0","31500","90","41","1.9601513466417224","1.9601513466417224","0.0075","false"
"1872","1881","35000","0.21","false","1.0","35000","90","41","1.9664396277296663","1.9664396277296663","0.0075","false"
"1882","1891","37800","0.19","false","1.0","37800","90","41","1.9661288196315296","1.9661288196315296","0.0075","false"
"1892","1901","38200","0.18","false","1.0","38200","90","41","1.9572343475633616","1.9572343475633616","0.0075","false"
"1902","1911","42100","0.13","false","1.0","42100","90","41","1.9904360965886245","1.9904360965886245","0.0075","false"
"1912","1921","44000","0.14","false","1.0","44000","90","41","1.9764028094855566","1.9764028094855566","0.0075","false"
"1922","1931","45000","0.12","false","1.0","45000","90","41","1.9819385489885035","1.9819385489885035","0.0075","false"
"1932","1951","50200","0.07","false","1.0","50200","90","41","2.0083007196225062","2.0083007196225062","0.0075","false"
"1952","1961","55900","0.09","false","1.0","55900","90","41","2.0182630623866897","2.0182630623866897","0.0075","false"
"1962","1971","56300","0.1","false","1.0","56300","90","41","2.002082281324008","2.002082281324008","0.0075","false"
"1972","1981","57400","0.07","false","1.0","57400","90","41","2.015825238752346","2.015825238752346","0.0075","true"
