"Function","Historic Fit","Disease Fit","Modern Fit","Modern Breeding","Size of Genes","Number of Genes","Mutations","SeriesRuns","ParallelRuns"
"Ackleys","1.571629335338574","1.2405431899434898","1.6258357523395932","0.09","1000","20000","150.0","1","1"
