"Function","Historic Fit","Disease Fit","Modern Fit","Modern Breeding","Size of Genes","Number of Genes","Mutations","SeriesRuns","ParallelRuns"
"Qing","0.8609946757333053","0.7019693824597819","0.909397435240523","0.09","1000","20000","150.0","1","1"
