Function,Historic Fit,Disease Fit,Modern Fit,Modern Breeding,Size of Genes,Number of Genes,Mutations,SeriesRuns,ParallelRuns
Random,1.300113742,1.024841424,1.755026948,0.09,1000,20000,150,1,1
