"Function","Historic Fit","Disease Fit","Modern Fit","Modern Breeding","Size of Genes","Number of Genes","Mutations","SeriesRuns","ParallelRuns"
"Exponential","2.351238669536083","1.8700863740525298","2.4833685797314446","0.09","1000","20000","150.0","1","1"
