"Function","Historic Fit","Disease Fit","Modern Fit","Modern Breeding","Size of Genes","Number of Genes","Mutations","SeriesRuns","ParallelRuns"
"Alpine","8.164121406022025","6.833642246284915","9.239414543887746","0.09","1000","20000","150.0","1","1"
