"Function","Historic Fit","Disease Fit","Modern Fit","Modern Breeding","Size of Genes","Number of Genes","Mutations","SeriesRuns","ParallelRuns"
"Salomon","2.1127928027049646E-4","1.5626472374013359E-4","2.143406136691373E-4","0.09","1000","20000","150.0","1","1"
