"Function","Historic Fit","Disease Fit","Modern Fit","Modern Breeding","Size of Genes","Number of Genes","Mutations","SeriesRuns","ParallelRuns"
"Griewank","2.8854964726498507","2.3475214839901475","3.139396836898567","0.09","1000","20000","150.0","1","1"
