"Start Year","End Year","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Max Age","Max Breeding Age","Avg Capacity Factor","Avg Capacity Fitness","Mutations"
"-50","0","15","0.35","false","5.0","15","90","41","0.8519872745126722","4.259936372563361","150.0"
"1","43","20","0.35","false","5.0","20","90","41","0.7838005383097784","3.919002691548892","150.0"
"44","200","45","0.35","false","5.0","45","90","41","0.7554345415851115","3.7771727079255575","150.0"
"201","410","30","0.35","false","2.5","30","90","41","2.2771541922251113","5.692885480562778","150.0"
"411","430","12","0.35","false","4.375","12","90","41","3.2891446538368876","14.390007860536382","150.0"
"431","500","13","0.35","false","4.375","13","90","41","0.8787237972111913","3.844416612798962","150.0"
"501","750","13","0.35","false","4.375","13","90","41","0.9046974280621334","3.9580512477718335","150.0"
"751","950","14","0.35","false","4.375","14","90","41","0.9041382720951209","3.955604940416154","150.0"
"951","1066","15","0.35","false","4.375","15","90","41","0.913791970391269","3.997839870461802","150.0"
"1067","1086","20","0.35","false","4.375","20","90","41","0.8900493630466542","3.893965963329112","150.0"
"1087","1190","37","0.35","false","4.375","37","90","41","0.8901386466243673","3.894356578981607","150.0"
"1191","1220","48","0.35","false","4.375","48","90","41","0.8815851768457447","3.856935148700133","150.0"
"1221","1250","50","0.35","false","4.375","50","90","41","0.862616985720597","3.773949312527612","150.0"
"1251","1279","53","0.35","false","4.375","53","90","41","0.8647192591347752","3.7831467587146417","150.0"
"1280","1290","57","0.35","false","4.375","57","90","41","0.8564359429462048","3.746907250389646","150.0"
"1291","1315","56","0.35","false","4.375","56","90","41","0.8646839063648157","3.782992090346069","150.0"
"1316","1325","50","0.35","false","4.375","50","90","41","0.8537298181485445","3.735067954399882","150.0"
"1326","1348","57","0.35","false","4.375","57","90","41","0.8582764701670044","3.754959556980644","150.0"
"1349","1351","30","0.35","true","4.375","30","90","41","0.7195464982778416","3.148015929965557","150.0"
"1352","1377","30","0.35","false","3.28125","30","90","41","3.806079632264314","12.488698793367279","150.0"
"1378","1400","25","0.35","false","3.28125","25","90","41","1.1523266798314058","3.7810719181968","150.0"
"1401","1430","24","0.35","false","3.28125","24","90","41","1.1565557228600705","3.794948465634606","150.0"
"1431","1450","23","0.35","false","3.28125","23","90","41","1.1606226039406815","3.8082929191803614","150.0"
"1451","1490","26","0.35","false","3.28125","26","90","41","1.176223291265053","3.859482674463455","150.0"
"1491","1522","28","0.35","false","3.28125","28","90","41","1.1514684568149243","3.77825587392397","150.0"
"1523","1541","34","0.35","false","3.28125","34","90","41","1.2215797753949729","4.008308638014754","150.0"
"1542","1560","38","0.35","false","3.28125","38","90","41","1.178801884149932","3.867943682366964","150.0"
"1561","1600","50","0.31","false","3.28125","50","90","41","1.149651458375811","3.77229384779563","150.0"
"1601","1650","63","0.29","false","3.28125","63","90","41","1.1635712703418983","3.817968230809354","150.0"
"1651","1700","62","0.26","false","3.28125","62","90","41","1.1613042008351169","3.8105294089902273","150.0"
"1701","1801","113","0.25","false","3.28125","113","90","41","1.1652809493200107","3.8235781149562853","150.0"
"1802","1811","125","0.28","false","3.28125","125","90","41","1.1704367877927893","3.8404957099450896","150.0"
"1812","1821","134","0.28","false","3.28125","134","90","41","1.1632781545620408","3.817006444656696","150.0"
"1822","1831","158","0.26","false","3.28125","158","90","41","1.1827173032880602","3.8807911514139475","150.0"
"1832","1841","202","0.25","false","3.28125","202","90","41","1.1952452124107067","3.9218983532226313","150.0"
"1842","1851","274","0.22","false","3.28125","274","90","41","1.2051778985332622","3.9544899795622666","150.0"
"1852","1861","290","0.25","false","3.28125","290","90","41","1.1676300619809163","3.831286140874882","150.0"
"1862","1871","315","0.22","false","3.28125","315","90","41","1.172526054361857","3.8473511158748432","150.0"
"1872","1881","350","0.21","false","3.28125","350","90","41","1.187745285040959","3.897289216540647","150.0"
"1882","1891","378","0.19","false","3.28125","378","90","41","1.1752999557644608","3.8564529798521368","150.0"
"1892","1901","382","0.18","false","3.28125","382","90","41","1.1746878415803184","3.8544444801854194","150.0"
"1902","1911","421","0.13","false","3.28125","421","90","41","1.192858898061354","3.9140682592638174","150.0"
"1912","1921","440","0.14","false","3.28125","440","90","41","1.1854333361065141","3.8897031340994994","150.0"
"1922","1931","450","0.12","false","3.28125","450","90","41","1.1843942054790326","3.886293486728076","150.0"
"1932","1941","502","0.07","false","3.28125","502","90","41","1.2056833717734468","3.956148563631622","150.0"
"1942","1951","528","0.08","false","3.28125","528","90","41","1.2006409074468833","3.939602977560086","150.0"
"1952","1961","559","0.09","false","3.28125","559","90","41","1.2095762537517254","3.968922082622849","150.0"
"1962","1971","563","0.1","false","3.28125","563","90","41","1.1928172798397167","3.9139316994740705","150.0"
"1972","1981","574","0.07","false","3.28125","574","90","41","1.2123418524430227","3.9779967033286683","150.0"
"1982","1991","593","0.1","false","3.28125","593","90","41","1.2020949186667556","3.9443739518752916","150.0"
"1992","2001","632","0.09","false","3.28125","632","90","41","1.2287655143421232","4.031886843935092","150.0"
"2002","2011","656","0.09","false","3.28125","656","90","41","1.2513777672450144","4.106083298772703","150.0"
"2012","2015","662","0.09","false","3.28125","662","90","41","1.2481447889628579","4.095475088784378","150.0"
