Ackleys,Alpine,Brown,ChungReynolds,DixonPrice,Exponential,Griewank,Qing,Rastrigin,Rosenbrock,Salomon,SchumerSteiglitz,Schwefel220,Schwefel226,Sphere,StyblinksiTang,SumOfPowers,SumSquares,Trid,Zakharoy,FixedOne,FixedHalf,Random
2.93E-04,1.44E-04,4.16E-04,2.68E-05,2.02E-04,4.98E-04,4.43E-04,8.18E-04,4.73E-04,2.48E-04,3.662272913,3.51E-04,2.01E-04,0.014255444,4.68E-04,4.30E-04,0.229828648,3.88E-04,2.14E-04,1.11E-04,0,0,0.055392994
2.79E-04,1.43E-04,4.07E-04,2.73E-05,2.01E-04,4.92E-04,4.41E-04,8.50E-04,4.68E-04,2.48E-04,3.607210432,3.61E-04,1.99E-04,0.014362719,4.77E-04,4.65E-04,0.229227065,3.93E-04,2.14E-04,1.07E-04,0,0,0.055480018
2.73E-04,1.39E-04,4.29E-04,2.58E-05,2.09E-04,5.05E-04,4.56E-04,8.56E-04,4.60E-04,2.47E-04,3.605881379,3.53E-04,1.85E-04,0.014138131,4.89E-04,4.78E-04,0.22847038,3.86E-04,2.22E-04,1.07E-04,0,0,0.053855373
2.68E-04,1.39E-04,4.24E-04,2.48E-05,2.21E-04,4.98E-04,4.64E-04,8.90E-04,4.81E-04,2.37E-04,3.585999129,3.46E-04,1.83E-04,0.013949288,4.84E-04,4.78E-04,0.227684483,4.03E-04,2.19E-04,1.06E-04,0,0,0.056505613
2.69E-04,1.40E-04,4.42E-04,2.22E-05,2.19E-04,5.11E-04,4.95E-04,8.84E-04,4.69E-04,2.40E-04,3.517786614,3.41E-04,1.82E-04,0.013992017,4.67E-04,4.83E-04,0.22018239,3.88E-04,2.26E-04,1.05E-04,0,0,0.054964692
2.67E-04,1.38E-04,4.38E-04,2.21E-05,2.18E-04,4.86E-04,4.92E-04,8.55E-04,4.62E-04,2.36E-04,3.519583722,3.32E-04,1.81E-04,0.014042802,4.67E-04,4.83E-04,0.218813378,4.04E-04,2.21E-04,1.06E-04,0,0,0.055145846
2.59E-04,1.43E-04,4.46E-04,2.17E-05,2.20E-04,4.87E-04,4.80E-04,8.17E-04,4.60E-04,2.38E-04,3.488504549,3.36E-04,1.80E-04,0.014942979,4.90E-04,4.67E-04,0.210733375,4.05E-04,2.19E-04,1.05E-04,0,0,0.05922572
2.65E-04,1.49E-04,4.27E-04,2.18E-05,2.21E-04,4.82E-04,4.59E-04,8.21E-04,4.52E-04,2.35E-04,3.510736519,3.29E-04,1.78E-04,0.015267194,4.83E-04,4.20E-04,0.21408339,4.41E-04,2.17E-04,1.03E-04,0,0,0.053620124
2.69E-04,1.58E-04,4.16E-04,2.11E-05,2.17E-04,4.76E-04,4.52E-04,7.82E-04,4.58E-04,2.35E-04,3.51488787,3.19E-04,1.80E-04,0.015325992,4.71E-04,4.22E-04,0.210528672,4.37E-04,2.25E-04,1.04E-04,0,0,0.048217175
2.69E-04,1.61E-04,4.22E-04,2.07E-05,2.15E-04,4.74E-04,4.56E-04,7.41E-04,4.60E-04,2.37E-04,3.502479718,3.25E-04,1.84E-04,0.015363461,4.67E-04,4.22E-04,0.202626935,4.52E-04,2.25E-04,9.74E-05,0,0,0.049262224
2.64E-04,1.55E-04,4.16E-04,2.26E-05,2.15E-04,4.77E-04,4.55E-04,7.41E-04,4.45E-04,2.33E-04,3.436507385,3.08E-04,1.86E-04,0.015363461,4.55E-04,4.26E-04,0.195173207,4.71E-04,2.33E-04,9.37E-05,0,0,0.04478263
2.59E-04,1.54E-04,4.08E-04,2.04E-05,2.11E-04,4.75E-04,4.60E-04,7.44E-04,4.50E-04,2.31E-04,3.416190083,3.08E-04,2.03E-04,0.01532569,4.31E-04,4.18E-04,0.195046794,4.78E-04,2.22E-04,9.41E-05,0,0,0.046383867
2.42E-04,1.50E-04,4.05E-04,2.01E-05,2.11E-04,4.69E-04,4.58E-04,7.31E-04,4.20E-04,2.40E-04,3.361876373,3.20E-04,2.10E-04,0.015684845,4.31E-04,4.12E-04,0.198768662,4.76E-04,2.23E-04,1.07E-04,0,0,0.04371742
2.31E-04,1.52E-04,4.19E-04,2.04E-05,2.18E-04,4.54E-04,4.52E-04,7.41E-04,3.67E-04,2.25E-04,3.411313359,3.14E-04,2.23E-04,0.016086934,4.31E-04,4.06E-04,0.197729118,4.87E-04,2.30E-04,1.07E-04,0,0,0.043656146
2.39E-04,1.51E-04,4.11E-04,2.11E-05,2.07E-04,4.42E-04,4.45E-04,7.56E-04,3.63E-04,2.29E-04,3.379946675,3.14E-04,2.22E-04,0.015975037,4.30E-04,3.95E-04,0.200698059,4.75E-04,2.30E-04,1.05E-04,0,0,0.050706609
2.37E-04,1.49E-04,4.10E-04,2.11E-05,2.05E-04,4.27E-04,4.46E-04,7.34E-04,3.62E-04,2.29E-04,3.380602126,3.10E-04,2.20E-04,0.015138441,3.98E-04,3.72E-04,0.187789987,4.71E-04,2.28E-04,1.09E-04,0,0,0.052492336
2.29E-04,1.55E-04,4.09E-04,2.06E-05,2.14E-04,4.37E-04,4.40E-04,7.69E-04,3.62E-04,2.31E-04,3.310672256,3.07E-04,2.22E-04,0.015844649,3.96E-04,3.66E-04,0.212305101,4.63E-04,2.34E-04,1.08E-04,0,0,0.056086653
2.28E-04,1.61E-04,4.07E-04,1.99E-05,2.13E-04,4.43E-04,4.30E-04,7.55E-04,3.60E-04,2.28E-04,3.237798429,2.83E-04,2.17E-04,0.015349947,3.76E-04,3.69E-04,0.227811132,4.57E-04,2.31E-04,1.01E-04,0,0,0.054356207
2.30E-04,1.49E-04,4.07E-04,2.05E-05,2.13E-04,4.32E-04,4.35E-04,7.72E-04,3.56E-04,2.28E-04,3.220296969,3.09E-04,2.13E-04,0.015252854,3.81E-04,3.88E-04,0.23487382,4.32E-04,2.23E-04,1.02E-04,0,0,0.048342087
2.31E-04,1.51E-04,4.15E-04,1.95E-05,2.16E-04,4.32E-04,4.28E-04,8.31E-04,3.50E-04,2.25E-04,3.086644221,3.11E-04,2.16E-04,0.01535308,3.82E-04,4.16E-04,0.230031325,4.36E-04,2.17E-04,1.07E-04,0,0,0.0476055
2.30E-04,1.48E-04,4.15E-04,2.00E-05,2.20E-04,4.13E-04,4.41E-04,8.08E-04,3.62E-04,2.29E-04,3.051053706,3.10E-04,1.98E-04,0.014385239,3.84E-04,4.24E-04,0.228369985,4.27E-04,2.19E-04,1.04E-04,0,0,0.047205245
2.32E-04,1.47E-04,4.08E-04,1.67E-05,2.25E-04,4.10E-04,4.71E-04,7.98E-04,3.51E-04,2.09E-04,3.150172476,3.10E-04,1.96E-04,0.014026024,3.54E-04,3.89E-04,0.235892907,4.29E-04,2.14E-04,1.03E-04,0,0,0.051353941
2.39E-04,1.37E-04,4.00E-04,1.81E-05,2.23E-04,4.04E-04,4.71E-04,8.06E-04,3.51E-04,2.13E-04,3.151028642,3.12E-04,1.98E-04,0.013274387,3.65E-04,3.78E-04,0.231928967,4.45E-04,2.02E-04,1.04E-04,0,0,0.056746262
2.47E-04,1.36E-04,4.04E-04,2.13E-05,2.12E-04,3.93E-04,4.76E-04,7.93E-04,3.69E-04,2.07E-04,3.116996194,3.18E-04,1.97E-04,0.013179932,3.37E-04,3.83E-04,0.235283455,4.60E-04,1.98E-04,1.05E-04,0,0,0.052472984
2.51E-04,1.36E-04,3.97E-04,2.20E-05,2.20E-04,3.87E-04,4.79E-04,7.87E-04,3.64E-04,2.02E-04,3.148366549,3.23E-04,1.98E-04,0.01317067,3.47E-04,3.71E-04,0.228137586,4.41E-04,1.96E-04,1.03E-04,0,0,0.051798646
2.51E-04,1.36E-04,3.98E-04,2.14E-05,2.24E-04,3.88E-04,4.79E-04,7.83E-04,3.56E-04,2.05E-04,3.117062,3.10E-04,1.99E-04,0.011743459,3.58E-04,3.88E-04,0.231705857,4.69E-04,1.90E-04,1.02E-04,0,0,0.058067302
2.43E-04,1.36E-04,3.98E-04,2.22E-05,2.20E-04,3.80E-04,4.73E-04,7.90E-04,3.53E-04,2.01E-04,3.108240917,3.18E-04,2.00E-04,0.011948283,3.70E-04,3.72E-04,0.224348777,4.67E-04,1.88E-04,1.00E-04,0,0,0.065145449
2.43E-04,1.35E-04,4.01E-04,2.31E-05,2.11E-04,3.69E-04,4.73E-04,7.88E-04,3.54E-04,1.99E-04,3.075695731,2.96E-04,1.96E-04,0.011341128,3.94E-04,3.61E-04,0.219700836,4.68E-04,1.84E-04,9.79E-05,0,0,0.057486608
2.44E-04,1.33E-04,4.13E-04,2.52E-05,2.05E-04,3.71E-04,4.73E-04,7.93E-04,3.32E-04,1.98E-04,3.031822331,3.04E-04,2.09E-04,0.011006126,4.04E-04,3.58E-04,0.24186495,4.68E-04,1.86E-04,1.02E-04,0,0,0.056635025
2.40E-04,1.33E-04,4.19E-04,2.54E-05,2.10E-04,3.69E-04,4.76E-04,7.83E-04,3.29E-04,2.04E-04,3.038239229,3.10E-04,2.05E-04,0.011133254,4.23E-04,3.37E-04,0.244741909,4.59E-04,1.88E-04,1.11E-04,0,0,0.041993307
2.33E-04,1.36E-04,4.06E-04,2.49E-05,2.06E-04,3.77E-04,4.62E-04,8.12E-04,3.26E-04,2.14E-04,2.970661048,3.08E-04,2.10E-04,0.01062395,3.96E-04,3.43E-04,0.240670112,4.54E-04,2.06E-04,1.13E-04,0,0,0.052035975
2.31E-04,1.33E-04,3.98E-04,2.33E-05,2.06E-04,3.74E-04,4.75E-04,8.37E-04,3.23E-04,2.10E-04,2.982379305,3.10E-04,2.05E-04,0.010457878,3.94E-04,3.43E-04,0.244781781,4.66E-04,2.20E-04,1.12E-04,0,0,0.050722723
2.35E-04,1.30E-04,4.04E-04,2.27E-05,2.05E-04,3.92E-04,4.60E-04,8.17E-04,3.23E-04,2.09E-04,3.069126724,3.07E-04,2.05E-04,0.010043719,3.88E-04,3.37E-04,0.244781781,4.83E-04,2.22E-04,1.16E-04,0,0,0.05702801
2.41E-04,1.33E-04,4.03E-04,2.33E-05,1.97E-04,3.70E-04,4.58E-04,8.01E-04,3.16E-04,2.09E-04,3.093168268,2.98E-04,1.98E-04,0.011219613,3.85E-04,3.37E-04,0.244781781,4.54E-04,2.21E-04,1.20E-04,0,0,0.05702801
2.36E-04,1.39E-04,4.17E-04,2.46E-05,1.97E-04,3.82E-04,4.59E-04,7.90E-04,3.22E-04,2.09E-04,3.074914798,2.91E-04,1.86E-04,0.010929043,3.85E-04,3.64E-04,0.240670112,4.27E-04,2.17E-04,1.18E-04,0,0,0.062765395
2.34E-04,1.38E-04,4.19E-04,2.46E-05,1.97E-04,3.92E-04,4.85E-04,8.20E-04,3.09E-04,2.05E-04,3.127252234,2.85E-04,1.79E-04,0.011139728,4.00E-04,3.73E-04,0.243495413,4.40E-04,2.20E-04,1.17E-04,0,0,0.065097621
2.31E-04,1.38E-04,4.13E-04,2.52E-05,2.01E-04,3.94E-04,4.78E-04,8.08E-04,2.40E-04,2.10E-04,3.180634345,2.84E-04,1.84E-04,0.0116959,4.11E-04,4.08E-04,0.243502422,4.59E-04,2.13E-04,1.22E-04,0,0,0.053544749
2.34E-04,1.46E-04,4.13E-04,2.49E-05,1.98E-04,3.99E-04,4.71E-04,8.03E-04,2.44E-04,2.10E-04,3.314694651,2.82E-04,1.95E-04,0.011091852,4.14E-04,4.07E-04,0.233610207,4.56E-04,2.17E-04,1.18E-04,0,0,0.063666258
2.28E-04,1.53E-04,4.19E-04,2.44E-05,1.97E-04,3.98E-04,4.75E-04,8.16E-04,2.58E-04,2.05E-04,3.350172736,2.77E-04,1.97E-04,0.009576832,4.04E-04,3.88E-04,0.250259143,4.54E-04,2.17E-04,1.15E-04,0,0,0.03960464
2.23E-04,1.50E-04,4.21E-04,2.41E-05,2.01E-04,3.94E-04,4.64E-04,7.80E-04,2.74E-04,2.01E-04,3.440657916,2.67E-04,1.93E-04,0.010008196,4.10E-04,3.88E-04,0.254303135,4.63E-04,2.14E-04,1.04E-04,0,0,0.044167004
2.25E-04,1.54E-04,4.12E-04,2.18E-05,1.96E-04,4.04E-04,4.56E-04,7.81E-04,2.82E-04,1.94E-04,3.434122373,2.74E-04,1.89E-04,0.009920598,4.15E-04,3.72E-04,0.269491335,4.70E-04,2.18E-04,1.04E-04,0,0,0.045193926
2.23E-04,1.60E-04,4.27E-04,2.20E-05,1.91E-04,4.04E-04,4.45E-04,7.83E-04,2.84E-04,1.96E-04,3.426174976,2.78E-04,1.93E-04,0.01030063,4.11E-04,3.72E-04,0.26538869,4.88E-04,2.00E-04,1.03E-04,0,0,0.044211461
2.12E-04,1.63E-04,4.26E-04,2.20E-05,1.90E-04,3.88E-04,4.34E-04,7.58E-04,2.82E-04,1.64E-04,3.384606514,2.81E-04,2.06E-04,0.010365067,4.05E-04,3.76E-04,0.257317637,4.76E-04,1.98E-04,1.04E-04,0,0,0.05050697
2.11E-04,1.57E-04,4.22E-04,2.17E-05,1.89E-04,3.81E-04,4.31E-04,7.67E-04,2.79E-04,1.67E-04,3.360589173,2.77E-04,2.07E-04,0.010325706,3.95E-04,3.74E-04,0.253275101,4.58E-04,1.91E-04,9.98E-05,0,0,0.05050697
2.02E-04,1.55E-04,4.16E-04,2.07E-05,1.97E-04,3.57E-04,4.10E-04,7.73E-04,2.74E-04,1.62E-04,3.318060742,2.68E-04,2.07E-04,0.0104649,3.93E-04,3.71E-04,0.268557216,4.58E-04,1.96E-04,1.01E-04,0,0,0.03748157
1.99E-04,1.67E-04,4.36E-04,2.05E-05,2.05E-04,3.50E-04,4.33E-04,7.67E-04,2.72E-04,1.64E-04,3.324412659,2.70E-04,2.12E-04,0.010465187,4.01E-04,3.67E-04,0.282437333,4.39E-04,1.93E-04,8.48E-05,0,0,0.029022612
1.99E-04,1.71E-04,4.26E-04,2.06E-05,2.01E-04,3.53E-04,4.33E-04,7.88E-04,2.66E-04,1.65E-04,3.399227916,2.86E-04,2.32E-04,0.010289886,3.73E-04,3.41E-04,0.282437333,4.42E-04,1.93E-04,9.31E-05,0,0,0.045177393
1.94E-04,1.78E-04,4.45E-04,2.09E-05,1.97E-04,3.49E-04,4.23E-04,8.01E-04,2.42E-04,1.53E-04,3.399227916,2.96E-04,2.27E-04,0.009694884,3.84E-04,3.93E-04,0.282437333,4.61E-04,1.85E-04,8.48E-05,0,0,0.048603009
1.93E-04,1.76E-04,4.49E-04,2.04E-05,1.92E-04,3.41E-04,4.21E-04,7.87E-04,2.29E-04,1.62E-04,3.328670766,2.99E-04,2.24E-04,0.009934621,3.84E-04,3.85E-04,0.282437333,4.29E-04,1.95E-04,8.41E-05,0,0,0.047268653
1.94E-04,1.73E-04,4.41E-04,2.17E-05,1.90E-04,3.32E-04,4.13E-04,7.93E-04,2.20E-04,1.59E-04,3.291403947,2.86E-04,2.18E-04,0.009917431,3.87E-04,3.78E-04,0.264139508,4.33E-04,2.05E-04,9.25E-05,0,0,0.054342762
1.95E-04,1.72E-04,4.44E-04,2.14E-05,1.88E-04,3.33E-04,4.07E-04,7.93E-04,2.16E-04,1.57E-04,3.330756516,2.90E-04,2.18E-04,0.01015257,3.69E-04,3.74E-04,0.264139506,4.33E-04,2.02E-04,9.22E-05,0,0,0.05367282
1.92E-04,1.77E-04,4.43E-04,2.11E-05,1.88E-04,3.60E-04,4.17E-04,7.89E-04,2.14E-04,1.57E-04,3.280220042,2.86E-04,2.16E-04,0.010092319,3.58E-04,4.01E-04,0.263260539,4.48E-04,2.05E-04,9.38E-05,0,0,0.042008509
1.93E-04,1.77E-04,4.50E-04,2.18E-05,1.80E-04,3.75E-04,4.21E-04,7.79E-04,2.14E-04,1.56E-04,3.442630263,2.88E-04,2.15E-04,0.009810284,3.53E-04,4.00E-04,0.283802228,4.38E-04,2.06E-04,9.37E-05,0,0,0.041622188
1.97E-04,1.83E-04,4.44E-04,2.18E-05,1.82E-04,3.79E-04,4.33E-04,7.51E-04,2.23E-04,1.54E-04,3.571244255,2.88E-04,2.10E-04,0.009907072,3.24E-04,3.83E-04,0.280854804,4.32E-04,2.12E-04,9.23E-05,0,0,0.037783333
1.98E-04,1.82E-04,4.55E-04,2.30E-05,1.95E-04,3.61E-04,4.35E-04,7.34E-04,2.20E-04,1.53E-04,3.620355594,2.98E-04,2.08E-04,0.009907072,3.26E-04,3.77E-04,0.280882228,4.41E-04,2.17E-04,9.92E-05,0,0,0.039022373
1.98E-04,1.85E-04,4.51E-04,2.37E-05,1.90E-04,3.56E-04,4.57E-04,7.10E-04,2.17E-04,1.56E-04,3.620355594,3.03E-04,2.06E-04,0.009577094,3.19E-04,3.57E-04,0.276278216,4.45E-04,2.19E-04,9.68E-05,0,0,0.057337989
1.98E-04,1.89E-04,4.56E-04,2.31E-05,1.88E-04,3.46E-04,4.48E-04,7.39E-04,2.14E-04,1.50E-04,3.559734771,2.96E-04,2.15E-04,0.009153597,3.32E-04,3.62E-04,0.289860917,4.56E-04,2.20E-04,9.70E-05,0,0,0.058894576
2.01E-04,1.87E-04,4.39E-04,2.40E-05,1.86E-04,3.35E-04,4.44E-04,7.51E-04,2.26E-04,1.46E-04,3.486652261,2.84E-04,2.12E-04,0.009099034,3.41E-04,3.65E-04,0.301401463,4.74E-04,2.23E-04,9.45E-05,0,0,0.064730184
2.01E-04,1.94E-04,4.51E-04,2.55E-05,1.91E-04,3.39E-04,4.30E-04,7.94E-04,2.21E-04,1.45E-04,3.30348715,2.89E-04,1.93E-04,0.008832772,3.45E-04,3.75E-04,0.31663566,4.56E-04,2.21E-04,8.41E-05,0,0,0.069325083
2.03E-04,1.94E-04,4.77E-04,2.71E-05,1.90E-04,3.25E-04,4.13E-04,7.81E-04,2.19E-04,1.46E-04,3.400205027,2.86E-04,1.94E-04,0.008355972,3.45E-04,3.75E-04,0.318200326,4.62E-04,2.17E-04,8.41E-05,0,0,0.062621556
2.07E-04,1.90E-04,4.77E-04,2.70E-05,1.83E-04,3.39E-04,4.16E-04,7.75E-04,2.20E-04,1.45E-04,3.285942188,2.79E-04,1.93E-04,0.008983547,3.38E-04,3.70E-04,0.312582065,4.68E-04,2.18E-04,8.29E-05,0,0,0.065048087
2.03E-04,1.96E-04,4.62E-04,2.52E-05,1.79E-04,3.34E-04,4.25E-04,7.42E-04,2.21E-04,1.41E-04,3.31434484,2.87E-04,1.96E-04,0.009028651,3.37E-04,3.59E-04,0.308382934,4.84E-04,2.22E-04,8.29E-05,0,0,0.0719366
2.15E-04,1.93E-04,4.69E-04,2.43E-05,1.76E-04,3.53E-04,4.17E-04,7.31E-04,2.21E-04,1.51E-04,3.125550861,2.97E-04,1.96E-04,0.008882921,3.13E-04,3.65E-04,0.302925857,4.86E-04,2.18E-04,8.44E-05,0,0,0.065471674
2.15E-04,1.97E-04,4.67E-04,2.53E-05,1.83E-04,3.53E-04,4.25E-04,7.51E-04,2.16E-04,1.57E-04,3.314356116,3.07E-04,1.88E-04,0.008346774,3.10E-04,3.60E-04,0.298376111,5.07E-04,2.16E-04,7.54E-05,0,0,0.071240281
2.16E-04,1.92E-04,4.45E-04,2.53E-05,1.86E-04,3.54E-04,4.20E-04,7.50E-04,2.15E-04,1.60E-04,3.294235309,3.32E-04,1.93E-04,0.008084833,3.48E-04,3.88E-04,0.298100575,4.83E-04,2.24E-04,7.51E-05,0,0,0.071541691
2.13E-04,1.93E-04,4.38E-04,2.49E-05,1.87E-04,3.81E-04,4.31E-04,7.58E-04,2.19E-04,1.68E-04,3.242517996,3.35E-04,1.96E-04,0.007851864,3.48E-04,4.01E-04,0.294152699,4.79E-04,2.15E-04,6.54E-05,0,0,0.070616821
2.16E-04,1.83E-04,4.44E-04,2.52E-05,1.82E-04,3.70E-04,4.07E-04,7.42E-04,2.21E-04,1.98E-04,3.040317072,3.39E-04,1.98E-04,0.007800306,3.55E-04,4.04E-04,0.290653515,4.86E-04,2.12E-04,6.65E-05,0,0,0.072348182
2.17E-04,1.82E-04,4.37E-04,2.42E-05,1.67E-04,3.67E-04,4.03E-04,7.61E-04,2.28E-04,1.96E-04,3.133073685,3.46E-04,2.01E-04,0.007233639,3.55E-04,4.11E-04,0.293024439,4.91E-04,1.97E-04,6.72E-05,0,0,0.058359508
2.20E-04,1.76E-04,4.16E-04,2.39E-05,1.69E-04,3.71E-04,3.97E-04,7.67E-04,2.24E-04,1.88E-04,2.989901317,3.51E-04,2.04E-04,0.007250843,3.46E-04,4.08E-04,0.294725586,4.91E-04,2.01E-04,7.11E-05,0,0,0.051537115
2.14E-04,1.78E-04,4.09E-04,2.37E-05,1.53E-04,3.63E-04,3.93E-04,7.58E-04,2.24E-04,2.15E-04,3.202747978,3.48E-04,2.05E-04,0.007538139,3.45E-04,4.05E-04,0.28870381,5.02E-04,2.16E-04,6.52E-05,0,0,0.052910789
2.14E-04,1.78E-04,4.12E-04,2.36E-05,1.71E-04,3.58E-04,4.04E-04,7.27E-04,2.21E-04,2.17E-04,3.202747978,3.40E-04,2.02E-04,0.007266995,3.46E-04,3.98E-04,0.286896751,4.94E-04,1.86E-04,6.66E-05,0,0,0.043083695
2.15E-04,1.78E-04,4.07E-04,2.31E-05,1.85E-04,3.46E-04,3.95E-04,7.70E-04,2.28E-04,2.24E-04,3.147206119,3.35E-04,1.95E-04,0.007029257,3.38E-04,3.93E-04,0.281726037,4.88E-04,1.81E-04,6.61E-05,0,0,0.045442211
2.13E-04,1.83E-04,3.92E-04,2.41E-05,1.67E-04,3.74E-04,4.13E-04,7.54E-04,2.28E-04,2.24E-04,3.1286751,3.32E-04,2.04E-04,0.007033902,3.39E-04,3.95E-04,0.264424625,4.59E-04,1.97E-04,6.86E-05,0,0,0.050441544
2.09E-04,1.97E-04,3.85E-04,2.41E-05,1.81E-04,3.60E-04,4.14E-04,7.70E-04,2.25E-04,2.36E-04,2.990911306,3.38E-04,2.04E-04,0.007151709,3.43E-04,4.15E-04,0.261005799,4.62E-04,2.10E-04,6.96E-05,0,0,0.054922049
2.11E-04,2.05E-04,3.88E-04,2.49E-05,1.93E-04,3.57E-04,3.83E-04,7.89E-04,2.25E-04,2.41E-04,2.725512058,3.35E-04,1.95E-04,0.007789437,3.38E-04,4.08E-04,0.261627817,4.69E-04,2.08E-04,7.02E-05,0,0,0.05232565
2.04E-04,2.05E-04,3.77E-04,2.61E-05,1.99E-04,3.49E-04,4.02E-04,8.10E-04,2.15E-04,2.44E-04,2.740290508,3.42E-04,1.97E-04,0.007841439,3.35E-04,4.31E-04,0.271285762,4.85E-04,2.18E-04,7.36E-05,0,0,0.056453712
2.00E-04,2.03E-04,3.72E-04,2.68E-05,1.97E-04,3.56E-04,4.02E-04,8.20E-04,2.10E-04,2.43E-04,2.835991037,3.45E-04,1.99E-04,0.008448821,3.70E-04,4.23E-04,0.269740417,4.71E-04,1.99E-04,7.36E-05,0,0,0.055565613
1.94E-04,2.02E-04,3.63E-04,2.76E-05,1.92E-04,3.58E-04,4.02E-04,7.88E-04,2.10E-04,2.46E-04,2.881865985,3.32E-04,1.96E-04,0.008683344,3.74E-04,4.27E-04,0.269572735,4.67E-04,1.99E-04,7.47E-05,0,0,0.045735615
1.89E-04,2.03E-04,3.54E-04,2.68E-05,2.03E-04,3.53E-04,3.89E-04,7.74E-04,2.06E-04,2.35E-04,2.990483654,3.31E-04,1.96E-04,0.008416065,3.68E-04,4.19E-04,0.268083622,4.84E-04,2.02E-04,7.28E-05,0,0,0.045306919
1.77E-04,1.93E-04,3.67E-04,2.68E-05,1.90E-04,3.50E-04,3.81E-04,7.53E-04,2.05E-04,2.39E-04,2.868820505,3.23E-04,1.95E-04,0.008126842,3.79E-04,4.29E-04,0.267008216,4.78E-04,1.95E-04,7.45E-05,0,0,0.035006878
1.79E-04,1.87E-04,3.73E-04,2.74E-05,1.88E-04,3.34E-04,3.68E-04,8.31E-04,2.01E-04,2.38E-04,2.906948843,3.16E-04,1.93E-04,0.008071549,3.73E-04,4.35E-04,0.267766509,4.70E-04,1.95E-04,7.29E-05,0,0,0.046076555
1.77E-04,1.85E-04,3.67E-04,2.98E-05,1.86E-04,3.49E-04,3.85E-04,8.51E-04,1.87E-04,2.45E-04,2.879478658,3.13E-04,1.88E-04,0.008355067,3.69E-04,4.32E-04,0.26758519,4.61E-04,1.87E-04,7.07E-05,0,0,0.050929017
1.75E-04,1.88E-04,3.57E-04,2.97E-05,1.84E-04,3.49E-04,3.66E-04,8.19E-04,1.84E-04,2.44E-04,2.878747959,3.12E-04,1.84E-04,0.008652853,3.75E-04,4.51E-04,0.27056637,4.39E-04,1.87E-04,7.10E-05,0,0,0.050251829
1.77E-04,1.86E-04,3.53E-04,3.12E-05,1.83E-04,3.39E-04,3.73E-04,8.13E-04,1.82E-04,2.50E-04,2.672172985,3.20E-04,1.89E-04,0.008544822,3.66E-04,4.41E-04,0.269741041,4.63E-04,1.82E-04,7.44E-05,0,0,0.055822255
1.78E-04,1.87E-04,3.65E-04,3.12E-05,1.89E-04,3.43E-04,3.93E-04,8.75E-04,1.86E-04,2.52E-04,2.663046019,3.32E-04,1.93E-04,0.008684231,3.66E-04,4.28E-04,0.270907457,4.69E-04,1.86E-04,6.66E-05,0,0,0.04999021
1.81E-04,1.86E-04,3.62E-04,3.17E-05,1.90E-04,3.40E-04,3.99E-04,8.68E-04,1.90E-04,2.46E-04,2.619429485,3.31E-04,1.94E-04,0.009206073,3.39E-04,4.28E-04,0.270566085,4.79E-04,1.89E-04,6.56E-05,0,0,0.049745851
1.82E-04,1.86E-04,3.59E-04,3.17E-05,1.88E-04,3.25E-04,4.08E-04,8.28E-04,2.00E-04,2.61E-04,2.627990773,3.27E-04,1.93E-04,0.009041043,3.39E-04,3.90E-04,0.287477562,4.79E-04,1.73E-04,6.54E-05,0,0,0.056981726
1.78E-04,1.86E-04,3.52E-04,3.12E-05,1.87E-04,3.30E-04,4.15E-04,8.49E-04,1.82E-04,2.57E-04,2.324062799,3.21E-04,1.90E-04,0.00909612,3.45E-04,3.76E-04,0.287477858,4.79E-04,1.73E-04,6.78E-05,0,0,0.059283721
2.06E-04,1.69E-04,3.28E-04,3.23E-05,1.87E-04,3.27E-04,4.13E-04,8.43E-04,1.82E-04,2.57E-04,2.289525725,3.19E-04,1.88E-04,0.009595917,3.59E-04,3.88E-04,0.283489217,4.65E-04,1.89E-04,6.75E-05,0,0,0.058353151
2.04E-04,1.63E-04,3.33E-04,2.93E-05,1.94E-04,3.23E-04,4.37E-04,8.66E-04,1.76E-04,2.59E-04,2.288048354,3.19E-04,1.84E-04,0.00924281,3.62E-04,3.84E-04,0.283527641,4.52E-04,1.86E-04,6.90E-05,0,0,0.058194464
2.04E-04,1.74E-04,3.39E-04,2.73E-05,1.95E-04,3.40E-04,4.38E-04,8.70E-04,1.87E-04,2.47E-04,2.349457621,3.15E-04,1.74E-04,0.009264711,3.63E-04,3.85E-04,0.283527641,4.20E-04,1.80E-04,7.87E-05,0,0,0.052867852
1.97E-04,1.74E-04,3.30E-04,2.71E-05,1.98E-04,3.58E-04,4.25E-04,8.87E-04,1.84E-04,2.44E-04,2.354778826,3.13E-04,1.82E-04,0.009082414,3.66E-04,3.85E-04,0.279763191,4.28E-04,1.80E-04,8.01E-05,0,0,0.052867852
1.94E-04,1.74E-04,3.54E-04,2.71E-05,2.08E-04,3.65E-04,4.22E-04,8.89E-04,1.82E-04,2.38E-04,2.383418471,3.09E-04,1.83E-04,0.009227702,3.71E-04,3.70E-04,0.283017552,4.12E-04,1.81E-04,6.94E-05,0,0,0.052867852
1.91E-04,1.81E-04,3.61E-04,2.66E-05,2.02E-04,3.52E-04,4.42E-04,8.86E-04,1.87E-04,2.08E-04,2.346109742,3.08E-04,1.86E-04,0.009026774,3.62E-04,3.69E-04,0.279729014,4.12E-04,1.85E-04,6.98E-05,0,0,0.042672121
